sample	distance_bp	possible_bin_pairs	observed_nonzero_pixels	contact_sum	mean_contact_per_possible_pair	support_cutoff_possible_pairs
rep2	20950000	2836	2465	13069.0	4.60825105783	1000
rep2	21000000	2819	2432	12924.0	4.58460446967	1000
rep2	21050000	2802	2434	12899.0	4.60349750178	1000
rep2	21100000	2785	2420	12921.0	4.639497307	1000
rep2	21150000	2768	2412	12784.0	4.61849710983	1000
rep2	21200000	2751	2384	12719.0	4.62340966921	1000
rep2	21250000	2734	2375	12777.0	4.67337234821	1000
rep2	21300000	2717	2342	12488.0	4.5962458594	1000
rep2	21350000	2700	2362	12391.0	4.58925925926	1000
rep2	21400000	2683	2321	12241.0	4.56243011554	1000
rep2	21450000	2666	2320	12232.0	4.58814703676	1000
rep2	21500000	2649	2327	12292.0	4.6402416006	1000
rep2	21550000	2632	2277	12086.0	4.59194528875	1000
rep2	21600000	2615	2271	12031.0	4.60076481836	1000
rep2	21650000	2598	2245	11844.0	4.55889145497	1000
rep2	21700000	2581	2232	11927.0	4.6210771019	1000
rep2	21750000	2564	2227	11853.0	4.6228549142	1000
rep2	21800000	2547	2228	11688.0	4.58892815077	1000
rep2	21850000	2530	2210	11830.0	4.67588932806	1000
rep2	21900000	2513	2164	11608.0	4.61918026263	1000
rep2	21950000	2496	2172	11569.0	4.63501602564	1000
rep2	22000000	2479	2133	11520.0	4.6470350948	1000
rep2	22050000	2462	2154	11622.0	4.72055239643	1000
rep2	22100000	2445	2100	11615.0	4.75051124744	1000
rep2	22150000	2428	2099	11200.0	4.61285008237	1000
rep2	22200000	2411	2125	11262.0	4.67109083368	1000
rep2	22250000	2394	2086	11021.0	4.60359231412	1000
rep2	22300000	2377	2078	11006.0	4.6302061422	1000
rep2	22350000	2360	2041	11028.0	4.67288135593	1000
rep2	22400000	2343	2022	10881.0	4.64404609475	1000
rep2	22450000	2326	2009	10674.0	4.58899398108	1000
rep2	22500000	2309	2017	10803.0	4.6786487657	1000
rep2	22550000	2292	1966	10625.0	4.63568935428	1000
rep2	22600000	2275	1979	10577.0	4.64923076923	1000
rep2	22650000	2258	1954	10593.0	4.69131975199	1000
rep2	22700000	2241	1949	10477.0	4.67514502454	1000
rep2	22750000	2224	1932	10406.0	4.67895683453	1000
rep2	22800000	2207	1895	10410.0	4.71681014952	1000
rep2	22850000	2190	1907	10408.0	4.75251141553	1000
rep2	22900000	2173	1902	10310.0	4.74459272895	1000
rep2	22950000	2156	1860	10211.0	4.73608534323	1000
rep2	23000000	2139	1852	10008.0	4.67882187938	1000
rep2	23050000	2122	1867	10180.0	4.79736098021	1000
rep2	23100000	2105	1815	9992.0	4.74679334917	1000
rep2	23150000	2088	1808	9904.0	4.74329501916	1000
rep2	23200000	2071	1783	9778.0	4.72139063254	1000
rep2	23250000	2054	1784	9742.0	4.7429406037	1000
rep2	23300000	2037	1743	9524.0	4.67550319097	1000
rep2	23350000	2020	1759	9724.0	4.81386138614	1000
rep2	23400000	2003	1710	9412.0	4.69895157264	1000
rep2	23450000	1986	1707	9451.0	4.75881168177	1000
rep2	23500000	1969	1706	9522.0	4.83595733875	1000
rep2	23550000	1952	1698	9418.0	4.82479508197	1000
rep2	23600000	1935	1672	9253.0	4.7819121447	1000
rep2	23650000	1918	1671	9237.0	4.81595411887	1000
rep2	23700000	1901	1628	9262.0	4.87217254077	1000
rep2	23750000	1884	1656	9167.0	4.86571125265	1000
rep2	23800000	1867	1613	9002.0	4.82163899304	1000
rep2	23850000	1850	1606	8637.0	4.66864864865	1000
rep2	23900000	1833	1584	8587.0	4.68466993999	1000
rep2	23950000	1817	1564	8606.0	4.73637864612	1000
rep2	24000000	1801	1550	8250.0	4.58078845086	1000
rep2	24050000	1785	1541	8362.0	4.68459383754	1000
rep2	24100000	1769	1523	8396.0	4.74618428491	1000
rep2	24150000	1753	1505	8235.0	4.69766115231	1000
rep2	24200000	1737	1508	8379.0	4.82383419689	1000
rep2	24250000	1721	1478	8191.0	4.75944218478	1000
rep2	24300000	1705	1479	8320.0	4.87976539589	1000
rep2	24350000	1689	1461	8181.0	4.84369449378	1000
rep2	24400000	1673	1455	7972.0	4.76509264794	1000
rep2	24450000	1657	1463	7961.0	4.80446590223	1000
rep2	24500000	1641	1417	7501.0	4.57099329677	1000
rep2	24550000	1625	1405	7602.0	4.67815384615	1000
rep2	24600000	1610	1398	7471.0	4.64037267081	1000
rep2	24650000	1595	1394	7343.0	4.60376175549	1000
rep2	24700000	1580	1372	7451.0	4.71582278481	1000
rep2	24750000	1565	1346	7232.0	4.62108626198	1000
rep2	24800000	1550	1343	7296.0	4.70709677419	1000
rep2	24850000	1535	1328	7163.0	4.6664495114	1000
rep2	24900000	1520	1321	7121.0	4.68486842105	1000
rep2	24950000	1505	1309	7113.0	4.72624584718	1000
rep2	25000000	1490	1281	6991.0	4.69194630872	1000
rep2	25050000	1475	1297	6924.0	4.69423728814	1000
rep2	25100000	1460	1267	6957.0	4.76506849315	1000
rep2	25150000	1445	1256	6702.0	4.63806228374	1000
rep2	25200000	1430	1249	6707.0	4.69020979021	1000
rep2	25250000	1415	1241	6667.0	4.71166077739	1000
rep2	25300000	1400	1202	6383.0	4.55928571429	1000
rep2	25350000	1385	1201	6500.0	4.69314079422	1000
rep2	25400000	1370	1182	6478.0	4.72846715328	1000
rep2	25450000	1355	1193	6367.0	4.69889298893	1000
rep2	25500000	1340	1152	6344.0	4.73432835821	1000
rep2	25550000	1325	1137	6102.0	4.60528301887	1000
rep2	25600000	1310	1134	6170.0	4.70992366412	1000
rep2	25650000	1295	1131	6146.0	4.74594594595	1000
rep2	25700000	1280	1106	5909.0	4.61640625	1000
rep2	25750000	1266	1083	5931.0	4.68483412322	1000
rep2	25800000	1252	1095	5883.0	4.69888178914	1000
rep2	25850000	1238	1076	5990.0	4.83844911147	1000
rep2	25900000	1224	1077	5930.0	4.84477124183	1000
rep2	25950000	1210	1041	5896.0	4.87272727273	1000
rep2	26000000	1196	1037	5802.0	4.85117056856	1000
rep2	26050000	1182	1019	5844.0	4.94416243655	1000
rep2	26100000	1168	996	5676.0	4.8595890411	1000
rep2	26150000	1154	995	5665.0	4.90901213172	1000
rep2	26200000	1140	994	5727.0	5.02368421053	1000
rep2	26250000	1126	967	5624.0	4.9946714032	1000
rep2	26300000	1112	968	5281.0	4.74910071942	1000
rep2	26350000	1099	965	5217.0	4.74704276615	1000
rep2	26400000	1087	959	4996.0	4.59613615455	1000
rep2	26450000	1076	925	4740.0	4.40520446097	1000
rep2	26500000	1065	926	4680.0	4.39436619718	1000
rep2	26550000	1055	922	4663.0	4.41990521327	1000
rep2	26600000	1045	892	4539.0	4.34354066986	1000
rep2	26650000	1035	893	4547.0	4.39323671498	1000
rep2	26700000	1025	890	4610.0	4.49756097561	1000
rep2	26750000	1015	874	4420.0	4.35467980296	1000
rep2	26800000	1005	875	4488.0	4.46567164179	1000
merged	50000	9942	9918	21518349.0	2164.38835244	1000
merged	100000	9925	9898	10649961.0	1073.04392947	1000
merged	150000	9908	9884	7202147.0	726.902200242	1000
merged	200000	9891	9862	5371536.0	543.073096755	1000
merged	250000	9874	9849	4240801.0	429.491695362	1000
merged	300000	9857	9831	3484083.0	353.462818302	1000
merged	350000	9840	9816	2951507.0	299.949898374	1000
merged	400000	9823	9799	2557110.0	260.318639927	1000
merged	450000	9806	9783	2256122.0	230.075667958	1000
merged	500000	9789	9765	2015550.0	205.899479007	1000
merged	550000	9772	9744	1828116.0	187.076954564	1000
merged	600000	9755	9724	1670867.0	171.283136853	1000
merged	650000	9738	9709	1541648.0	158.312589854	1000
merged	700000	9721	9694	1431282.0	147.236086822	1000
merged	750000	9704	9675	1337689.0	137.849237428	1000
merged	800000	9687	9655	1254984.0	129.553422112	1000
merged	850000	9670	9639	1183643.0	122.403619442	1000
merged	900000	9653	9620	1122977.0	116.334507407	1000
merged	950000	9636	9608	1066212.0	110.648816936	1000
merged	1000000	9619	9590	1016094.0	105.634057594	1000
merged	1050000	9602	9574	972308.0	101.260987294	1000
merged	1100000	9585	9559	934276.0	97.4727177882	1000
merged	1150000	9568	9541	896428.0	93.6902173913	1000
merged	1200000	9551	9527	865615.0	90.6308239975	1000
merged	1250000	9534	9508	835250.0	87.6075099643	1000
merged	1300000	9517	9486	806829.0	84.7776610276	1000
merged	1350000	9500	9467	784070.0	82.5336842105	1000
merged	1400000	9483	9454	762289.0	80.3847938416	1000
merged	1450000	9466	9436	738023.0	77.9656665962	1000
merged	1500000	9449	9418	717858.0	75.9718488729	1000
merged	1550000	9432	9400	702252.0	74.4541984733	1000
merged	1600000	9415	9388	683167.0	72.5615507169	1000
merged	1650000	9398	9364	664368.0	70.6924877634	1000
merged	1700000	9381	9351	648668.0	69.1469992538	1000
merged	1750000	9364	9334	635511.0	67.8674711662	1000
merged	1800000	9347	9315	621539.0	66.4960950037	1000
merged	1850000	9330	9295	610945.0	65.4817792069	1000
merged	1900000	9313	9282	597611.0	64.1695479437	1000
merged	1950000	9296	9261	587510.0	63.2003012048	1000
merged	2000000	9279	9243	575047.0	61.9729496713	1000
merged	2050000	9262	9225	565617.0	61.0685597063	1000
merged	2100000	9245	9209	555659.0	60.1037317469	1000
merged	2150000	9228	9196	544738.0	59.0309926311	1000
merged	2200000	9211	9172	535896.0	58.1800021713	1000
merged	2250000	9194	9161	524508.0	57.0489449641	1000
merged	2300000	9177	9143	516319.0	56.2622861502	1000
merged	2350000	9160	9128	505900.0	55.2292576419	1000
merged	2400000	9143	9106	498606.0	54.5341791535	1000
merged	2450000	9126	9089	490977.0	53.7998027613	1000
merged	2500000	9109	9073	483234.0	53.0501701614	1000
merged	2550000	9092	9053	475179.0	52.2634183898	1000
merged	2600000	9075	9042	468036.0	51.574214876	1000
merged	2650000	9058	9019	461601.0	50.9605873261	1000
merged	2700000	9041	9009	453205.0	50.1277513549	1000
merged	2750000	9024	8981	445910.0	49.413785461	1000
merged	2800000	9007	8968	439676.0	48.8149217275	1000
merged	2850000	8990	8945	431761.0	48.026807564	1000
merged	2900000	8973	8936	426544.0	47.5363869386	1000
merged	2950000	8956	8915	421357.0	47.0474542206	1000
merged	3000000	8939	8893	414718.0	46.3942275422	1000
merged	3050000	8922	8887	409708.0	45.9210939251	1000
merged	3100000	8905	8865	404504.0	45.4243683324	1000
merged	3150000	8888	8843	397907.0	44.7690144014	1000
merged	3200000	8871	8826	394445.0	44.4645474016	1000
merged	3250000	8854	8811	389002.0	43.9351705444	1000
merged	3300000	8837	8793	383263.0	43.3702614009	1000
merged	3350000	8820	8767	378358.0	42.8977324263	1000
merged	3400000	8803	8757	374016.0	42.4873338635	1000
merged	3450000	8786	8743	368724.0	41.9672205782	1000
merged	3500000	8769	8717	364317.0	41.5460143688	1000
merged	3550000	8752	8700	358400.0	40.9506398537	1000
merged	3600000	8735	8683	354823.0	40.6208357184	1000
merged	3650000	8718	8658	349791.0	40.1228492774	1000
merged	3700000	8701	8650	346247.0	39.793931732	1000
merged	3750000	8684	8631	341341.0	39.3068862275	1000
merged	3800000	8667	8606	337113.0	38.8961578401	1000
merged	3850000	8650	8594	333575.0	38.563583815	1000
merged	3900000	8633	8577	330958.0	38.3363836442	1000
merged	3950000	8616	8573	325700.0	37.8017641597	1000
merged	4000000	8599	8559	321133.0	37.3453889987	1000
merged	4050000	8582	8524	318496.0	37.1120950827	1000
merged	4100000	8565	8510	314055.0	36.6672504378	1000
merged	4150000	8548	8501	310270.0	36.297379504	1000
merged	4200000	8531	8472	306995.0	35.9858164342	1000
merged	4250000	8514	8463	302444.0	35.5231383603	1000
merged	4300000	8497	8441	300061.0	35.3137577969	1000
merged	4350000	8480	8420	297064.0	35.0311320755	1000
merged	4400000	8463	8405	291836.0	34.4837528063	1000
merged	4450000	8446	8393	289969.0	34.3321098745	1000
merged	4500000	8429	8372	285880.0	33.916241547	1000
merged	4550000	8412	8359	283944.0	33.754636234	1000
merged	4600000	8395	8332	280302.0	33.3891602144	1000
merged	4650000	8378	8315	276519.0	33.0053712103	1000
merged	4700000	8361	8297	273159.0	32.670613563	1000
merged	4750000	8344	8281	269277.0	32.2719319271	1000
merged	4800000	8327	8273	267680.0	32.1460309835	1000
merged	4850000	8310	8255	264512.0	31.8305655836	1000
merged	4900000	8293	8221	261052.0	31.4785964066	1000
merged	4950000	8276	8215	258798.0	31.2709038183	1000
merged	5000000	8259	8197	255868.0	30.9805061145	1000
merged	5050000	8242	8182	253367.0	30.7409609318	1000
merged	5100000	8225	8165	249851.0	30.3770212766	1000
merged	5150000	8208	8142	247064.0	30.1003898635	1000
merged	5200000	8191	8129	243874.0	29.7734098401	1000
merged	5250000	8174	8111	241979.0	29.6034988989	1000
merged	5300000	8157	8095	239369.0	29.3452249602	1000
merged	5350000	8140	8072	235812.0	28.9695331695	1000
merged	5400000	8123	8062	232458.0	28.6172596331	1000
merged	5450000	8106	8044	230832.0	28.4766839378	1000
merged	5500000	8089	8017	228280.0	28.2210409198	1000
merged	5550000	8072	8006	225649.0	27.9545341923	1000
merged	5600000	8055	7991	222107.0	27.57380509	1000
merged	5650000	8038	7959	219547.0	27.3136352326	1000
merged	5700000	8021	7948	216848.0	27.0350330383	1000
merged	5750000	8004	7917	214377.0	26.7837331334	1000
merged	5800000	7987	7912	212111.0	26.557030174	1000
merged	5850000	7970	7896	209293.0	26.2601003764	1000
merged	5900000	7953	7876	206665.0	25.9857915252	1000
merged	5950000	7936	7869	205722.0	25.9226310484	1000
merged	6000000	7919	7840	203900.0	25.7482005304	1000
merged	6050000	7902	7830	201245.0	25.4676031384	1000
merged	6100000	7885	7804	198580.0	25.184527584	1000
merged	6150000	7868	7785	196172.0	24.93289273	1000
merged	6200000	7851	7775	194158.0	24.7303528213	1000
merged	6250000	7834	7749	192701.0	24.5980342099	1000
merged	6300000	7817	7732	189207.0	24.2045541768	1000
merged	6350000	7800	7712	186448.0	23.9035897436	1000
merged	6400000	7783	7692	185036.0	23.7743800591	1000
merged	6450000	7766	7674	182518.0	23.5021890291	1000
merged	6500000	7749	7661	180012.0	23.2303523035	1000
merged	6550000	7732	7646	177770.0	22.9914640455	1000
merged	6600000	7715	7638	176441.0	22.8698639015	1000
merged	6650000	7698	7592	173432.0	22.5294881787	1000
merged	6700000	7681	7576	171852.0	22.3736492644	1000
merged	6750000	7664	7581	169549.0	22.1227818372	1000
merged	6800000	7647	7553	167167.0	21.8604681574	1000
merged	6850000	7630	7535	165566.0	21.699344692	1000
merged	6900000	7613	7520	163462.0	21.4714304479	1000
merged	6950000	7596	7506	161478.0	21.2582938389	1000
merged	7000000	7579	7493	160251.0	21.1440823328	1000
merged	7050000	7562	7468	157690.0	20.8529489553	1000
merged	7100000	7545	7436	155386.0	20.5945659377	1000
merged	7150000	7528	7410	154211.0	20.484989373	1000
merged	7200000	7511	7428	152606.0	20.3176674211	1000
merged	7250000	7494	7385	150898.0	20.1358420069	1000
merged	7300000	7477	7366	148903.0	19.9148054032	1000
merged	7350000	7460	7338	147057.0	19.7127345845	1000
merged	7400000	7443	7328	145247.0	19.5145774553	1000
merged	7450000	7426	7316	143755.0	19.3583355777	1000
merged	7500000	7409	7298	141599.0	19.1117559725	1000
merged	7550000	7392	7273	140678.0	19.0311147186	1000
merged	7600000	7375	7255	138489.0	18.7781694915	1000
merged	7650000	7358	7239	137213.0	18.648138081	1000
merged	7700000	7341	7226	136091.0	18.5384824956	1000
merged	7750000	7324	7192	135389.0	18.4856635718	1000
merged	7800000	7307	7189	133069.0	18.2111673738	1000
merged	7850000	7290	7159	130440.0	17.8930041152	1000
merged	7900000	7273	7150	129527.0	17.8092946515	1000
merged	7950000	7256	7131	128380.0	17.6929437707	1000
merged	8000000	7239	7104	126814.0	17.5181654925	1000
merged	8050000	7222	7091	125754.0	17.4126280809	1000
merged	8100000	7205	7066	123923.0	17.1995836225	1000
merged	8150000	7188	7030	122981.0	17.1092097941	1000
merged	8200000	7171	7024	121536.0	16.9482638405	1000
merged	8250000	7154	6997	120104.0	16.7883701426	1000
merged	8300000	7137	6987	119543.0	16.7497547989	1000
merged	8350000	7120	6960	118248.0	16.6078651685	1000
merged	8400000	7103	6947	117164.0	16.4950021118	1000
merged	8450000	7086	6913	115134.0	16.2480948349	1000
merged	8500000	7069	6916	114513.0	16.1993209789	1000
merged	8550000	7052	6907	113738.0	16.1284741917	1000
merged	8600000	7035	6882	112566.0	16.0008528785	1000
merged	8650000	7018	6871	110291.0	15.715445996	1000
merged	8700000	7001	6847	109738.0	15.6746179117	1000
merged	8750000	6984	6810	109169.0	15.6313001145	1000
merged	8800000	6967	6785	107031.0	15.3625663844	1000
merged	8850000	6950	6779	106256.0	15.2886330935	1000
merged	8900000	6933	6751	104473.0	15.0689456224	1000
merged	8950000	6916	6753	103923.0	15.0264603817	1000
merged	9000000	6899	6729	102190.0	14.8122916365	1000
merged	9050000	6882	6719	101120.0	14.6934030805	1000
merged	9100000	6865	6658	100083.0	14.5787327021	1000
merged	9150000	6848	6649	99123.0	14.4747371495	1000
merged	9200000	6831	6647	98326.0	14.3940857854	1000
merged	9250000	6814	6639	96847.0	14.2129439389	1000
merged	9300000	6797	6612	96375.0	14.1790495807	1000
merged	9350000	6780	6587	95012.0	14.0135693215	1000
merged	9400000	6763	6576	94403.0	13.9587461186	1000
merged	9450000	6746	6545	93389.0	13.8436110288	1000
merged	9500000	6729	6534	92117.0	13.6895526824	1000
merged	9550000	6712	6517	91729.0	13.6664183552	1000
merged	9600000	6695	6499	91035.0	13.5974607916	1000
merged	9650000	6678	6481	90095.0	13.4913147649	1000
merged	9700000	6661	6442	89102.0	13.3766701696	1000
merged	9750000	6644	6439	88894.0	13.3795906081	1000
merged	9800000	6627	6412	87759.0	13.2426437302	1000
merged	9850000	6610	6416	86553.0	13.0942511346	1000
merged	9900000	6593	6400	86492.0	13.1187623237	1000
merged	9950000	6576	6368	85471.0	12.9974148418	1000
merged	10000000	6559	6352	84597.0	12.8978502821	1000
merged	10050000	6542	6339	84541.0	12.9228064812	1000
merged	10100000	6525	6319	83860.0	12.8521072797	1000
merged	10150000	6508	6294	82462.0	12.6708666257	1000
merged	10200000	6491	6265	82062.0	12.6424279772	1000
merged	10250000	6474	6270	80994.0	12.5106580167	1000
merged	10300000	6457	6233	79816.0	12.3611584327	1000
merged	10350000	6440	6227	79875.0	12.4029503106	1000
merged	10400000	6423	6211	79105.0	12.3158959988	1000
merged	10450000	6406	6190	77349.0	12.0744614424	1000
merged	10500000	6389	6174	78079.0	12.2208483331	1000
merged	10550000	6372	6135	76494.0	12.0047080979	1000
merged	10600000	6355	6131	76362.0	12.0160503541	1000
merged	10650000	6338	6118	75998.0	11.9908488482	1000
merged	10700000	6321	6099	75035.0	11.8707482993	1000
merged	10750000	6304	6075	74796.0	11.8648477157	1000
merged	10800000	6287	6062	74020.0	11.7735008748	1000
merged	10850000	6270	6044	73865.0	11.7807017544	1000
merged	10900000	6253	6010	73371.0	11.7337278107	1000
merged	10950000	6236	5989	72575.0	11.6380692752	1000
merged	11000000	6219	5994	72152.0	11.6018652516	1000
merged	11050000	6202	5960	71698.0	11.5604643663	1000
merged	11100000	6185	5948	71237.0	11.5177041229	1000
merged	11150000	6168	5920	70381.0	11.4106679637	1000
merged	11200000	6151	5922	69676.0	11.3275890099	1000
merged	11250000	6134	5899	69272.0	11.293120313	1000
merged	11300000	6117	5884	68834.0	11.2529017492	1000
merged	11350000	6100	5849	67628.0	11.086557377	1000
merged	11400000	6083	5823	68033.0	11.1841196778	1000
merged	11450000	6066	5818	67312.0	11.0966040224	1000
merged	11500000	6049	5790	66599.0	11.0099189949	1000
merged	11550000	6032	5789	66350.0	10.999668435	1000
merged	11600000	6015	5743	65919.0	10.9591022444	1000
merged	11650000	5998	5742	65394.0	10.9026342114	1000
merged	11700000	5981	5726	64994.0	10.8667446915	1000
merged	11750000	5964	5708	64617.0	10.8345070423	1000
merged	11800000	5947	5712	63950.0	10.7533210022	1000
merged	11850000	5930	5689	63156.0	10.6502529511	1000
merged	11900000	5913	5666	63093.0	10.6702181634	1000
merged	11950000	5896	5645	62755.0	10.6436567164	1000
merged	12000000	5879	5645	62420.0	10.6174519476	1000
merged	12050000	5862	5621	62041.0	10.5835892187	1000
merged	12100000	5845	5587	61214.0	10.4728828058	1000
merged	12150000	5828	5590	60806.0	10.4334248456	1000
merged	12200000	5811	5563	60769.0	10.4575804509	1000
merged	12250000	5794	5548	60388.0	10.4225060407	1000
merged	12300000	5777	5520	59599.0	10.3166003116	1000
merged	12350000	5760	5518	59534.0	10.3357638889	1000
merged	12400000	5743	5500	58904.0	10.2566602821	1000
merged	12450000	5726	5485	58980.0	10.3003842124	1000
merged	12500000	5709	5450	58390.0	10.2277106323	1000
merged	12550000	5692	5417	57899.0	10.1719957836	1000
merged	12600000	5675	5411	57621.0	10.1534801762	1000
merged	12650000	5658	5396	56821.0	10.0425945564	1000
merged	12700000	5641	5377	56948.0	10.0953731608	1000
merged	12750000	5624	5369	56372.0	10.0234708393	1000
merged	12800000	5607	5323	55999.0	9.987337257	1000
merged	12850000	5590	5330	56107.0	10.0370304114	1000
merged	12900000	5573	5308	55277.0	9.91871523416	1000
merged	12950000	5556	5303	55208.0	9.93664506839	1000
merged	13000000	5539	5264	54933.0	9.91749413251	1000
merged	13050000	5522	5249	54500.0	9.86961245925	1000
merged	13100000	5505	5244	53899.0	9.79091734787	1000
merged	13150000	5488	5224	53376.0	9.72594752187	1000
merged	13200000	5471	5198	53378.0	9.7565344544	1000
merged	13250000	5454	5167	52294.0	9.58819215255	1000
merged	13300000	5437	5167	52243.0	9.60879161302	1000
merged	13350000	5420	5146	51782.0	9.55387453875	1000
merged	13400000	5403	5135	51955.0	9.61595409957	1000
merged	13450000	5386	5113	51570.0	9.57482361678	1000
merged	13500000	5369	5095	50832.0	9.46768485752	1000
merged	13550000	5352	5101	50517.0	9.43890134529	1000
merged	13600000	5335	5082	50187.0	9.40712277413	1000
merged	13650000	5318	5069	50150.0	9.43023693118	1000
merged	13700000	5301	5014	49405.0	9.31993963403	1000
merged	13750000	5284	5010	49168.0	9.30507191522	1000
merged	13800000	5267	4999	49004.0	9.30396810328	1000
merged	13850000	5250	4992	49366.0	9.40304761905	1000
merged	13900000	5233	4967	48674.0	9.30135677432	1000
merged	13950000	5216	4964	48373.0	9.27396472393	1000
merged	14000000	5199	4940	48313.0	9.2927486055	1000
merged	14050000	5182	4929	47656.0	9.19644924739	1000
merged	14100000	5165	4894	48004.0	9.29409486931	1000
merged	14150000	5148	4879	47647.0	9.25543900544	1000
merged	14200000	5131	4870	46974.0	9.1549405574	1000
merged	14250000	5114	4853	47083.0	9.20668752444	1000
merged	14300000	5097	4819	46781.0	9.17814400628	1000
merged	14350000	5080	4820	46478.0	9.14921259843	1000
merged	14400000	5063	4803	46154.0	9.1159391665	1000
merged	14450000	5046	4799	46030.0	9.12207689259	1000
merged	14500000	5029	4768	45837.0	9.11453569298	1000
merged	14550000	5012	4754	45336.0	9.04549082203	1000
merged	14600000	4995	4743	44894.0	8.98778778779	1000
merged	14650000	4978	4705	44924.0	9.02450783447	1000
merged	14700000	4961	4726	45025.0	9.07579117113	1000
merged	14750000	4944	4681	44528.0	9.00647249191	1000
merged	14800000	4927	4667	44729.0	9.07834381977	1000
merged	14850000	4910	4692	44478.0	9.05865580448	1000
merged	14900000	4893	4670	43730.0	8.93725730636	1000
merged	14950000	4876	4636	43647.0	8.95139458573	1000
merged	15000000	4859	4609	43318.0	8.91500308705	1000
merged	15050000	4842	4594	43066.0	8.89425857084	1000
merged	15100000	4825	4596	43046.0	8.9214507772	1000
merged	15150000	4808	4590	42969.0	8.93698003328	1000
merged	15200000	4791	4556	42538.0	8.87873095387	1000
merged	15250000	4774	4551	42326.0	8.8659405111	1000
merged	15300000	4757	4537	42191.0	8.86924532268	1000
merged	15350000	4740	4503	42073.0	8.87616033755	1000
merged	15400000	4723	4504	41819.0	8.85432987508	1000
merged	15450000	4706	4490	41916.0	8.90692732682	1000
merged	15500000	4689	4464	41394.0	8.82789507358	1000
merged	15550000	4672	4452	41118.0	8.80094178082	1000
merged	15600000	4655	4424	41145.0	8.83888292159	1000
merged	15650000	4638	4421	40800.0	8.79689521345	1000
merged	15700000	4621	4398	40477.0	8.75935944601	1000
merged	15750000	4604	4381	40385.0	8.77172024327	1000
merged	15800000	4587	4374	40245.0	8.77370830608	1000
merged	15850000	4570	4348	40870.0	8.94310722101	1000
merged	15900000	4553	4331	39943.0	8.77289699099	1000
merged	15950000	4536	4320	39691.0	8.75022045855	1000
merged	16000000	4519	4299	39464.0	8.73290551007	1000
merged	16050000	4502	4316	39649.0	8.80697467792	1000
merged	16100000	4485	4277	39420.0	8.78929765886	1000
merged	16150000	4468	4249	39128.0	8.75738585497	1000
merged	16200000	4451	4238	38816.0	8.72073691305	1000
merged	16250000	4434	4256	39021.0	8.80040595399	1000
merged	16300000	4417	4227	38839.0	8.79307222096	1000
merged	16350000	4400	4203	38425.0	8.73295454545	1000
merged	16400000	4383	4187	39047.0	8.9087383071	1000
merged	16450000	4366	4164	38778.0	8.88181401741	1000
merged	16500000	4349	4118	38438.0	8.83835364452	1000
merged	16550000	4332	4120	38274.0	8.8351800554	1000
merged	16600000	4315	4126	38196.0	8.85191193511	1000
merged	16650000	4298	4117	38501.0	8.95788738948	1000
merged	16700000	4281	4080	38012.0	8.87923382387	1000
merged	16750000	4264	4052	38009.0	8.91393058161	1000
merged	16800000	4247	4041	37682.0	8.87261596421	1000
merged	16850000	4230	4037	37123.0	8.77612293144	1000
merged	16900000	4213	4041	37142.0	8.81604557323	1000
merged	16950000	4196	4004	37350.0	8.90133460439	1000
merged	17000000	4179	3969	37067.0	8.86982531706	1000
merged	17050000	4162	3955	36895.0	8.86472849592	1000
merged	17100000	4145	3944	36515.0	8.80940892642	1000
merged	17150000	4128	3939	36745.0	8.90140503876	1000
merged	17200000	4111	3931	36651.0	8.91534906349	1000
merged	17250000	4094	3915	36635.0	8.94846116268	1000
merged	17300000	4077	3894	35895.0	8.804267844	1000
merged	17350000	4060	3872	35827.0	8.82438423645	1000
merged	17400000	4043	3864	35311.0	8.73386099431	1000
merged	17450000	4026	3819	35516.0	8.8216592151	1000
merged	17500000	4009	3797	35121.0	8.76053878773	1000
merged	17550000	3992	3806	35223.0	8.82339679359	1000
merged	17600000	3975	3777	34998.0	8.80452830189	1000
merged	17650000	3958	3749	35177.0	8.88756947954	1000
merged	17700000	3941	3735	34773.0	8.82339507739	1000
merged	17750000	3924	3733	34296.0	8.74006116208	1000
merged	17800000	3907	3701	34280.0	8.77399539288	1000
merged	17850000	3890	3693	34382.0	8.83856041131	1000
merged	17900000	3873	3663	34278.0	8.85050348567	1000
merged	17950000	3856	3674	33892.0	8.78941908714	1000
merged	18000000	3839	3673	33895.0	8.82912216723	1000
merged	18050000	3822	3637	33714.0	8.82103610675	1000
merged	18100000	3805	3623	33383.0	8.77345597898	1000
merged	18150000	3788	3604	33223.0	8.77059134108	1000
merged	18200000	3771	3577	33070.0	8.76955714665	1000
merged	18250000	3754	3571	33554.0	8.93819925413	1000
merged	18300000	3737	3542	32944.0	8.8156275087	1000
merged	18350000	3720	3529	33085.0	8.8938172043	1000
merged	18400000	3703	3532	32737.0	8.84066972725	1000
merged	18450000	3686	3500	32486.0	8.8133478025	1000
merged	18500000	3669	3504	32607.0	8.88716271464	1000
merged	18550000	3652	3461	32200.0	8.81708652793	1000
merged	18600000	3635	3453	32382.0	8.90839064649	1000
merged	18650000	3618	3448	32580.0	9.00497512438	1000
merged	18700000	3601	3410	31888.0	8.85531796723	1000
merged	18750000	3584	3402	32141.0	8.96791294643	1000
merged	18800000	3567	3364	31760.0	8.90384076255	1000
merged	18850000	3550	3367	31474.0	8.86591549296	1000
