duplication_type	gene	age	mean_ATAC_TSS_2kb
PD	Pbre1_02G420000	young	0.4255263364408165
PD	Pbre1_11G382800	young	0.3985519173648208
PD	Pbre1_12G034600	young	0.6064254206717015
TRD	Pbre1_08G171400	young	0.5939736185781658
TD	Pbre1_16G203200	young	0.6602594639919698
TD	Pbre1_09G470600	young	0.6625707152280956
TRD	Pbre1_05G049600	young	0.06778846014291048
TRD	Pbre1_02G370200	young	0.7102514873631298
TRD	Pbre1_05G227400	young	0.20206639502197507
TD	Pbre1_17G109800	young	0.4202774609103798
TRD	Pbre1_07G001600	young	1.087448432944715
TRD	Pbre1_17G319200	young	0.6975779330767692
TD	Pbre1_11G359200	young	0.9829527883082629
PD	Pbre1_01G132800	young	1.09039291100204
TD	Pbre1_10G423200	young	0.32259567380324006
TRD	Pbre1_03G320400	young	0.37592602257803087
TD	Pbre1_07G102800	young	0.37938534205779434
PD	Pbre1_05G232000	young	0.696345753967762
TD	Pbre1_15G279600	young	1.165384844429791
PD	Pbre1_13G070400	young	0.6037638894245028
PD	Pbre1_08G031600	young	1.6067027618139982
TD	Pbre1_10G403000	young	1.51064927752316
TD	Pbre1_03G089600	young	1.0119971849061549
PD	Pbre1_04G342800	young	0.7309425492472947
PD	Pbre1_02G378000	young	0.3974645238313824
PD	Pbre1_10G378600	young	0.6890027922913433
TD	Pbre1_06G295800	young	1.0947249373421073
TD	Pbre1_05G560400	young	0.9176630701385438
TD	Pbre1_11G381800	young	0.22131650342606007
PD	Pbre1_06G037400	young	0.21573127530235797
TD	Pbre1_11G441200	young	0.5050343125760556
TD	Pbre1_10G518000	young	0.5885044533759356
TD	Pbre1_11G455400	young	0.19526715025305746
TD	Pbre1_01G128600	young	0.4958243005536497
TD	Pbre1_06G262200	young	0.7845845338571816
TD	Pbre1_10G370000	young	0.8941603339463473
PD	Pbre1_15G763800	young	0.8875585758313538
PD	Pbre1_17G211800	young	0.6315609863307328
TD	Pbre1_09G065400	young	0.5200702852196991
TD	Pbre1_17G225000	young	0.2900450580334291
PD	Pbre1_05G433200	young	0.7984321056902408
TD	Pbre1_09G406800	young	1.2439692583829163
TD	Pbre1_14G010400	young	0.7693795572277159
TD	Pbre1_10G230000	young	0.2689469033135101
TD	Pbre1_08G167000	young	1.5586243413016199
TD	Pbre1_15G707200	young	0.482070613771677
PD	Pbre1_10G163600	young	0.45084099798649546
PD	Pbre1_05G263000	young	0.6040145920813084
PD	Pbre1_09G282800	young	0.4987897853180766
TD	Pbre1_08G138200	young	0.036218087784945965
PD	Pbre1_02G034200	young	1.1960969170182945
PD	Pbre1_10G372800	young	0.7265846141986548
TD	Pbre1_07G066000	young	0.38992278319969775
TD	Pbre1_11G359800	young	0.7715403117984534
TD	Pbre1_17G239400	young	0.26011207893490795
PD	Pbre1_15G083000	young	0.6271266211662441
PD	Pbre1_03G348000	young	33.271765799345445
PD	Pbre1_10G332400	young	0.9037114933393895
TD	Pbre1_02G374000	young	0.6688846681471914
TD	Pbre1_16G315400	young	0.07163191185332834
PD	Pbre1_14G140000	young	1.0047137373685835
TD	Pbre1_14G132400	young	0.3416945776380598
PD	Pbre1_16G402600	young	0.2750541266538203
TD	Pbre1_05G317600	young	0.5923844190109521
TD	Pbre1_07G082800	young	0.6492429881636053
PD	Pbre1_12G157400	young	1.122780341349542
PD	Pbre1_07G149800	young	0.3737179942857474
PD	Pbre1_13G423200	young	0.5671939556561411
PD	Pbre1_05G540600	young	1.425801227912307
TD	Pbre1_09G334000	young	0.13912863761931657
PD	Pbre1_12G277600	young	0.20074955238960684
TD	Pbre1_11G358000	young	1.0932654627487062
PD	Pbre1_17G116800	young	0.20321748722344637
TRD	Pbre1_10G161600	young	0.0019774124771356582
TD	Pbre1_08G236800	young	0.2515767934210599
PD	Pbre1_02G423200	young	0.639526810798794
PD	Pbre1_11G016200	young	0.7157532641999425
TD	Pbre1_07G492600	young	0.7195645685903728
PD	Pbre1_10G070200	young	0.5367277355398983
TD	Pbre1_11G507800	young	0.8446193095706402
TD	Pbre1_10G577200	young	0.4058944099545479
TD	Pbre1_12G221800	young	1.6711994094699623
PD	Pbre1_17G231200	young	0.9212027427880093
TD	Pbre1_02G155400	young	0.5198639202788472
TD	Pbre1_01G331800	young	1.0732764763310552
TD	Pbre1_14G380200	young	0.6469574526716023
TD	Pbre1_03G299400	young	1.1499041280671953
TD	Pbre1_01G216600	young	0.48259698302485055
PD	Pbre1_07G425400	young	0.6205139224659652
PD	Pbre1_15G695800	young	0.9166146857794374
PD	Pbre1_09G264600	young	0.586719506084919
PD	Pbre1_16G078400	young	0.38101436368282887
TD	Pbre1_03G386400	young	1.4062954524960367
TD	Pbre1_06G409200	young	0.8079130792953075
TD	Pbre1_09G094000	young	0.7749747339338064
PD	Pbre1_04G217600	young	0.41175984765402973
TD	Pbre1_16G041200	young	1.2208917087689042
PD	Pbre1_15G740800	young	0.3249210127908736
TD	Pbre1_17G112400	young	1.0285317933559417
PD	Pbre1_05G126600	young	0.39872607021965084
TD	Pbre1_17G378800	young	0.7332748008929193
PD	Pbre1_07G016000	young	0.523667671404779
PD	Pbre1_16G051400	young	0.5685738587975502
TD	Pbre1_12G380000	young	0.39358510881289843
PD	Pbre1_01G010800	young	0.0
TD	Pbre1_06G068200	young	0.6284944646451622
TD	Pbre1_05G417000	young	0.8204746052287518
PD	Pbre1_17G114200	young	0.8319531257376076
PD	Pbre1_05G192800	young	0.3752381912730634
PD	Pbre1_07G241400	young	0.2202081969100982
TD	Pbre1_11G449000	young	1.6562047536559406
TD	Pbre1_05G330800	young	0.4012820752803236
PD	Pbre1_01G142000	young	0.498532839525491
TD	Pbre1_05G093200	young	1.482548747388646
PD	Pbre1_01G387400	young	0.3121476249676198
TD	Pbre1_17G218800	young	0.884982043541968
PD	Pbre1_01G201400	young	0.7690902248844503
PD	Pbre1_09G022800	young	0.482990810977295
PD	Pbre1_15G762800	young	0.5969278170876204
TD	Pbre1_01G374600	young	0.4190781010687351
TD	Pbre1_06G310800	young	0.8901002653650938
TD	Pbre1_07G396000	young	0.5784702231343836
PD	Pbre1_01G327200	young	0.15884796574339272
PD	Pbre1_02G380200	young	0.5478043806366623
PD	Pbre1_17G329000	young	0.745941797964275
PD	Pbre1_08G357200	young	0.7066499122008681
PD	Pbre1_02G015800	young	1.6027227766215801
PD	Pbre1_05G300200	young	0.8122599596586078
PD	Pbre1_02G245400	young	0.20486836953088644
PD	Pbre1_13G336800	young	0.901730224583298
PD	Pbre1_05G307400	young	1.0284367369264364
TD	Pbre1_06G206600	young	1.7961554688327017
TD	Pbre1_07G447000	young	0.26129403763636944
PD	Pbre1_02G379800	young	0.14086024237796663
TD	Pbre1_15G243400	young	0.4292268336750567
TD	Pbre1_09G356000	young	0.782488120732829
TD	Pbre1_06G056600	young	1.065731650955975
PD	Pbre1_09G158600	young	0.7918089755065739
TD	Pbre1_10G000400	young	0.9144286611024292
TD	Pbre1_05G422400	young	0.7979892342202365
TD	Pbre1_16G454200	young	0.489226240541786
PD	Pbre1_05G437600	young	0.5907499740142376
TD	Pbre1_05G487600	young	0.8908710745833816
TD	Pbre1_15G259200	young	0.3865811027213931
TD	Pbre1_11G132400	young	1.2368175194635989
PD	Pbre1_02G402200	young	1.2055611225292087
TD	Pbre1_11G011000	young	1.1105841884780676
PD	Pbre1_11G337200	young	0.35512737606465816
TD	Pbre1_15G584600	young	0.848992070088163
PD	Pbre1_08G037000	young	0.515360178509727
PD	Pbre1_15G307800	young	0.6828077953010798
PD	Pbre1_05G583400	young	0.45715114013291896
PD	Pbre1_08G309200	young	1.130027170740068
PD	Pbre1_07G186000	young	0.48102920801006255
TD	Pbre1_08G347200	young	0.3830812534783036
PD	Pbre1_10G030200	young	1.3781952662840484
PD	Pbre1_03G420600	young	0.17595118340477348
TD	Pbre1_10G108600	young	0.8941874526441097
PD	Pbre1_11G061600	young	0.6391252113953232
TD	Pbre1_17G476200	young	0.965362914428115
TD	Pbre1_17G187000	young	0.36934606008417903
TD	Pbre1_03G187800	young	0.3646152581814676
PD	Pbre1_02G487200	young	1.2414451885335147
TD	Pbre1_14G268600	young	0.2974024401530624
TD	Pbre1_04G379000	young	0.9638570621311665
TD	Pbre1_07G040200	young	0.9169295564293861
TD	Pbre1_08G255800	young	0.2936106809368357
TD	Pbre1_11G152600	young	0.24336481963843104
TRD	Pbre1_05G152400	young	0.007726840330287815
PD	Pbre1_02G453000	young	0.35335608044266703
TD	Pbre1_10G208400	young	1.255649699345231
TD	Pbre1_10G437000	young	0.7445224058367312
PD	Pbre1_16G145600	young	0.6662469825558365
PD	Pbre1_17G211000	young	0.35951821504533293
TRD	Pbre1_05G107400	young	0.07205233854614199
PD	Pbre1_17G492000	young	0.6986848044395447
TD	Pbre1_14G371400	young	0.5160496297106147
TD	Pbre1_02G443400	young	0.50751421815902
TD	Pbre1_05G256800	young	0.9937593960389496
TD	Pbre1_02G179400	young	0.4815102725550532
TD	Pbre1_07G092000	young	0.9612550458852201
PD	Pbre1_01G217000	young	0.8737639876976608
TD	Pbre1_10G281600	young	2.2254046260938045
TD	Pbre1_03G332200	young	0.6335188711918891
PD	Pbre1_02G397600	young	0.7732543062977493
PD	Pbre1_05G274200	young	1.0207252512350677
TD	Pbre1_01G113400	young	0.9021438450440765
TD	Pbre1_07G243400	young	1.9961377844959496
PD	Pbre1_01G418600	young	0.7054661078900099
TD	Pbre1_08G366800	young	1.0333156983219087
TD	Pbre1_07G108800	young	0.4531684941072017
TD	Pbre1_11G052000	young	0.6371966312937438
PD	Pbre1_13G266800	young	0.726558781862259
TD	Pbre1_09G162600	young	0.9780711568146945
TD	Pbre1_12G404200	young	0.6686863232981414
TD	Pbre1_05G327200	young	0.9530404784604908
TD	Pbre1_06G360600	young	0.8364204200729727
TD	Pbre1_07G013200	young	0.94877101065591
PD	Pbre1_07G172400	young	0.8447043841006234
TD	Pbre1_04G098200	young	0.5186042813882231
TD	Pbre1_14G446400	young	0.5642144506517798
PD	Pbre1_14G167200	young	0.09807734181825072
PD	Pbre1_07G141800	young	0.8028912044540049
TD	Pbre1_15G705400	young	0.576272486988455
PD	Pbre1_07G043600	young	0.4425773691628129
TRD	Pbre1_14G268400	young	0.26189095168747006
TD	Pbre1_09G274600	young	0.7944604827612639
TD	Pbre1_15G729200	young	1.5789177541583777
PD	Pbre1_01G326800	young	0.08142588337883354
PD	Pbre1_02G438000	young	1.1534712510034442
TD	Pbre1_07G156600	young	0.24135359290614727
PD	Pbre1_04G391200	young	0.21030982672702522
PD	Pbre1_13G485400	young	0.3579765517301857
PD	Pbre1_15G172600	young	0.4078201084341854
TRD	Pbre1_13G212800	young	0.0766678235884756
PD	Pbre1_03G297800	young	0.7542232622541487
TD	Pbre1_10G193400	young	1.181536470375955
PD	Pbre1_03G021800	young	1.3543665079548957
TD	Pbre1_05G552800	young	0.19953401241637767
TRD	Pbre1_17G012400	young	0.06139397177100181
TD	Pbre1_05G029200	young	0.20263406250998378
PD	Pbre1_15G515400	young	1.4522376117557287
PD	Pbre1_05G227800	young	0.31500898194499316
TD	Pbre1_05G553400	young	0.1670326294004917
PD	Pbre1_01G327800	young	0.5256391093730926
PD	Pbre1_10G572800	young	0.29279659971222277
PD	Pbre1_07G390200	young	0.7052375949081033
PD	Pbre1_07G049800	young	0.014634468778967857
PD	Pbre1_08G179800	young	0.6319146964550019
PD	Pbre1_09G229000	young	0.979331876548007
PD	Pbre1_13G337000	young	0.659903266236186
PD	Pbre1_05G432800	young	0.16171955780126154
PD	Pbre1_03G198600	young	0.39421158801764256
PD	Pbre1_13G465400	young	0.19015851025097072
TD	Pbre1_03G054000	young	0.8033491402305662
TD	Pbre1_06G186000	young	1.0980274891555308
TD	Pbre1_17G291400	young	0.8471213376149536
TD	Pbre1_01G107200	young	0.21277948245219885
TD	Pbre1_02G457200	young	1.4874091362766921
PD	Pbre1_17G117200	young	0.2578772928174585
PD	Pbre1_04G062400	young	0.2733987572323531
TRD	Pbre1_02G265000	young	0.35457445110753183
PD	Pbre1_09G198600	young	0.6255601999498903
PD	Pbre1_12G424400	young	1.8486370302736759
TD	Pbre1_12G411600	young	0.36251160405576227
PD	Pbre1_02G456000	young	0.9689413612745703
PD	Pbre1_05G038800	young	0.7215286895036698
TD	Pbre1_16G350600	young	1.3570955025851728
PD	Pbre1_03G153200	young	0.0658323415108025
PD	Pbre1_03G196400	young	0.9060094846263528
PD	Pbre1_05G300000	young	0.18868354714941232
TD	Pbre1_15G702400	young	0.7915571531802417
TD	Pbre1_08G320200	young	1.7083852778971196
TD	Pbre1_03G068200	young	1.1111592491716145
TD	Pbre1_11G149400	young	0.6484788248408586
TD	Pbre1_11G372400	young	0.6548577106930316
TD	Pbre1_17G357800	young	0.7947813753187656
TD	Pbre1_06G007200	young	0.8196777496002614
PD	Pbre1_11G423600	young	0.7947355374582112
TD	Pbre1_11G027600	young	1.5195594937056303
PD	Pbre1_16G456000	young	0.9240921832248571
PD	Pbre1_09G184600	young	0.6073954985011369
PD	Pbre1_05G130600	young	0.5593681239336729
PD	Pbre1_04G042000	young	0.9023683005105703
TD	Pbre1_07G084000	young	0.1489843987133354
TD	Pbre1_05G371200	young	0.3721926268283278
TD	Pbre1_06G031800	young	0.4241816517096013
PD	Pbre1_07G317200	young	0.3238932099770755
TD	Pbre1_10G352600	young	1.2151090111583471
PD	Pbre1_05G246400	young	0.9182813766486942
PD	Pbre1_13G043200	young	0.7191876030005515
TD	Pbre1_06G054200	young	1.0345183127112687
PD	Pbre1_08G090800	young	0.787762645985931
PD	Pbre1_06G155800	young	1.4088624972701074
TD	Pbre1_11G113000	young	0.47032065580878407
TD	Pbre1_03G205400	young	1.0950224228389562
PD	Pbre1_13G351000	young	0.3596526521258056
TD	Pbre1_14G100200	young	0.6889164956845344
TD	Pbre1_15G260800	young	0.29315583826228975
TD	Pbre1_17G276200	young	0.8288738530594856
PD	Pbre1_17G047400	young	0.5101540129408241
PD	Pbre1_02G422800	young	0.25788162924163044
TD	Pbre1_02G102600	young	0.5163238725997508
PD	Pbre1_05G358200	young	1.0944283827021717
PD	Pbre1_01G141600	young	1.1665788805633783
PD	Pbre1_11G285000	young	0.46213394666649404
PD	Pbre1_17G391200	young	0.4691645445525646
PD	Pbre1_13G202200	young	1.337567746695131
TD	Pbre1_09G117000	young	1.2486733957007528
TD	Pbre1_03G420200	young	0.44807548777572814
TD	Pbre1_10G064800	young	1.0519466089084744
TD	Pbre1_04G023600	young	0.9842877607792616
PD	Pbre1_17G280400	young	1.270011550784111
PD	Pbre1_13G351200	young	0.7677760451268405
PD	Pbre1_17G087800	young	0.749367919307202
PD	Pbre1_12G109600	young	0.4284471990074962
PD	Pbre1_02G443600	young	1.5349479908142238
TD	Pbre1_16G055200	young	1.2699020851552487
PD	Pbre1_08G073600	young	0.8180752657745034
PD	Pbre1_03G135600	young	0.5069715571217239
PD	Pbre1_08G321400	young	0.7884093294143677
TD	Pbre1_05G575800	young	0.7909472991870716
TD	Pbre1_03G292800	young	0.3100668469890952
TRD	Pbre1_07G185800	young	0.2551497708465904
TD	Pbre1_11G080400	young	0.696280856154859
PD	Pbre1_14G148000	young	0.8262622852772473
TD	Pbre1_12G104200	young	1.0113969259895383
PD	Pbre1_07G210200	young	1.0089851055443286
PD	Pbre1_02G397000	young	0.9679611795172095
PD	Pbre1_15G082800	young	0.6520487299561502
PD	Pbre1_10G239600	young	0.12918126842565836
TD	Pbre1_12G056000	young	0.704164102524519
TD	Pbre1_15G015200	young	0.9804975715279578
TD	Pbre1_16G347600	young	0.48585453452542426
PD	Pbre1_13G157000	young	0.782693702308461
TD	Pbre1_05G515200	young	0.74560751738213
PD	Pbre1_14G365400	young	0.2739916387088597
PD	Pbre1_03G114400	young	0.4402422201056034
PD	Pbre1_14G304000	young	0.6655115366447717
PD	Pbre1_03G198400	young	0.4266360142081975
TD	Pbre1_07G267800	young	1.0449829431865365
TD	Pbre1_09G177600	young	0.9992155313193798
PD	Pbre1_10G029200	young	0.0
PD	Pbre1_04G042200	young	0.9643463295027613
TD	Pbre1_13G409400	young	0.7643283583670855
PD	Pbre1_03G085000	young	1.1287353664264084
PD	Pbre1_08G048200	young	0.48124464259110394
TD	Pbre1_11G033000	young	0.5943971600085497
TD	Pbre1_02G441000	young	1.103599253151566
TD	Pbre1_04G051200	young	1.2930857439618557
TD	Pbre1_14G093200	young	1.0774704665839672
PD	Pbre1_11G275200	young	0.9654391979798674
TD	Pbre1_06G266200	young	1.1388622759543359
PD	Pbre1_15G695600	young	0.02142907975241542
TD	Pbre1_13G062200	young	0.2678111835671589
PD	Pbre1_01G147200	young	0.8060263903103768
PD	Pbre1_05G269000	young	1.020964322499931
TD	Pbre1_11G196200	young	0.23554125748202207
PD	Pbre1_04G062200	young	0.2796788735901937
PD	Pbre1_01G233200	young	0.12298713493160904
PD	Pbre1_14G010000	young	0.5548159692063928
TD	Pbre1_15G266000	young	0.7675460710180924
PD	Pbre1_13G072600	young	0.4772572306524962
TD	Pbre1_01G315000	young	0.4921663247002289
TD	Pbre1_15G085000	young	0.5822794280946255
TD	Pbre1_10G288400	young	0.9290210846140979
PD	Pbre1_04G336600	young	0.008518628044053912
PD	Pbre1_04G185200	young	1.0887493275105953
PD	Pbre1_05G029600	young	0.3428803066331893
PD	Pbre1_15G695400	young	0.47232442904636257
TD	Pbre1_08G300200	young	0.7539219600576906
TD	Pbre1_03G016600	young	0.946681743733585
PD	Pbre1_12G412000	young	0.4176014859322459
TD	Pbre1_09G108200	young	0.7773330466076731
PD	Pbre1_17G486200	young	1.0167925432119518
TD	Pbre1_09G221400	young	1.5285077455490828
TD	Pbre1_08G402400	young	1.1381935615837573
TD	Pbre1_07G479000	young	1.0977447338625788
TD	Pbre1_03G435600	young	0.906107794880867
TD	Pbre1_11G091000	young	1.0769555224329233
TD	Pbre1_17G441000	young	1.2862595795542
TD	Pbre1_03G208600	young	0.9387394799776377
PD	Pbre1_16G145400	young	0.28212321023084225
TD	Pbre1_08G351000	young	0.6338948805257678
PD	Pbre1_16G097800	young	1.959457530900836
TD	Pbre1_14G410600	young	0.6963586167767645
PD	Pbre1_11G345600	young	0.22797114062681795
TD	Pbre1_15G431000	young	0.7150462769567966
TD	Pbre1_07G052000	young	0.5289224602505564
TD	Pbre1_04G014600	young	0.7390683115497231
TD	Pbre1_03G067800	young	1.1193882947042586
TD	Pbre1_02G042000	young	1.9264151015132664
PD	Pbre1_01G432800	young	1.5660666954368352
TD	Pbre1_02G088200	young	0.8466247445717453
PD	Pbre1_04G307000	young	0.9978680175282062
PD	Pbre1_10G070400	young	0.4432280124127865
PD	Pbre1_01G126400	young	1.0153747119754553
TD	Pbre1_08G290000	young	0.9878586903866381
TD	Pbre1_08G094600	young	0.3822883400153369
TD	Pbre1_15G050800	young	0.9174145261310042
PD	Pbre1_17G486600	young	1.4839400262087583
TD	Pbre1_08G220800	young	0.2693261459302157
PD	Pbre1_16G046600	young	0.8319502033852043
TD	Pbre1_03G024200	young	0.8091740767732262
TD	Pbre1_11G454000	young	0.7884005283117295
PD	Pbre1_11G035000	young	0.29762812149524687
TD	Pbre1_12G339200	young	0.6512124464325607
PD	Pbre1_10G406800	young	1.0475662043541671
TD	Pbre1_08G352200	young	0.7518256927914917
PD	Pbre1_02G412800	young	0.8140509703755379
TD	Pbre1_12G096000	young	0.698308019682765
TD	Pbre1_08G243000	young	0.5498899434097111
PD	Pbre1_07G102800	young	0.37938534205779434
TD	Pbre1_05G387600	young	0.8312735995948314
PD	Pbre1_02G380400	young	0.3681610240675509
PD	Pbre1_03G217800	young	0.7668976231291891
PD	Pbre1_11G336800	young	0.7800153295956552
PD	Pbre1_02G021000	young	0.10139272906817495
TD	Pbre1_03G220000	young	0.37566787678375835
PD	Pbre1_05G402400	young	1.10976362888515
PD	Pbre1_11G031000	young	0.7374460044354201
PD	Pbre1_11G034800	young	0.12700528150796891
PD	Pbre1_04G335400	young	1.1272504440546036
TD	Pbre1_02G120400	young	0.3491616518050432
PD	Pbre1_10G260800	young	0.5502529396675527
TD	Pbre1_05G098600	young	0.6008178626764566
TD	Pbre1_13G119000	young	0.8360682571977378
TD	Pbre1_03G404200	young	1.498735578432679
TD	Pbre1_03G207200	young	0.6985529434084892
PD	Pbre1_10G200200	young	0.6317281820643693
PD	Pbre1_13G465800	young	0.3576313170967623
PD	Pbre1_04G043800	young	0.30116331900656224
PD	Pbre1_17G159000	young	0.9790988519387319
PD	Pbre1_11G114000	young	0.6609669787846506
PD	Pbre1_10G256200	young	0.9441811337210237
TD	Pbre1_03G036800	young	1.35120728931576
TD	Pbre1_16G059200	young	1.0273993348702788
TD	Pbre1_10G015400	young	0.8887043324857951
PD	Pbre1_04G038600	young	0.49307306777685883
TD	Pbre1_01G418200	young	0.521400887530297
PD	Pbre1_01G432600	young	0.9035050869509579
TD	Pbre1_16G110000	young	0.6051273415237665
TD	Pbre1_17G099400	young	1.7269087969213726
TD	Pbre1_14G213600	young	0.13847886691614986
PD	Pbre1_15G630000	young	0.4596341631151736
PD	Pbre1_13G072400	young	0.5419553136527538
TD	Pbre1_11G057800	young	1.0431476538963618
TD	Pbre1_07G296000	young	1.4875613355953248
TD	Pbre1_15G761400	young	1.009182490548119
TD	Pbre1_07G105600	young	1.0175151941850782
PD	Pbre1_13G466000	young	0.466400122012943
TD	Pbre1_15G234400	young	0.3905681445300579
TD	Pbre1_16G407800	young	1.2568871679604054
PD	Pbre1_02G480400	young	1.1438221333231777
PD	Pbre1_12G072800	young	0.8264328246563674
PD	Pbre1_10G332200	young	0.576984692858532
TD	Pbre1_04G103000	young	1.341432083286345
TRD	Pbre1_15G614800	young	0.009337013326585292
PD	Pbre1_05G299400	young	0.39582066324166953
PD	Pbre1_12G072600	young	0.5192944214493036
PD	Pbre1_14G446200	young	0.5909292861334979
TD	Pbre1_02G488400	young	0.6705692947339266
TD	Pbre1_06G050200	young	1.0860207826942205
TD	Pbre1_12G253600	young	1.0428079644851387
TD	Pbre1_17G476800	young	0.28654698967933656
TD	Pbre1_15G758800	young	0.5945542757585646
TD	Pbre1_17G163800	young	1.118328654743731
TD	Pbre1_12G385800	young	0.4882359210718423
PD	Pbre1_14G365800	young	0.4169052261207253
PD	Pbre1_03G114600	young	0.4412356134206057
TD	Pbre1_11G509800	young	1.6684483646973967
PD	Pbre1_01G369400	young	0.596796966349706
PD	Pbre1_09G158200	young	0.6736656178999693
TD	Pbre1_11G213800	young	0.9373409735616296
TD	Pbre1_02G447400	young	1.070815377011895
TD	Pbre1_11G124600	young	0.5329792330320925
TD	Pbre1_02G412200	young	0.5187116998527199
PD	Pbre1_05G463000	young	1.409595308473334
PD	Pbre1_12G109200	young	0.004114334918558598
TD	Pbre1_04G033400	young	0.6323710412159562
PD	Pbre1_17G365800	young	1.0352436547130346
PD	Pbre1_14G412400	young	1.3542040081135929
PD	Pbre1_12G276800	young	0.47685044162906715
PD	Pbre1_05G437800	young	0.15037253870628772
TRD	Pbre1_05G154400	young	0.45438876385986804
TD	Pbre1_12G109600	young	0.4284471990074962
PD	Pbre1_11G255600	young	1.7579224927872417
PD	Pbre1_01G100600	young	0.7737331427931786
