duplication_type	metric	young_gene	partner_gene	young_log2_expression	partner_log2_expression
TD	six_tissue_mean	Pbre1_07G202800	Pbre1_07G202600	1.8288313329239196	0.0
TD	six_tissue_mean	Pbre1_03G071800	Pbre1_03G072000	2.44186437656946	5.215406577396468
TD	six_tissue_mean	Pbre1_10G420800	Pbre1_10G420600	3.096178964315815	3.1538312719365273
TD	six_tissue_mean	Pbre1_09G228600	Pbre1_09G228400	0.3081064811184786	1.347569284454743
TD	six_tissue_mean	Pbre1_07G091600	Pbre1_07G091400	3.3610302864061468	5.216438309108821
TD	six_tissue_mean	Pbre1_10G482800	Pbre1_10G482600	0.15592707640080286	0.13166344990940507
TD	six_tissue_mean	Pbre1_16G459600	Pbre1_16G459400	2.453831544673302	3.309169977317004
TD	six_tissue_mean	Pbre1_01G141000	Pbre1_01G140800	5.020066485382963	2.787495152684468
TD	six_tissue_mean	Pbre1_10G019200	Pbre1_10G019000	8.327186257059653	5.982272518407016
TD	six_tissue_mean	Pbre1_09G255400	Pbre1_09G255200	0.0570747471278375	0.034382423394359915
TD	six_tissue_mean	Pbre1_01G228000	Pbre1_01G227800	0.27211817082524475	0.2545682443999541
TD	six_tissue_mean	Pbre1_08G340600	Pbre1_08G340400	1.8281163381689005	0.8248065416940876
TD	six_tissue_mean	Pbre1_03G366600	Pbre1_03G366400	4.05598700729888	2.829430792854449
TD	six_tissue_mean	Pbre1_11G448800	Pbre1_11G448600	3.824413974447896	7.11572072621868
TD	six_tissue_mean	Pbre1_15G769400	Pbre1_15G769200	2.415892763877193	3.524857583329729
TD	six_tissue_mean	Pbre1_12G312200	Pbre1_12G312000	3.81472192342462	10.892156254771177
TD	six_tissue_mean	Pbre1_06G005800	Pbre1_06G005600	5.974089710697564	7.5755782425624485
TD	six_tissue_mean	Pbre1_06G237800	Pbre1_06G237600	0.0	0.017841874793229736
TD	six_tissue_mean	Pbre1_02G312000	Pbre1_02G311800	0.0	0.0
TD	six_tissue_mean	Pbre1_03G046400	Pbre1_03G046600	5.8033563065223	5.54040623389808
TD	six_tissue_mean	Pbre1_02G381200	Pbre1_02G381000	5.784039870171658	3.8813035904495807
TD	six_tissue_mean	Pbre1_08G182600	Pbre1_08G182400	0.7129053415923078	0.2701565344801552
TD	six_tissue_mean	Pbre1_04G061600	Pbre1_04G061400	1.9519261742860439	0.30343046556440023
TD	six_tissue_mean	Pbre1_06G072400	Pbre1_06G072200	0.5380571851153011	0.9497842938316174
TD	six_tissue_mean	Pbre1_10G578600	Pbre1_10G578400	7.166333557525017	5.570122917487406
TD	six_tissue_mean	Pbre1_02G072400	Pbre1_02G072200	4.087162177735569	2.6930122815372104
TD	six_tissue_mean	Pbre1_05G190800	Pbre1_05G190600	0.8768644939317339	2.073478423716877
TD	six_tissue_mean	Pbre1_08G013000	Pbre1_08G012800	0.10875683044683387	4.858335887618968
TD	six_tissue_mean	Pbre1_09G207600	Pbre1_09G207400	0.38974465976896383	1.7659501685747925
TD	six_tissue_mean	Pbre1_10G212400	Pbre1_10G212200	3.686691025053757	3.357995535835164
TD	six_tissue_mean	Pbre1_02G310600	Pbre1_02G310400	3.644835658738855	4.768605221492181
TD	six_tissue_mean	Pbre1_16G281600	Pbre1_16G281400	1.561932499021248	3.922509003018015
TD	six_tissue_mean	Pbre1_01G192600	Pbre1_01G192400	1.7017631350809614	6.335770050645038
TD	six_tissue_mean	Pbre1_05G347000	Pbre1_05G346800	0.5731668655417246	0.5305980021892112
TD	six_tissue_mean	Pbre1_17G131400	Pbre1_17G131200	1.183709134425791	0.4352639185721986
TD	six_tissue_mean	Pbre1_08G124000	Pbre1_08G123800	0.06347487045490173	0.0
TD	six_tissue_mean	Pbre1_17G051600	Pbre1_17G051400	0.1380623505386663	5.03667523513215
TD	six_tissue_mean	Pbre1_10G381600	Pbre1_10G381400	2.962821681016937	1.824108427141012
TD	six_tissue_mean	Pbre1_14G275400	Pbre1_14G275200	3.5975438272974745	1.3156459270200433
TD	six_tissue_mean	Pbre1_02G457000	Pbre1_02G456800	3.085833741439736	3.7009982844040077
TD	six_tissue_mean	Pbre1_10G318200	Pbre1_10G318000	2.4244159367587566	1.6994294039509619
TD	six_tissue_mean	Pbre1_04G023200	Pbre1_04G023000	3.7625430578575716	3.7637108477591674
TD	six_tissue_mean	Pbre1_08G085200	Pbre1_08G085000	3.9207389517195903	5.955104677906418
TD	six_tissue_mean	Pbre1_14G212600	Pbre1_14G212400	3.4772762569925604	4.047452798184157
TD	six_tissue_mean	Pbre1_13G070800	Pbre1_13G070600	3.172752662631049	1.3403661934941984
TD	six_tissue_mean	Pbre1_04G299800	Pbre1_04G299600	10.198487574544751	5.698140640430154
TD	six_tissue_mean	Pbre1_03G283400	Pbre1_03G283200	3.551582111439065	0.0
TD	six_tissue_mean	Pbre1_16G046000	Pbre1_16G045800	4.2435861957152445	5.033963129137853
TD	six_tissue_mean	Pbre1_09G209000	Pbre1_09G208800	4.788970202484402	2.1558144697690915
TD	six_tissue_mean	Pbre1_02G020200	Pbre1_02G020000	0.21060082653755025	0.07792589526707626
TD	six_tissue_mean	Pbre1_11G120000	Pbre1_11G119800	3.933029023158844	3.771892496253186
TD	six_tissue_mean	Pbre1_05G551000	Pbre1_05G550800	1.8328730729445597	3.5359048091143093
TD	six_tissue_mean	Pbre1_07G095800	Pbre1_07G095600	0.434396933128997	0.1677880171320753
TD	six_tissue_mean	Pbre1_11G402200	Pbre1_11G402000	5.64367001720383	2.051523962470315
TD	six_tissue_mean	Pbre1_17G159600	Pbre1_17G159400	0.7802391175412222	0.8124225118063909
TD	six_tissue_mean	Pbre1_01G121400	Pbre1_01G121200	3.3569767355171876	4.085016730160999
TD	six_tissue_mean	Pbre1_14G147600	Pbre1_14G147400	0.8792349840846311	0.7895754113381436
TD	six_tissue_mean	Pbre1_08G402800	Pbre1_08G402600	4.420310010389489	4.761839113349835
TD	six_tissue_mean	Pbre1_06G256800	Pbre1_06G256600	3.520022953353243	5.266966304286063
TD	six_tissue_mean	Pbre1_01G083000	Pbre1_01G082800	0.12575314018616002	0.15248069071122347
TD	six_tissue_mean	Pbre1_01G053200	Pbre1_01G053000	5.241927076889887	4.311235455307036
TD	six_tissue_mean	Pbre1_11G096200	Pbre1_11G096000	3.2134024997321884	1.084823294690471
TD	six_tissue_mean	Pbre1_16G287800	Pbre1_16G287600	1.902232797736474	5.68583041014501
TD	six_tissue_mean	Pbre1_11G441600	Pbre1_11G441400	3.039503292268477	0.06309055330593138
TD	six_tissue_mean	Pbre1_04G114200	Pbre1_04G114000	0.0672582614381474	0.978442160560966
TD	six_tissue_mean	Pbre1_07G013000	Pbre1_07G012800	2.4818803117924286	2.2782837656735926
TD	six_tissue_mean	Pbre1_13G125800	Pbre1_13G125600	1.6884576039795565	0.0273310150170906
TD	six_tissue_mean	Pbre1_09G337000	Pbre1_09G336800	0.7856564222114514	0.7686028662167845
TD	six_tissue_mean	Pbre1_14G293000	Pbre1_14G292800	4.1003721520528975	6.670923584946848
TD	six_tissue_mean	Pbre1_08G301800	Pbre1_08G301600	3.434509315755431	3.2001977173014327
TD	six_tissue_mean	Pbre1_05G185600	Pbre1_05G185400	2.4781315193759132	0.0
TD	six_tissue_mean	Pbre1_05G288400	Pbre1_05G288200	3.944511329722687	6.042834893195122
TD	six_tissue_mean	Pbre1_15G698000	Pbre1_15G697800	0.6334645357224146	4.2199058299827685
TD	six_tissue_mean	Pbre1_15G705200	Pbre1_15G705000	2.2781297531735474	1.5756116507871074
TD	six_tissue_mean	Pbre1_01G083400	Pbre1_01G083200	3.0159044058840614	3.6332393226421886
TD	six_tissue_mean	Pbre1_10G286000	Pbre1_10G285800	0.9343121760868319	0.6376287927239873
TD	six_tissue_mean	Pbre1_17G385000	Pbre1_17G384800	5.0768353814293885	4.45944519302223
TD	six_tissue_mean	Pbre1_17G238800	Pbre1_17G238600	7.948780882116772	5.8447375833709225
TD	six_tissue_mean	Pbre1_13G036000	Pbre1_13G035800	3.768327157750938	2.103294243691912
TD	six_tissue_mean	Pbre1_15G179200	Pbre1_15G179000	4.323719362670887	7.734881311038743
TD	six_tissue_mean	Pbre1_08G096200	Pbre1_08G096000	0.2598744511882641	2.5859115619745077
TD	six_tissue_mean	Pbre1_15G041600	Pbre1_15G041400	1.2532541211099193	7.430568630280913
TD	six_tissue_mean	Pbre1_06G029800	Pbre1_06G029600	2.9329387706870844	2.7495828930023616
TD	six_tissue_mean	Pbre1_05G064000	Pbre1_05G063800	2.3625101929392947	4.031588533747239
TD	six_tissue_mean	Pbre1_09G462600	Pbre1_09G462400	4.108183898738906	3.129180925483747
TD	six_tissue_mean	Pbre1_07G403600	Pbre1_07G403400	4.731635588081875	2.9072671219353485
TD	six_tissue_mean	Pbre1_04G013600	Pbre1_04G013400	0.13862991617979653	0.0
TD	six_tissue_mean	Pbre1_07G047800	Pbre1_07G047600	1.4657020022479705	0.5720123077693131
TD	six_tissue_mean	Pbre1_12G275800	Pbre1_12G275600	0.08201763477618564	0.0384958829906682
TD	six_tissue_mean	Pbre1_15G310400	Pbre1_15G310200	1.4487964004085496	0.4936249624653032
TD	six_tissue_mean	Pbre1_11G029200	Pbre1_11G029000	3.411665522527404	2.284858528666055
TD	six_tissue_mean	Pbre1_08G313000	Pbre1_08G312800	0.08486410362868742	3.453329838859895
TD	six_tissue_mean	Pbre1_05G575600	Pbre1_05G575400	0.8590295693484733	0.908272612379005
TD	six_tissue_mean	Pbre1_03G460800	Pbre1_03G460600	2.91819742496307	1.7743935740049757
TD	six_tissue_mean	Pbre1_11G441000	Pbre1_11G440800	4.451888980751995	3.5358448759798344
TD	six_tissue_mean	Pbre1_04G348200	Pbre1_04G348000	0.018099532599788686	2.362108269595775
TD	six_tissue_mean	Pbre1_03G025800	Pbre1_03G025600	1.1984235363365574	0.0834993254728825
TD	six_tissue_mean	Pbre1_15G202800	Pbre1_15G202600	4.627974166962392	4.551860203399991
TD	six_tissue_mean	Pbre1_06G356000	Pbre1_06G355800	3.6076248203615164	5.363620318811475
TD	six_tissue_mean	Pbre1_11G169000	Pbre1_11G168800	1.1254271646122525	2.2595255454448715
TD	six_tissue_mean	Pbre1_04G032000	Pbre1_04G031800	0.5855900968362698	1.234703945818468
TD	six_tissue_mean	Pbre1_09G167400	Pbre1_09G167200	3.5096426001418823	4.9292365169916685
TD	six_tissue_mean	Pbre1_06G354000	Pbre1_06G353800	2.8135177118084784	4.097748289923066
TD	six_tissue_mean	Pbre1_05G536200	Pbre1_05G536000	4.983735001626159	2.199093056827192
TD	six_tissue_mean	Pbre1_06G254000	Pbre1_06G253800	5.233096095952723	3.9289251998399184
TD	six_tissue_mean	Pbre1_09G281200	Pbre1_09G281000	4.1205629400988535	2.8767664518857146
TD	six_tissue_mean	Pbre1_06G095400	Pbre1_06G095200	3.0113048233596915	2.694252288876177
TD	six_tissue_mean	Pbre1_14G294600	Pbre1_14G294400	0.01362781035776183	0.0
TD	six_tissue_mean	Pbre1_15G715000	Pbre1_15G714800	1.1813757939039402	0.48511558366895113
TD	six_tissue_mean	Pbre1_11G107600	Pbre1_11G107400	0.15400265300775554	0.34638451863632336
TD	six_tissue_mean	Pbre1_03G121600	Pbre1_03G121400	4.755080658973941	4.422534338155914
TD	six_tissue_mean	Pbre1_15G109000	Pbre1_15G108800	2.6918043657757114	2.2938346794949607
TD	six_tissue_mean	Pbre1_12G256600	Pbre1_12G256400	2.7595698655087735	3.593378293798601
TD	six_tissue_mean	Pbre1_04G034600	Pbre1_04G034400	3.054558838323147	1.6090266554142196
TD	six_tissue_mean	Pbre1_17G178800	Pbre1_17G178600	4.128234456209675	3.624492717015104
TD	six_tissue_mean	Pbre1_06G041800	Pbre1_06G041600	4.92706239750882	5.654010806364051
TD	six_tissue_mean	Pbre1_16G149600	Pbre1_16G149400	2.6858747941134387	2.955232258783696
TD	six_tissue_mean	Pbre1_17G109800	Pbre1_17G109600	2.6411756744140917	2.8417168853392285
TD	six_tissue_mean	Pbre1_16G204800	Pbre1_16G205000	3.783063308314806	0.9879717814444806
TD	six_tissue_mean	Pbre1_07G026200	Pbre1_07G026000	5.631568673328925	3.490486270290096
TD	six_tissue_mean	Pbre1_12G292800	Pbre1_12G292600	0.003191795721949616	0.0066257277304784794
TD	six_tissue_mean	Pbre1_16G410600	Pbre1_16G410400	0.0	0.0
TD	six_tissue_mean	Pbre1_13G272600	Pbre1_13G272400	5.118213798819057	2.480760457108659
TD	six_tissue_mean	Pbre1_14G383000	Pbre1_14G382800	3.6254103484111266	5.013587116756114
TD	six_tissue_mean	Pbre1_13G435800	Pbre1_13G435600	3.5144406071100343	3.1832391098212365
TD	six_tissue_mean	Pbre1_10G488600	Pbre1_10G488400	3.3060350202156954	1.481089566777652
TD	six_tissue_mean	Pbre1_01G350600	Pbre1_01G350400	2.2605638304110216	3.9120628802773902
TD	six_tissue_mean	Pbre1_01G375600	Pbre1_01G375400	0.47755368736026793	0.3072726862810929
TD	six_tissue_mean	Pbre1_04G077800	Pbre1_04G077600	5.004907259785783	1.0782821399442923
TD	six_tissue_mean	Pbre1_05G507600	Pbre1_05G507400	4.147108056719504	3.097246537563123
TD	six_tissue_mean	Pbre1_09G250000	Pbre1_09G249800	0.0	0.006070334831232392
TD	six_tissue_mean	Pbre1_17G200000	Pbre1_17G199800	1.7349395661346185	0.4954956271714955
TD	six_tissue_mean	Pbre1_07G143800	Pbre1_07G143600	1.6939539712653704	2.256383754787513
TD	six_tissue_mean	Pbre1_05G073400	Pbre1_05G073200	1.622115638381781	2.8299646732530066
TD	six_tissue_mean	Pbre1_16G148800	Pbre1_16G148600	0.005371001797616239	0.31771948773665243
TD	six_tissue_mean	Pbre1_11G029600	Pbre1_11G029400	4.0268943034905105	4.098778819580766
TD	six_tissue_mean	Pbre1_05G126400	Pbre1_05G126200	4.928109587803773	4.908724089292235
TD	six_tissue_mean	Pbre1_14G311200	Pbre1_14G311000	4.093220701766521	0.47947168018406117
TD	six_tissue_mean	Pbre1_09G055800	Pbre1_09G055600	2.1949793175859647	5.970197077180419
TD	six_tissue_mean	Pbre1_12G331400	Pbre1_12G331200	9.351324680897637	10.20140520929197
TD	six_tissue_mean	Pbre1_12G384200	Pbre1_12G384000	3.911766542550918	3.121318445641109
TD	six_tissue_mean	Pbre1_15G488000	Pbre1_15G487800	1.933230870410132	3.3714354499896473
TD	six_tissue_mean	Pbre1_01G345200	Pbre1_01G345000	2.335370201488073	2.160888142273452
TD	six_tissue_mean	Pbre1_02G375000	Pbre1_02G374800	0.1630418065028639	0.4517066323171232
TD	six_tissue_mean	Pbre1_06G371800	Pbre1_06G371600	0.08590864615764497	6.194275803666846
PD	15DAF	Pbre1_13G070400	Pbre1_13G069600	4.559554646773409	5.204211550491164
PD	15DAF	Pbre1_08G031600	Pbre1_08G030800	4.196074668831855	3.0945428210956476
PD	15DAF	Pbre1_04G342800	Pbre1_04G342400	6.646572548440612	0.5546536794110156
PD	15DAF	Pbre1_02G378000	Pbre1_02G377200	0.037430018172492814	0.02027958835290404
PD	15DAF	Pbre1_10G378600	Pbre1_10G378200	4.161493023098115	2.875025104130532
PD	15DAF	Pbre1_17G215400	Pbre1_17G217000	5.184019189016969	0.24240982887601795
PD	15DAF	Pbre1_15G763800	Pbre1_15G763000	5.365393309299596	0.7397954044928607
PD	15DAF	Pbre1_17G211800	Pbre1_17G211400	0.07529986443648656	0.0
PD	15DAF	Pbre1_05G433200	Pbre1_05G432600	0.3118599668809361	0.469546356098586
PD	15DAF	Pbre1_05G263000	Pbre1_05G262600	2.77227418779366	2.854891117212904
PD	15DAF	Pbre1_09G282800	Pbre1_09G282200	3.474173569591303	4.5569859075798655
PD	15DAF	Pbre1_02G034200	Pbre1_02G032400	0.47829053687741346	6.2737709496616
PD	15DAF	Pbre1_17G215800	Pbre1_17G217200	3.442775271116002	5.2215384796311115
PD	15DAF	Pbre1_15G083000	Pbre1_15G082600	2.8530017809076873	0.7286920083976713
PD	15DAF	Pbre1_10G332400	Pbre1_10G332000	2.9041717290406046	1.0878484136200097
PD	15DAF	Pbre1_14G140000	Pbre1_14G139200	0.0	0.0
PD	15DAF	Pbre1_16G402600	Pbre1_16G402200	0.12754876239205395	0.14532529681881695
PD	15DAF	Pbre1_12G157400	Pbre1_12G157000	0.0	0.0
PD	15DAF	Pbre1_13G423200	Pbre1_13G422600	2.200882209457713	2.2345233930756687
PD	15DAF	Pbre1_05G540600	Pbre1_05G540200	7.139520635968877	8.948327221066188
PD	15DAF	Pbre1_17G116800	Pbre1_17G116400	0.6412278612535847	0.7583466748191019
PD	15DAF	Pbre1_02G396600	Pbre1_02G395800	5.7922869059783775	2.6826865512044336
PD	15DAF	Pbre1_11G442800	Pbre1_11G444400	0.36737218401634464	1.097928963437026
PD	15DAF	Pbre1_11G016200	Pbre1_11G015600	3.1791793196665616	2.5539438535290335
PD	15DAF	Pbre1_10G070200	Pbre1_10G069000	1.5028438307838203	3.4072455988393098
PD	15DAF	Pbre1_17G231200	Pbre1_17G230600	0.6267820718577346	0.22182636164601083
PD	15DAF	Pbre1_07G425400	Pbre1_07G425000	3.707046095423668	1.4837652256339364
PD	15DAF	Pbre1_15G695800	Pbre1_15G695200	3.0429482518262763	0.06528139965299264
PD	15DAF	Pbre1_09G264600	Pbre1_09G264200	0.8688258135648227	2.6076555715206857
PD	15DAF	Pbre1_16G078400	Pbre1_16G077800	0.0	2.4470911630774435
PD	15DAF	Pbre1_04G217600	Pbre1_04G217200	0.18316125606414052	0.785635918260225
PD	15DAF	Pbre1_15G740800	Pbre1_15G740400	0.0	0.0
PD	15DAF	Pbre1_05G126600	Pbre1_05G126000	0.4609071343276118	0.8595052675151766
PD	15DAF	Pbre1_07G016000	Pbre1_07G015400	0.2911673833071017	2.9642496415244866
PD	15DAF	Pbre1_16G051400	Pbre1_16G051000	0.0	0.0
PD	15DAF	Pbre1_17G114200	Pbre1_17G113800	2.626901192380263	0.22822640994728494
PD	15DAF	Pbre1_05G192800	Pbre1_05G192400	0.5690584130038138	2.447345119794904
PD	15DAF	Pbre1_07G241400	Pbre1_07G240800	0.8529432733658554	0.5553980073356622
PD	15DAF	Pbre1_02G422400	Pbre1_02G421200	3.2280261062334215	4.348838821512723
PD	15DAF	Pbre1_09G022800	Pbre1_09G022400	1.2087962828793781	3.623578364216344
PD	15DAF	Pbre1_15G762800	Pbre1_15G762400	0.4321844184885269	0.03746797282609594
PD	15DAF	Pbre1_02G380200	Pbre1_02G379400	0.0	0.0
PD	15DAF	Pbre1_08G357200	Pbre1_08G356600	0.3848289833229943	0.18467638600600275
PD	15DAF	Pbre1_02G015800	Pbre1_02G015400	0.09596626598464815	1.2677700859021537
PD	15DAF	Pbre1_05G300200	Pbre1_05G299200	1.0279969111306468	0.3907447152750345
PD	15DAF	Pbre1_02G245400	Pbre1_02G245000	1.9578039320662635	2.1892916514507466
PD	15DAF	Pbre1_13G336800	Pbre1_13G336200	0.0669171889579039	0.05443870035833687
PD	15DAF	Pbre1_05G307400	Pbre1_05G306600	0.0	0.784695771147331
PD	15DAF	Pbre1_02G379800	Pbre1_02G378800	1.2346423335852326	0.08439495791796112
PD	15DAF	Pbre1_05G437600	Pbre1_05G437200	1.7363412049256572	0.19322041819003646
PD	15DAF	Pbre1_02G402200	Pbre1_02G401600	3.9954055529063686	3.349743029652299
PD	15DAF	Pbre1_15G307800	Pbre1_15G307200	0.025020287173814767	0.052869360565966306
PD	15DAF	Pbre1_05G583400	Pbre1_05G582400	0.26795041967458766	0.0
PD	15DAF	Pbre1_08G309200	Pbre1_08G308800	0.0	0.0
PD	15DAF	Pbre1_07G186000	Pbre1_07G185600	0.0	0.0
PD	15DAF	Pbre1_11G061600	Pbre1_11G061000	0.9089627404556784	3.270188186908767
PD	15DAF	Pbre1_16G145600	Pbre1_16G145200	1.4273937752756058	0.07496160113208634
PD	15DAF	Pbre1_17G211000	Pbre1_17G210200	1.1436761827204818	2.7497140302157783
PD	15DAF	Pbre1_17G492000	Pbre1_17G490800	0.6848546362055806	0.03234068450785735
PD	15DAF	Pbre1_02G397600	Pbre1_02G396800	0.0	0.14395889133770995
PD	15DAF	Pbre1_05G274200	Pbre1_05G273800	2.8019456106105602	3.7255932808624674
PD	15DAF	Pbre1_13G266800	Pbre1_13G266400	0.0	0.0
PD	15DAF	Pbre1_07G172400	Pbre1_07G172000	3.0876541129599695	3.5750445842472383
PD	15DAF	Pbre1_11G100600	Pbre1_11G101800	1.8424462935873178	2.7279396177813755
PD	15DAF	Pbre1_07G043600	Pbre1_07G042800	0.750020733205592	2.567152595612375
PD	15DAF	Pbre1_01G326800	Pbre1_01G325200	0.6854279960938432	0.41064936768392585
PD	15DAF	Pbre1_02G438000	Pbre1_02G437000	0.5272645506406879	4.4503181123115185
PD	15DAF	Pbre1_13G485400	Pbre1_13G484800	2.2428725763291437	3.460276921397411
PD	15DAF	Pbre1_15G172600	Pbre1_15G171800	0.36015748011640175	0.05491653031904729
PD	15DAF	Pbre1_03G297800	Pbre1_03G297200	2.3828603368780574	4.111853197336736
PD	15DAF	Pbre1_01G200200	Pbre1_01G199600	0.32086126036250096	0.2640018892832529
PD	15DAF	Pbre1_03G021800	Pbre1_03G021200	3.7734315808737553	7.866643944004797
PD	15DAF	Pbre1_15G515400	Pbre1_15G514800	4.284344816886715	2.413666377815437
PD	15DAF	Pbre1_05G227800	Pbre1_05G227000	0.5798173425503802	0.5651760033979136
PD	15DAF	Pbre1_10G572800	Pbre1_10G572400	1.50229087995027	1.4782465229325061
PD	15DAF	Pbre1_07G390200	Pbre1_07G389600	2.8818519421862985	6.762480148603941
PD	15DAF	Pbre1_07G049800	Pbre1_07G049000	1.5680029099725268	0.9213974826343243
PD	15DAF	Pbre1_08G179800	Pbre1_08G179200	0.5101831600168053	0.4061926898324976
PD	15DAF	Pbre1_13G337000	Pbre1_13G336400	0.1625039603206732	2.8241574548675197
PD	15DAF	Pbre1_16G045600	Pbre1_16G045000	0.0	4.9240476606556385
PD	15DAF	Pbre1_05G432800	Pbre1_05G432200	2.9681973139542173	3.5772638528459244
PD	15DAF	Pbre1_12G424400	Pbre1_12G423800	4.222666713416995	0.0
PD	15DAF	Pbre1_02G456000	Pbre1_02G455600	3.2059484315487246	3.4894230914133733
PD	15DAF	Pbre1_05G038800	Pbre1_05G038000	0.08869522494406809	0.03619383762219506
PD	15DAF	Pbre1_03G153200	Pbre1_03G152800	1.4715084861065406	2.486990530680126
PD	15DAF	Pbre1_03G196400	Pbre1_03G196000	0.0	0.04710977417879411
PD	15DAF	Pbre1_05G300000	Pbre1_05G299000	0.024468622322171757	0.4236814282176869
PD	15DAF	Pbre1_11G423600	Pbre1_11G422800	0.2735373733152574	0.6014740343256696
PD	15DAF	Pbre1_16G456000	Pbre1_16G455600	0.0	0.0
PD	15DAF	Pbre1_05G130600	Pbre1_05G130200	6.9610563016138185	6.987935483630329
PD	15DAF	Pbre1_01G107200	Pbre1_01G107600	0.38324808682960504	0.9881298581753154
PD	15DAF	Pbre1_04G042000	Pbre1_04G041600	2.0222538134209955	2.5937981052128642
PD	15DAF	Pbre1_07G317200	Pbre1_07G316800	4.949333735398192	0.9836660217706144
PD	15DAF	Pbre1_05G246400	Pbre1_05G245800	0.07200424215392431	0.09610934308966117
PD	15DAF	Pbre1_06G155800	Pbre1_06G155400	6.710060322703899	0.1750224845894343
PD	15DAF	Pbre1_17G222800	Pbre1_17G223200	1.0804905329627734	1.5780092940286796
PD	15DAF	Pbre1_17G047400	Pbre1_17G047000	2.6844700254142198	2.9884356583884975
PD	15DAF	Pbre1_03G139200	Pbre1_03G138800	0.9875879126270843	3.522703987426489
PD	15DAF	Pbre1_02G422800	Pbre1_02G422000	2.384793901796562	1.6117247957740413
PD	15DAF	Pbre1_05G358200	Pbre1_05G357800	0.0	0.0
PD	15DAF	Pbre1_11G285000	Pbre1_11G284200	5.6248845694496366	5.276326182314717
PD	15DAF	Pbre1_17G325800	Pbre1_17G327200	2.4622094095220537	4.315022581386046
PD	15DAF	Pbre1_13G202200	Pbre1_13G201800	2.6824274474393808	0.7899328625109845
PD	15DAF	Pbre1_09G330400	Pbre1_09G330800	0.3778855797459615	3.7862847897544993
PD	15DAF	Pbre1_17G280400	Pbre1_17G280000	0.0	0.6679829292987993
PD	15DAF	Pbre1_13G351200	Pbre1_13G350800	3.619021704274686	1.3722511900862853
PD	15DAF	Pbre1_17G087800	Pbre1_17G087200	1.6063754219869002	0.6661475778933472
PD	15DAF	Pbre1_02G443600	Pbre1_02G442600	1.4307717993890399	4.013029386360032
PD	15DAF	Pbre1_08G073600	Pbre1_08G073200	3.309536525134063	3.6517197985408867
PD	15DAF	Pbre1_03G135600	Pbre1_03G135200	1.873359652399124	0.0
PD	15DAF	Pbre1_02G397000	Pbre1_02G396000	0.2726837503251147	1.4876427528861689
PD	15DAF	Pbre1_15G082800	Pbre1_15G082200	0.024187745297849204	3.5812571133687285
PD	15DAF	Pbre1_13G157000	Pbre1_13G156600	2.2614390454868873	7.733588264682794
PD	15DAF	Pbre1_14G365400	Pbre1_14G364800	0.4057451748980593	0.445650435516937
PD	15DAF	Pbre1_03G114400	Pbre1_03G113600	2.3846350574384694	6.086999216116627
PD	15DAF	Pbre1_14G304000	Pbre1_14G303600	4.392012432291296	5.104736658660338
PD	15DAF	Pbre1_04G042200	Pbre1_04G041600	2.33588080549907	2.5937981052128642
PD	15DAF	Pbre1_03G085000	Pbre1_03G084600	0.0	0.0
PD	15DAF	Pbre1_08G048200	Pbre1_08G047800	0.0	0.0
PD	15DAF	Pbre1_04G294600	Pbre1_04G294000	0.1034224396773596	3.895443490523805
PD	15DAF	Pbre1_11G275200	Pbre1_11G274400	0.04345370036927878	3.668418368887422
PD	15DAF	Pbre1_15G695600	Pbre1_15G695000	0.0	0.48137128117578604
PD	15DAF	Pbre1_01G147200	Pbre1_01G146600	1.5731621786861294	1.5983161299879094
PD	15DAF	Pbre1_07G358600	Pbre1_07G359800	2.4519535377368347	2.6314498357234752
PD	15DAF	Pbre1_17G487600	Pbre1_17G489000	0.8858398426848083	3.3941221355145
PD	15DAF	Pbre1_05G269000	Pbre1_05G268200	0.033133288096272695	0.033133288096272695
PD	15DAF	Pbre1_14G010000	Pbre1_14G009600	0.0	0.10504105982079322
PD	15DAF	Pbre1_04G185200	Pbre1_04G184200	3.032585598962608	2.0815871006961415
PD	15DAF	Pbre1_15G695400	Pbre1_15G694800	0.031244142996799812	0.2505578048952104
PD	15DAF	Pbre1_17G486200	Pbre1_17G485400	3.4592712082620456	4.12835452946232
PD	15DAF	Pbre1_16G145400	Pbre1_16G145000	3.859842362886856	4.038959098948191
PD	15DAF	Pbre1_02G479800	Pbre1_02G479400	2.35967549568401	3.990378483880629
PD	15DAF	Pbre1_01G432800	Pbre1_01G432200	5.919541263823033	1.8573484585739204
PD	15DAF	Pbre1_01G232800	Pbre1_01G232400	1.7353133396566596	2.624695401169917
PD	15DAF	Pbre1_10G070400	Pbre1_10G069000	1.2384096311039443	3.4072455988393098
PD	15DAF	Pbre1_17G486600	Pbre1_17G485800	1.898479255718769	3.7321546695026906
PD	15DAF	Pbre1_11G389800	Pbre1_11G390200	0.14431138336804455	3.4464808228182093
PD	15DAF	Pbre1_02G412800	Pbre1_02G412400	3.4815465605534173	0.27264672867117584
PD	15DAF	Pbre1_02G380400	Pbre1_02G379600	0.0905011802116528	0.04445287519637175
PD	15DAF	Pbre1_03G217800	Pbre1_03G217400	0.3778178530836451	0.0
PD	15DAF	Pbre1_11G336800	Pbre1_11G335800	4.114175513632939	1.6407680587700189
PD	15DAF	Pbre1_05G402400	Pbre1_05G402000	1.0671568203096142	0.7503715386350296
PD	15DAF	Pbre1_11G034800	Pbre1_11G034200	0.0	0.0
