duplication_type	gene	age	TPM	log2_TPM_plus_1
TRD	Pbre1_14G248400	old	0.0	0.0
TRD	Pbre1_05G326400	old	0.0	0.0
PD	Pbre1_02G252000	old	2.613799	1.8535162655363586
TRD	Pbre1_09G437400	old	2.211967	1.6834570705697613
TRD	Pbre1_03G300000	old	13.798738	3.8874022465003035
TRD	Pbre1_09G382200	old	14.584555	3.9620450558526383
PD	Pbre1_06G170000	old	1.741249	1.4548333806078322
TD	Pbre1_09G162800	old	0.196569	0.258903592102165
TRD	Pbre1_14G217200	old	4.072903	2.3428115746703373
TD	Pbre1_07G496000	old	0.195892	0.25808710684388814
TRD	Pbre1_11G179200	old	2.384576	1.7589751126744182
PD	Pbre1_03G080200	old	0.0	0.0
TRD	Pbre1_05G260800	old	0.0	0.0
TRD	Pbre1_11G248000	old	2.70236	1.8884451828809203
TRD	Pbre1_11G430200	old	0.094948	0.13086235665431836
PD	Pbre1_17G185400	old	0.0	0.0
TRD	Pbre1_14G308000	old	0.133938	0.18134176061715518
TRD	Pbre1_11G136200	old	1.053565	1.0381306126169654
PD	Pbre1_09G228200	old	4.199692	2.3784261687859005
TD	Pbre1_11G017600	old	0.0	0.0
TRD	Pbre1_11G459000	old	4.643526	2.4965968210027984
TRD	Pbre1_02G490800	old	0.0	0.0
TD	Pbre1_10G304600	old	0.559649	0.6412213861796265
PD	Pbre1_12G250400	old	0.917573	0.9392815006660499
PD	Pbre1_08G295200	old	1.586788	1.371161822912744
TD	Pbre1_15G352600	old	0.051432	0.07235554865736442
TRD	Pbre1_15G323800	old	0.810954	0.8567499008906603
TRD	Pbre1_17G478800	old	0.558509	0.6401664861906645
TRD	Pbre1_07G257800	old	0.0	0.0
TD	Pbre1_01G401600	old	0.800798	0.848636359621452
TRD	Pbre1_17G464800	old	0.020661	0.02950377235698291
PD	Pbre1_09G431600	old	12.682493	3.774259213346312
TD	Pbre1_17G405400	old	0.300285	0.3788278717328773
TRD	Pbre1_16G434800	old	2.292342	1.7191142069856773
TD	Pbre1_02G385600	old	1.991482	1.5808603822010039
TRD	Pbre1_12G115400	old	22.349814	4.545339152644725
TD	Pbre1_05G420200	old	3.896541	2.291762964668314
TRD	Pbre1_16G348000	old	4.762242	2.5266302514155976
TD	Pbre1_06G380600	old	0.074027	0.10303026173718269
TRD	Pbre1_02G061800	old	0.904589	0.9294797055219295
TRD	Pbre1_17G250600	old	0.08976	0.124010442401904
TD	Pbre1_03G104400	old	0.701129	0.7664925475877994
TD	Pbre1_13G159200	old	0.0	0.0
PD	Pbre1_10G435600	old	0.0	0.0
TD	Pbre1_06G102600	old	0.321386	0.4020519646472827
PD	Pbre1_09G211400	old	0.385126	0.47001721909538774
TD	Pbre1_12G157200	old	0.0	0.0
PD	Pbre1_02G172800	old	38.553667	5.305739547296528
TRD	Pbre1_07G155800	old	9.393106	3.3775549657946344
TRD	Pbre1_12G273400	old	0.0	0.0
PD	Pbre1_02G339600	old	0.0	0.0
TD	Pbre1_16G334000	old	0.0	0.0
TD	Pbre1_09G032400	old	1.180445	1.1246226000375015
PD	Pbre1_01G197400	old	0.869469	0.902628548266382
TRD	Pbre1_17G493600	old	0.0	0.0
PD	Pbre1_17G453800	old	0.092067	0.12706137054580668
TRD	Pbre1_14G092400	old	0.0	0.0
TD	Pbre1_09G337400	old	0.0	0.0
TD	Pbre1_10G567600	old	0.0	0.0
TRD	Pbre1_15G687000	old	4.666712	2.5025118820433443
TRD	Pbre1_09G073800	old	36.234891	5.218583229153304
PD	Pbre1_11G398800	old	19.337867	4.346096474678358
PD	Pbre1_17G468600	old	28.743721	4.894513237652358
TD	Pbre1_15G468000	old	0.195575	0.2577046350551156
TRD	Pbre1_05G465400	old	1.340964	1.227102748452138
TRD	Pbre1_03G009800	old	0.0	0.0
TD	Pbre1_02G044200	old	130.581383	7.03981157129806
TRD	Pbre1_16G440400	old	0.0	0.0
TRD	Pbre1_03G340600	old	0.371012	0.45524119858958656
TRD	Pbre1_03G148800	old	0.0	0.0
TRD	Pbre1_10G220000	old	0.226582	0.29464368480371694
TD	Pbre1_01G336400	old	0.0	0.0
TD	Pbre1_07G161600	old	0.0	0.0
TRD	Pbre1_15G378800	old	5.64361	2.7319673852237867
PD	Pbre1_07G389800	old	1.237984	1.162199722103776
TD	Pbre1_09G155000	old	0.512018	0.5964753143977175
TRD	Pbre1_09G303400	old	27.928649	4.854427044269232
TD	Pbre1_08G396000	old	34.255625	5.139781551326105
TRD	Pbre1_15G708000	old	0.341158	0.42347920919536225
TRD	Pbre1_09G383400	old	0.0	0.0
PD	Pbre1_04G054000	old	2.004077	1.5869217922444776
TD	Pbre1_15G267400	old	9.451789	3.385677999923309
TRD	Pbre1_11G430000	old	21.737239	4.506985172211432
TRD	Pbre1_17G426400	old	1.890588	1.5313629939016022
PD	Pbre1_05G263800	old	0.0	0.0
TD	Pbre1_05G446400	old	7.53327	3.0930986968494896
TRD	Pbre1_02G420600	old	2.440443	1.7825943418908616
TRD	Pbre1_10G459400	old	0.092928	0.12819836215860045
TRD	Pbre1_06G056200	old	9.834537	3.4375655979196775
TRD	Pbre1_09G478200	old	16.738722	4.148830168185957
PD	Pbre1_07G312800	old	0.077574	0.10778694659252518
PD	Pbre1_09G440600	old	1.255548	1.173477988174364
TRD	Pbre1_07G148000	old	5.020033	2.589771395424489
TRD	Pbre1_15G772200	old	0.120127	0.16366231432120967
TRD	Pbre1_10G059400	old	1.801809	1.4863586102494901
PD	Pbre1_11G454200	old	0.0	0.0
TRD	Pbre1_17G265400	old	0.0	0.0
TRD	Pbre1_15G556400	old	0.0	0.0
TRD	Pbre1_12G110800	old	4.823733	2.541944213983401
TRD	Pbre1_03G095400	old	0.0	0.0
TRD	Pbre1_09G142400	old	0.061379	0.0859399095851966
TD	Pbre1_17G094400	old	0.0	0.0
PD	Pbre1_12G083000	old	2.919494	1.9706674168890093
PD	Pbre1_08G378200	old	0.0	0.0
PD	Pbre1_09G424800	old	0.0	0.0
TRD	Pbre1_13G454000	old	27.830945	4.849546220116643
TD	Pbre1_03G198800	old	0.0	0.0
TD	Pbre1_11G146200	old	0.947003	0.9612551070072515
TD	Pbre1_06G307400	old	9.073477	3.3324898303515615
TD	Pbre1_06G177600	old	0.120545	0.16420058724476735
TD	Pbre1_07G331400	old	13.018851	3.8092962042550296
TRD	Pbre1_07G132600	old	0.0	0.0
TRD	Pbre1_02G298400	old	0.0	0.0
TRD	Pbre1_07G409000	old	98.056108	6.630174032239599
TRD	Pbre1_15G635400	old	0.0	0.0
TRD	Pbre1_17G323000	old	6.479317	2.902906531382646
TD	Pbre1_17G161800	old	0.0	0.0
TRD	Pbre1_13G339200	old	0.0	0.0
TD	Pbre1_03G403800	old	2.101545	1.6329870569766893
TRD	Pbre1_14G099200	old	0.564578	0.6457735840554211
PD	Pbre1_03G238600	old	48.63944	5.633414934896727
PD	Pbre1_17G099600	old	2.257171	1.703619462557285
TRD	Pbre1_08G133000	old	0.0	0.0
TRD	Pbre1_13G347200	old	7.15858	3.028318073124544
PD	Pbre1_07G420000	old	1.961302	1.5662316271872292
TD	Pbre1_16G037600	old	5.327924	2.6617322727750636
TD	Pbre1_10G127400	old	238.290444	7.902618974160184
TD	Pbre1_15G185400	old	0.150811	0.20265091622251466
TRD	Pbre1_15G320600	old	0.0	0.0
PD	Pbre1_07G459800	old	0.0	0.0
TRD	Pbre1_04G087400	old	1.822536	1.4969919819514224
TRD	Pbre1_16G124600	old	0.213365	0.2790136019666642
TD	Pbre1_13G101600	old	11.204108	3.6092949470728284
TRD	Pbre1_10G200600	old	0.0	0.0
TRD	Pbre1_12G284400	old	0.0	0.0
PD	Pbre1_03G191200	old	6.184177	2.8448228948837
TRD	Pbre1_12G270400	old	0.0	0.0
TRD	Pbre1_12G139200	old	8.127254	3.1901808803117366
TRD	Pbre1_04G392000	old	2.824282	1.935188910609746
TRD	Pbre1_10G108200	old	0.0	0.0
TD	Pbre1_17G204000	old	0.0	0.0
TD	Pbre1_15G778000	old	0.0	0.0
TD	Pbre1_11G439000	old	4.481306	2.454519676988994
TRD	Pbre1_10G448000	old	0.336374	0.41832381951557784
TRD	Pbre1_11G389600	old	0.0	0.0
TD	Pbre1_08G314000	old	23.766284	4.630305513857372
PD	Pbre1_03G027800	old	0.541111	0.6239707770910577
TRD	Pbre1_12G088200	old	0.19735	0.2598449312760544
TRD	Pbre1_08G222200	old	0.0	0.0
PD	Pbre1_02G487000	old	11.460741	3.6393179582122452
TD	Pbre1_10G485600	old	4.017125	2.326860882816895
TRD	Pbre1_07G019200	old	27.978086	4.856890403050022
TRD	Pbre1_11G142000	old	0.733377	0.7935854668921526
PD	Pbre1_13G479200	old	0.0	0.0
TRD	Pbre1_02G012600	old	0.931631	0.9498195220645966
TRD	Pbre1_04G198800	old	0.0	0.0
TRD	Pbre1_04G095200	old	0.151335	0.20330767058516666
TRD	Pbre1_14G140600	old	6.553503	2.9171458614821137
TRD	Pbre1_17G413200	old	0.0	0.0
PD	Pbre1_10G107800	old	0.053921	0.07576672923345343
TD	Pbre1_05G257000	old	12.624925	3.768176383314477
TD	Pbre1_14G094000	old	0.0	0.0
TD	Pbre1_15G719400	old	1.098065	1.0690593746382606
TD	Pbre1_05G470400	old	7.329049	3.058151779947646
TRD	Pbre1_13G379200	old	0.188954	0.2496928990569433
TRD	Pbre1_13G360000	old	0.171335	0.22815374340546088
TD	Pbre1_04G131000	old	0.0	0.0
TRD	Pbre1_14G210400	old	0.566097	0.6471735721979651
TD	Pbre1_10G050000	old	3.719768	2.2387159457151755
TRD	Pbre1_12G377200	old	18.521155	4.286966509646575
TRD	Pbre1_09G179800	old	0.0	0.0
PD	Pbre1_10G188800	old	15.505304	4.044857805714001
TD	Pbre1_11G152200	old	0.0	0.0
PD	Pbre1_05G504800	old	1.08826	1.062301346658084
TRD	Pbre1_01G185000	old	0.0	0.0
TD	Pbre1_07G476000	old	0.0	0.0
PD	Pbre1_05G203000	old	52.244292	5.73455496586556
TRD	Pbre1_02G467800	old	4.631066	2.4934080603757693
TRD	Pbre1_10G358200	old	0.0	0.0
TD	Pbre1_10G032600	old	11.943232	3.6941260065115085
TRD	Pbre1_03G427800	old	0.0	0.0
TRD	Pbre1_04G249200	old	1.559265	1.3557295394804165
TD	Pbre1_02G249000	old	0.0	0.0
TRD	Pbre1_01G034200	old	1.432038	1.282165770715404
TD	Pbre1_02G424600	old	99.699069	6.653906534933801
TD	Pbre1_07G392800	old	0.27553	0.35109683100016403
TRD	Pbre1_07G246000	old	0.0	0.0
TRD	Pbre1_15G607000	old	0.066548	0.09294889563971777
TD	Pbre1_11G452800	old	0.063263	0.08849849420268606
PD	Pbre1_08G113800	old	19.539247	4.360311386120921
TD	Pbre1_15G229600	old	0.0	0.0
PD	Pbre1_01G145400	old	1.208651	1.1431654692375526
TRD	Pbre1_07G229200	old	0.056436	0.07920536994265023
TRD	Pbre1_04G132600	old	0.0	0.0
TD	Pbre1_14G169200	old	88.579477	6.485096338088017
PD	Pbre1_04G226800	old	0.058235	0.08166003925497808
TRD	Pbre1_01G022200	old	0.096654	0.13310841979615096
PD	Pbre1_10G512600	old	4.254662	2.3935979674973242
PD	Pbre1_02G092000	old	2.422595	1.775090586516558
TD	Pbre1_02G178800	old	11.466917	3.640032833613283
TD	Pbre1_11G027800	old	0.238654	0.30877324785305216
TRD	Pbre1_06G141800	old	0.0	0.0
TRD	Pbre1_07G440200	old	4.241368	2.389943405128619
PD	Pbre1_11G500800	old	0.080881	0.11220769776253067
TD	Pbre1_04G029200	old	211.94507	7.734337519480381
TRD	Pbre1_15G250200	old	4.019817	2.327634770948001
PD	Pbre1_16G062200	old	5.495919	2.699533643140872
PD	Pbre1_05G274000	old	0.12724	0.17279471155946474
TD	Pbre1_11G090000	old	0.642353	0.7157642468570456
TRD	Pbre1_15G372600	old	0.0	0.0
TRD	Pbre1_07G131400	old	0.0	0.0
TD	Pbre1_09G300400	old	57.610713	5.8730924827325435
PD	Pbre1_11G031800	old	0.512581	0.5970124020033151
TD	Pbre1_11G290200	old	0.0	0.0
TD	Pbre1_13G269600	old	68.759666	6.124321227586817
PD	Pbre1_14G148400	old	0.0	0.0
TD	Pbre1_08G050800	old	0.076445	0.10627460816810276
TRD	Pbre1_12G256000	old	0.0	0.0
PD	Pbre1_13G450000	old	0.151768	0.20385014476896562
TRD	Pbre1_16G460800	old	0.971785	0.9795022513385989
PD	Pbre1_04G389800	old	6.245456	2.8570764900908854
PD	Pbre1_07G325200	old	0.416761	0.5025964038477156
TD	Pbre1_10G424200	old	0.144691	0.19495820711585896
PD	Pbre1_01G155600	old	1.074261	1.052597436925891
TRD	Pbre1_17G166400	old	0.0	0.0
TD	Pbre1_07G024600	old	5.31744	2.6593400572130244
TRD	Pbre1_03G461200	old	8.307104	3.218332328386479
TD	Pbre1_02G487200	old	3.477728	2.162766894208942
TRD	Pbre1_05G603800	old	10.390133	3.5097126880545613
TRD	Pbre1_12G078800	old	18.026851	4.249964905968197
PD	Pbre1_11G336400	old	0.0	0.0
TD	Pbre1_04G231600	old	0.656206	0.7278821273631985
TD	Pbre1_03G138000	old	463.352822	8.859077592374138
TRD	Pbre1_16G458600	old	3.068311	2.0244299695119787
TRD	Pbre1_06G256400	old	0.0	0.0
PD	Pbre1_14G080600	old	46.537635	5.570998225794062
PD	Pbre1_01G118800	old	0.0	0.0
TRD	Pbre1_15G713000	old	0.609311	0.686443154402755
TRD	Pbre1_07G039000	old	12.368297	3.740743785738074
TRD	Pbre1_03G016000	old	0.0	0.0
PD	Pbre1_10G020200	old	1.561293	1.3568722999748388
TRD	Pbre1_12G263400	old	0.0	0.0
TRD	Pbre1_03G385800	old	0.0	0.0
PD	Pbre1_02G495000	old	0.0	0.0
TD	Pbre1_07G254600	old	0.0	0.0
TRD	Pbre1_15G579800	old	0.155986	0.20912392564752075
TD	Pbre1_16G023200	old	0.0	0.0
TD	Pbre1_15G493600	old	4.978641	2.5798175838585906
TRD	Pbre1_06G128800	old	0.0	0.0
TD	Pbre1_16G224800	old	0.051892	0.07298658765030112
TD	Pbre1_04G231200	old	22.619616	4.56191360494847
TD	Pbre1_15G347400	old	0.0	0.0
TRD	Pbre1_12G202000	old	0.0	0.0
TD	Pbre1_09G188800	old	0.028946	0.04116727030141681
PD	Pbre1_10G027800	old	1.876084	1.524105812291018
TD	Pbre1_05G038800	old	0.063408	0.08869522494406809
TRD	Pbre1_14G289800	old	1.158861	1.1102703572713324
TD	Pbre1_10G357200	old	55.906358	5.830517945005026
PD	Pbre1_05G231800	old	0.0	0.0
TRD	Pbre1_13G227400	old	0.0	0.0
PD	Pbre1_09G460000	old	0.0	0.0
PD	Pbre1_04G130800	old	0.0	0.0
PD	Pbre1_15G733600	old	0.0	0.0
TRD	Pbre1_07G020200	old	2.64016	1.864001864196905
TD	Pbre1_01G294600	old	10.123831	3.4755818265513745
TRD	Pbre1_09G002400	old	1.660893	1.4119104977810013
TRD	Pbre1_09G025200	old	4.043126	2.3343182707650554
PD	Pbre1_09G022200	old	19.157409	4.3332383040089075
TRD	Pbre1_09G247200	old	4.699234	2.510768028283829
TRD	Pbre1_17G460800	old	0.1329	0.18002052146631284
TD	Pbre1_01G198000	old	0.177174	0.23532758323421876
PD	Pbre1_05G409000	old	0.009292	0.013343623410900318
TD	Pbre1_04G292200	old	0.369819	0.4539852763583543
TD	Pbre1_04G252400	old	0.0	0.0
TD	Pbre1_09G182800	old	0.156461	0.20971661395913208
PD	Pbre1_11G148400	old	5.710262	2.7463690970843926
TD	Pbre1_07G062400	old	4.51879	2.464351989403007
TD	Pbre1_11G018600	old	0.0	0.0
TRD	Pbre1_09G204600	old	0.0	0.0
TRD	Pbre1_11G136000	old	2.034263	1.6013461390956434
TRD	Pbre1_11G241800	old	0.446786	0.5328515427605305
TD	Pbre1_16G423600	old	0.0	0.0
TD	Pbre1_02G041600	old	25.820921	4.7452868734913825
TRD	Pbre1_04G247600	old	34.44403	5.14747074309383
TD	Pbre1_14G136000	old	67.67469	6.101706587826323
TRD	Pbre1_03G068400	old	0.0	0.0
PD	Pbre1_16G422800	old	0.0	0.0
TRD	Pbre1_15G706200	old	0.026551	0.03780530364657083
PD	Pbre1_06G310400	old	15.64475	4.056995296608024
PD	Pbre1_11G490800	old	6.235105	2.855013954128124
PD	Pbre1_10G562000	old	0.0	0.0
TRD	Pbre1_14G190200	old	0.0	0.0
TRD	Pbre1_13G448600	old	2.594396	1.845749361481174
PD	Pbre1_02G439400	old	0.051535	0.07249687050343269
TD	Pbre1_09G055400	old	2.751898	1.907620606932595
TD	Pbre1_13G357400	old	0.068211	0.09519664570267392
TRD	Pbre1_02G298800	old	0.0	0.0
PD	Pbre1_03G242400	old	0.0	0.0
TRD	Pbre1_10G282000	old	8.812226	3.294580463137703
TD	Pbre1_03G164800	old	6.503986	2.907657136255553
TRD	Pbre1_11G265200	old	0.098928	0.1360968663183541
TD	Pbre1_05G413600	old	0.0	0.0
TD	Pbre1_02G279800	old	0.0	0.0
PD	Pbre1_13G275000	old	1.891577	1.531856520256991
TRD	Pbre1_15G057400	old	0.0	0.0
TRD	Pbre1_09G451200	old	0.0	0.0
TD	Pbre1_02G398200	old	5.356829	2.668307280161597
TD	Pbre1_14G240000	old	1.015459	1.0111084350876207
PD	Pbre1_05G273600	old	0.0	0.0
PD	Pbre1_15G106000	old	20.118845	4.400459030041251
TRD	Pbre1_02G487800	old	0.385955	0.4708804159666278
TD	Pbre1_15G284200	old	0.0	0.0
TD	Pbre1_01G130000	old	0.0	0.0
TRD	Pbre1_14G087000	old	0.0	0.0
PD	Pbre1_12G329400	old	0.0	0.0
TRD	Pbre1_03G291600	old	7.56833	3.0990140450035915
TD	Pbre1_12G253200	old	0.39987	0.4852928564105634
TRD	Pbre1_02G435400	old	0.504555	0.589336846303631
TD	Pbre1_17G266200	old	31.416487	5.018655848226147
TD	Pbre1_09G278600	old	15.63815	4.056423123666684
PD	Pbre1_16G097600	old	0.903122	0.9283680488180983
TRD	Pbre1_12G141000	old	7.252668	3.044860602766182
PD	Pbre1_15G719200	old	7.525884	3.0918494266643632
TRD	Pbre1_03G392200	old	0.0	0.0
TRD	Pbre1_14G274000	old	0.0	0.0
PD	Pbre1_05G049200	old	1.093867	1.0661698068655423
TD	Pbre1_03G285400	old	0.215298	0.2813101166357654
TRD	Pbre1_12G198400	old	3.738653	2.2444770197997697
TD	Pbre1_10G465400	old	0.614458	0.6910499098401723
TRD	Pbre1_08G039800	old	0.0	0.0
TD	Pbre1_05G248200	old	24.880086	4.693770506327805
TRD	Pbre1_08G273000	old	0.184028	0.24370319835157855
TRD	Pbre1_13G279200	old	0.46806	0.5539109327135026
TRD	Pbre1_15G545200	old	0.0	0.0
TRD	Pbre1_05G165800	old	0.0	0.0
TRD	Pbre1_03G229000	old	0.0	0.0
TRD	Pbre1_06G134600	old	0.0	0.0
PD	Pbre1_10G156800	old	1.788325	1.4793987278353686
TD	Pbre1_08G137400	old	0.316549	0.3967612173516632
PD	Pbre1_11G031400	old	0.0	0.0
TD	Pbre1_16G185600	old	4.140309	2.3618550869227275
PD	Pbre1_02G485600	old	1.959255	1.565234019405943
TD	Pbre1_06G186800	old	3.727935	2.2412102013736797
TD	Pbre1_14G133800	old	14.34151	3.9393685830932315
TRD	Pbre1_14G056200	old	0.0	0.0
TRD	Pbre1_11G419600	old	0.704124	0.7690303165944585
TRD	Pbre1_10G363200	old	1.345967	1.2301827195594317
TD	Pbre1_13G179800	old	222.723111	7.805570486864112
TRD	Pbre1_16G409400	old	0.0	0.0
TD	Pbre1_04G235000	old	0.089304	0.12340663365810536
TRD	Pbre1_09G028000	old	75.404222	6.2555804568416775
TD	Pbre1_05G039200	old	0.0	0.0
PD	Pbre1_04G309200	old	0.0	0.0
TD	Pbre1_03G012400	old	0.0	0.0
TD	Pbre1_11G261400	old	0.0	0.0
TD	Pbre1_04G308400	old	0.025645	0.03653146645756588
TD	Pbre1_11G362600	old	65.001926	6.044436219208556
PD	Pbre1_01G386800	old	2.393615	1.7628229028015285
TD	Pbre1_09G315800	old	2.681852	1.8804316356075859
TD	Pbre1_02G292000	old	12.015832	3.7021956297496033
TD	Pbre1_05G231000	old	0.0	0.0
TD	Pbre1_02G256600	old	0.0	0.0
PD	Pbre1_11G478400	old	0.0	0.0
TD	Pbre1_04G370400	old	21.88311	4.516211234270639
TRD	Pbre1_03G187200	old	3.492293	2.1674520274405453
TD	Pbre1_02G235800	old	3.734033	2.243069762847013
TRD	Pbre1_14G141000	old	2.27037	1.709453867212004
TRD	Pbre1_16G298600	old	0.0	0.0
TD	Pbre1_07G060000	old	0.0	0.0
TRD	Pbre1_10G181600	old	0.662461	0.733320496543718
TD	Pbre1_11G153600	old	969.708146	9.922893788601778
TRD	Pbre1_08G350200	old	0.0	0.0
TD	Pbre1_16G162000	old	0.0	0.0
TRD	Pbre1_04G038200	old	0.597846	0.676128368376941
TRD	Pbre1_05G519600	old	0.0	0.0
TRD	Pbre1_06G110200	old	0.0	0.0
TD	Pbre1_09G077000	old	0.0	0.0
TD	Pbre1_06G145600	old	2.609252	1.8516998765291486
TRD	Pbre1_02G238200	old	2.123453	1.6431418211865776
PD	Pbre1_17G487400	old	4.563509	2.4759951023887825
TD	Pbre1_11G100400	old	14.035177	3.910269946871054
PD	Pbre1_09G064600	old	12.038293	3.70468309623263
TRD	Pbre1_10G027000	old	0.0	0.0
TRD	Pbre1_17G246600	old	0.0	0.0
TRD	Pbre1_09G149000	old	0.0	0.0
TD	Pbre1_11G430400	old	10.256091	3.492633992106609
TD	Pbre1_10G031200	old	20.584239	4.431906323184521
TD	Pbre1_07G209400	old	0.424071	0.5100210766374551
PD	Pbre1_10G173000	old	1.143851	1.1002046403894576
TRD	Pbre1_16G331800	old	0.0	0.0
PD	Pbre1_09G392200	old	12.860497	3.7929070844389665
TRD	Pbre1_06G416200	old	6.540345	2.914630533892136
TRD	Pbre1_11G315800	old	4.897214	2.560033548091813
PD	Pbre1_12G191000	old	10.013249	3.4611682336099197
TD	Pbre1_07G441600	old	0.0	0.0
TD	Pbre1_14G332200	old	1.219194	1.150035792187479
TRD	Pbre1_15G059800	old	9.043172	3.3281430918576858
PD	Pbre1_11G419400	old	0.038447	0.05442758615041836
TD	Pbre1_11G044000	old	0.0	0.0
TRD	Pbre1_07G126600	old	0.069976	0.0975784367485706
TD	Pbre1_01G270200	old	44.346702	5.5029257243343865
TRD	Pbre1_08G274400	old	0.0	0.0
TD	Pbre1_02G194400	old	0.0	0.0
TD	Pbre1_17G484800	old	0.016415	0.023489571595926892
PD	Pbre1_09G098800	old	0.0	0.0
TD	Pbre1_14G296600	old	15.031281	4.002817805377223
TD	Pbre1_11G350200	old	1.428863	1.2802811170652977
TRD	Pbre1_17G437400	old	1.525935	1.336817514666159
TD	Pbre1_11G183800	old	0.142446	0.19212597502219886
TRD	Pbre1_14G429800	old	1.675282	1.4196909732178546
TD	Pbre1_16G313400	old	10.70292	3.548796636997179
TRD	Pbre1_04G184600	old	0.0	0.0
TD	Pbre1_06G115600	old	3.154117	2.054541850015665
TRD	Pbre1_05G237200	old	8.503307	3.2484296357898046
TRD	Pbre1_06G023000	old	0.0	0.0
PD	Pbre1_05G462400	old	0.0	0.0
TRD	Pbre1_10G159400	old	5.177375	2.6269939127244895
TD	Pbre1_04G001600	old	20.129372	4.40117798350666
PD	Pbre1_05G009800	old	0.0	0.0
TRD	Pbre1_17G372600	old	0.0	0.0
PD	Pbre1_11G355000	old	68.946296	6.128175756510162
TD	Pbre1_07G116800	old	14.730869	3.9755264647739295
TD	Pbre1_01G270000	old	13.845361	3.8919402711743634
TRD	Pbre1_09G085800	old	0.0	0.0
TD	Pbre1_09G256600	old	1.8084	1.4897484331203352
TRD	Pbre1_16G421400	old	0.840791	0.8803258350636507
TRD	Pbre1_06G116800	old	5.966139	2.8003592602645684
TRD	Pbre1_01G035200	old	11.332577	3.6244023898963422
TRD	Pbre1_10G049400	old	22.856692	4.576322105814216
TRD	Pbre1_07G287000	old	0.100848	0.13861528199513537
TD	Pbre1_07G317200	old	29.895691	4.949333735398192
TD	Pbre1_11G136600	old	0.090912	0.12553472926550518
PD	Pbre1_14G445600	old	0.919693	0.9408756115761971
TRD	Pbre1_10G014800	old	0.0	0.0
PD	Pbre1_10G199000	old	0.0	0.0
TD	Pbre1_17G160000	old	0.477298	0.562960875362894
TRD	Pbre1_13G430800	old	0.0	0.0
TRD	Pbre1_02G376800	old	2.089513	1.6273794440012235
TRD	Pbre1_12G033800	old	0.0	0.0
TRD	Pbre1_16G360600	old	2.115928	1.63966189731388
TRD	Pbre1_15G257800	old	0.280444	0.3566441582934818
PD	Pbre1_08G173000	old	3.694072	2.2308399708014974
PD	Pbre1_09G156000	old	0.603492	0.6812171560314351
PD	Pbre1_08G377600	old	0.0	0.0
TD	Pbre1_17G375800	old	0.866581	0.9003981155323577
TRD	Pbre1_16G461200	old	8.455706	3.2411851794520046
PD	Pbre1_09G192800	old	50.913019	5.69802448494188
TRD	Pbre1_05G391800	old	0.965982	0.9752501128129716
TRD	Pbre1_01G031000	old	0.979883	0.9854151776245239
PD	Pbre1_15G412400	old	0.0	0.0
TRD	Pbre1_04G195600	old	0.0	0.0
TD	Pbre1_03G048800	old	0.0	0.0
TD	Pbre1_05G513400	old	0.1063	0.14574266027760552
TRD	Pbre1_17G282800	old	1.539455	1.344518909137995
TRD	Pbre1_09G257600	old	0.0	0.0
TRD	Pbre1_16G289200	old	0.0	0.0
PD	Pbre1_10G296800	old	0.0	0.0
TRD	Pbre1_07G115800	old	0.139243	0.1880755060482607
TRD	Pbre1_16G275000	old	295.789289	8.213295216418683
TRD	Pbre1_02G238800	old	0.0	0.0
TRD	Pbre1_12G103000	old	0.084918	0.11758600537580238
TRD	Pbre1_12G121600	old	0.0	0.0
TRD	Pbre1_05G049400	old	0.185491	0.24548471022215226
TRD	Pbre1_06G040200	old	30.653265	4.984282414647262
TD	Pbre1_13G169200	old	0.0	0.0
TRD	Pbre1_10G227400	old	0.145587	0.19608702625710245
PD	Pbre1_10G142000	old	33.483095	5.107817362955996
TRD	Pbre1_07G387000	old	0.0	0.0
TRD	Pbre1_15G057600	old	0.0	0.0
TD	Pbre1_12G053800	old	0.0	0.0
TRD	Pbre1_12G169000	old	0.0	0.0
TRD	Pbre1_12G295800	old	8.107073	3.1869874484392033
TRD	Pbre1_13G352400	old	0.333807	0.41554992567776866
TRD	Pbre1_02G413800	old	0.0	0.0
PD	Pbre1_01G192200	old	0.051961	0.07308121969717593
TRD	Pbre1_09G039600	old	5.430167	2.6848562067512263
TRD	Pbre1_13G446000	old	1.560905	1.356653735336402
TRD	Pbre1_17G049600	old	5.597681	2.721959024819523
TRD	Pbre1_12G307600	old	0.0	0.0
TRD	Pbre1_02G004200	old	0.220654	0.28765431971611516
TRD	Pbre1_02G399400	old	0.059944	0.08398804492388506
PD	Pbre1_02G151600	old	0.93924	0.9554913621776643
TRD	Pbre1_16G496200	old	0.389039	0.47408710638677165
TD	Pbre1_08G072600	old	2.541362	1.8243043243589512
TRD	Pbre1_10G160800	old	0.345311	0.42793972392874824
TD	Pbre1_14G015800	old	31.544182	5.024327747342022
TD	Pbre1_03G131800	old	0.0	0.0
TRD	Pbre1_13G303600	old	0.0	0.0
PD	Pbre1_09G425000	old	0.690515	0.7574628173727306
TD	Pbre1_12G332000	old	0.0	0.0
TRD	Pbre1_11G283600	old	0.054256	0.07622523233140584
TD	Pbre1_04G169600	old	0.089135	0.12318278946288164
TRD	Pbre1_15G096800	old	0.0	0.0
TD	Pbre1_01G269600	old	29.015744	4.907647523365502
TRD	Pbre1_09G381400	old	95.400244	6.590964892972728
TRD	Pbre1_15G647600	old	0.765461	0.8200449515262567
