sample	distance_bp	possible_bin_pairs	observed_nonzero_pixels	contact_sum	mean_contact_per_possible_pair
rep1	25850000	1238	1105	5706.000000	4.60904684976
rep1	25900000	1224	1113	5805.000000	4.74264705882
rep1	25950000	1210	1080	5602.000000	4.62975206612
rep1	26000000	1196	1072	5615.000000	4.69481605351
rep1	26050000	1182	1057	5657.000000	4.78595600677
rep1	26100000	1168	1037	5442.000000	4.65924657534
rep1	26150000	1154	1042	5465.000000	4.73570190641
rep1	26200000	1140	1022	5261.000000	4.6149122807
rep1	26250000	1126	1002	5374.000000	4.77264653641
rep1	26300000	1112	991	5124.000000	4.60791366906
rep1	26350000	1099	981	4959.000000	4.51228389445
rep1	26400000	1087	977	4758.000000	4.3771849126
rep1	26450000	1076	958	4770.000000	4.43308550186
rep1	26500000	1065	963	4633.000000	4.35023474178
rep1	26550000	1055	948	4499.000000	4.2644549763
rep1	26600000	1045	930	4637.000000	4.43732057416
rep1	26650000	1035	925	4542.000000	4.3884057971
rep1	26700000	1025	929	4589.000000	4.47707317073
rep1	26750000	1015	916	4520.000000	4.45320197044
rep1	26800000	1005	902	4332.000000	4.31044776119
rep1	26850000	995	880	4280.000000	4.30150753769
rep1	26900000	985	879	4260.000000	4.32487309645
rep1	26950000	975	868	4117.000000	4.22256410256
rep1	27000000	965	869	4140.000000	4.29015544041
rep1	27050000	955	863	4250.000000	4.4502617801
rep1	27100000	945	833	4104.000000	4.34285714286
rep1	27150000	935	837	4083.000000	4.36684491979
rep1	27200000	925	831	4041.000000	4.36864864865
rep1	27250000	915	798	3988.000000	4.35846994536
rep1	27300000	905	795	3894.000000	4.30276243094
rep1	27350000	895	803	3963.000000	4.42793296089
rep1	27400000	885	779	3893.000000	4.3988700565
rep1	27450000	875	782	3771.000000	4.30971428571
rep1	27500000	865	770	3797.000000	4.38959537572
rep1	27550000	855	769	3759.000000	4.39649122807
rep1	27600000	845	745	3775.000000	4.4674556213
rep1	27650000	835	753	3696.000000	4.42634730539
rep1	27700000	825	736	3575.000000	4.33333333333
rep1	27750000	815	720	3531.000000	4.33251533742
rep1	27800000	805	709	3498.000000	4.34534161491
rep1	27850000	795	711	3556.000000	4.47295597484
rep1	27900000	785	703	3432.000000	4.37197452229
rep1	27950000	775	692	3503.000000	4.52
rep1	28000000	765	679	3472.000000	4.5385620915
rep1	28050000	755	677	3353.000000	4.44105960265
rep1	28100000	745	661	3385.000000	4.54362416107
rep1	28150000	735	658	3452.000000	4.69659863946
rep1	28200000	725	641	3312.000000	4.56827586207
rep1	28250000	715	648	3338.000000	4.66853146853
rep1	28300000	705	630	3259.000000	4.62269503546
rep1	28350000	695	629	3157.000000	4.54244604317
rep1	28400000	685	611	3029.000000	4.42189781022
rep1	28450000	675	603	2979.000000	4.41333333333
rep1	28500000	666	588	2745.000000	4.12162162162
rep1	28550000	658	582	2727.000000	4.1443768997
rep1	28600000	650	572	2754.000000	4.23692307692
rep1	28650000	642	581	2734.000000	4.25856697819
rep1	28700000	634	569	2675.000000	4.21924290221
rep1	28750000	626	562	2762.000000	4.41214057508
rep1	28800000	618	553	2655.000000	4.29611650485
rep1	28850000	610	552	2535.000000	4.15573770492
rep1	28900000	602	545	2524.000000	4.1926910299
rep1	28950000	594	532	2428.000000	4.08754208754
rep1	29000000	586	525	2349.000000	4.00853242321
rep1	29050000	579	517	2350.000000	4.05872193437
rep1	29100000	572	521	2379.000000	4.15909090909
rep1	29150000	565	513	2395.000000	4.2389380531
rep1	29200000	558	509	2274.000000	4.0752688172
rep1	29250000	552	502	2384.000000	4.31884057971
rep1	29300000	546	497	2337.000000	4.28021978022
rep1	29350000	540	485	2295.000000	4.25
rep1	29400000	534	482	2242.000000	4.19850187266
rep1	29450000	528	480	2157.000000	4.08522727273
rep1	29500000	522	478	2078.000000	3.98084291188
rep1	29550000	517	470	2096.000000	4.05415860735
rep1	29600000	512	463	2028.000000	3.9609375
rep1	29650000	507	460	2061.000000	4.0650887574
rep1	29700000	502	455	2001.000000	3.98605577689
rep1	29750000	497	447	2008.000000	4.04024144869
rep1	29800000	492	455	1978.000000	4.02032520325
rep1	29850000	487	456	1954.000000	4.01232032854
rep1	29900000	482	442	1932.000000	4.00829875519
rep1	29950000	477	430	1857.000000	3.89308176101
rep1	30000000	472	433	1882.000000	3.98728813559
rep1	30050000	467	425	1906.000000	4.08137044968
rep1	30100000	462	424	1916.000000	4.14718614719
rep1	30150000	457	419	1823.000000	3.98905908096
rep1	30200000	452	420	1852.000000	4.09734513274
rep1	30250000	447	419	1824.000000	4.08053691275
rep1	30300000	442	413	1827.000000	4.1334841629
rep1	30350000	437	408	1885.000000	4.31350114416
rep1	30400000	432	404	1828.000000	4.23148148148
rep1	30450000	427	401	1815.000000	4.25058548009
rep1	30500000	422	390	1741.000000	4.12559241706
rep1	30550000	417	391	1778.000000	4.26378896882
rep1	30600000	412	391	1855.000000	4.50242718447
rep1	30650000	407	378	1807.000000	4.4398034398
rep1	30700000	402	372	1693.000000	4.21144278607
rep1	30750000	397	365	1639.000000	4.12846347607
rep1	30800000	392	364	1669.000000	4.25765306122
rep1	30850000	387	360	1669.000000	4.31266149871
rep1	30900000	382	347	1519.000000	3.97643979058
rep1	30950000	377	349	1590.000000	4.2175066313
rep1	31000000	372	346	1614.000000	4.33870967742
rep1	31050000	367	343	1506.000000	4.10354223433
rep1	31100000	362	334	1485.000000	4.10220994475
rep1	31150000	357	331	1436.000000	4.02240896359
rep1	31200000	352	336	1524.000000	4.32954545455
rep1	31250000	347	321	1481.000000	4.26801152738
rep1	31300000	342	315	1507.000000	4.40643274854
rep1	31350000	337	316	1453.000000	4.3115727003
rep1	31400000	332	319	1387.000000	4.17771084337
rep1	31450000	327	310	1388.000000	4.24464831804
rep1	31500000	322	300	1359.000000	4.22049689441
rep1	31550000	317	307	1382.000000	4.3596214511
rep1	31600000	312	300	1385.000000	4.4391025641
rep1	31650000	307	294	1411.000000	4.59609120521
rep1	31700000	302	295	1290.000000	4.27152317881
rep1	31750000	298	281	1297.000000	4.35234899329
rep1	31800000	294	280	1263.000000	4.29591836735
rep1	31850000	290	275	1369.000000	4.72068965517
rep1	31900000	286	271	1343.000000	4.6958041958
rep1	31950000	282	271	1308.000000	4.63829787234
rep1	32000000	278	272	1263.000000	4.54316546763
rep1	32050000	274	259	1320.000000	4.81751824818
rep1	32100000	270	261	1321.000000	4.89259259259
rep1	32150000	266	259	1272.000000	4.78195488722
rep1	32200000	262	249	1208.000000	4.6106870229
rep1	32250000	258	250	1177.000000	4.56201550388
rep1	32300000	254	240	1214.000000	4.77952755906
rep1	32350000	250	240	1087.000000	4.348
rep1	32400000	246	236	1036.000000	4.21138211382
rep1	32450000	243	238	1137.000000	4.67901234568
rep1	32500000	240	234	1076.000000	4.48333333333
rep1	32550000	237	220	985.000000	4.15611814346
rep1	32600000	234	227	1046.000000	4.47008547009
rep1	32650000	231	224	1032.000000	4.46753246753
rep1	32700000	228	220	997.000000	4.37280701754
rep1	32750000	225	207	966.000000	4.29333333333
rep1	32800000	222	212	973.000000	4.38288288288
rep1	32850000	219	211	991.000000	4.52511415525
rep1	32900000	216	210	1027.000000	4.75462962963
rep1	32950000	213	200	909.000000	4.2676056338
rep1	33000000	210	204	977.000000	4.65238095238
rep1	33050000	207	202	951.000000	4.59420289855
rep1	33100000	204	195	937.000000	4.5931372549
rep1	33150000	201	188	984.000000	4.89552238806
rep1	33200000	198	191	934.000000	4.71717171717
rep1	33250000	195	184	902.000000	4.62564102564
rep1	33300000	192	185	846.000000	4.40625
rep1	33350000	189	182	696.000000	3.68253968254
rep1	33400000	187	177	737.000000	3.94117647059
rep1	33450000	185	175	667.000000	3.60540540541
rep1	33500000	183	173	674.000000	3.68306010929
rep1	33550000	181	175	697.000000	3.85082872928
rep1	33600000	179	172	732.000000	4.08938547486
rep1	33650000	177	170	690.000000	3.89830508475
rep1	33700000	175	166	628.000000	3.58857142857
rep1	33750000	173	165	675.000000	3.90173410405
rep1	33800000	171	168	689.000000	4.02923976608
rep1	33850000	169	164	684.000000	4.04733727811
rep1	33900000	167	159	662.000000	3.96407185629
rep1	33950000	165	159	659.000000	3.99393939394
rep1	34000000	163	160	622.000000	3.81595092025
rep1	34050000	161	151	579.000000	3.59627329193
rep1	34100000	159	154	613.000000	3.85534591195
rep1	34150000	157	154	603.000000	3.84076433121
rep1	34200000	155	147	598.000000	3.85806451613
rep1	34250000	153	147	630.000000	4.11764705882
rep1	34300000	151	141	620.000000	4.1059602649
rep1	34350000	149	139	593.000000	3.97986577181
rep1	34400000	147	141	600.000000	4.08163265306
rep1	34450000	145	135	588.000000	4.05517241379
rep1	34500000	143	135	571.000000	3.99300699301
rep1	34550000	141	136	596.000000	4.22695035461
rep1	34600000	139	138	544.000000	3.91366906475
rep1	34650000	137	130	598.000000	4.36496350365
rep1	34700000	135	130	566.000000	4.19259259259
rep1	34750000	133	130	555.000000	4.17293233083
rep1	34800000	131	130	579.000000	4.41984732824
rep1	34850000	129	128	577.000000	4.47286821705
rep1	34900000	127	126	506.000000	3.9842519685
rep1	34950000	125	121	569.000000	4.552
rep1	35000000	123	123	543.000000	4.41463414634
rep1	35050000	121	121	569.000000	4.70247933884
rep1	35100000	119	114	554.000000	4.65546218487
rep1	35150000	117	114	529.000000	4.52136752137
rep1	35200000	115	114	534.000000	4.64347826087
rep1	35250000	113	108	539.000000	4.76991150442
rep1	35300000	111	108	530.000000	4.77477477477
rep1	35350000	109	104	483.000000	4.43119266055
rep1	35400000	107	105	468.000000	4.3738317757
rep1	35450000	105	104	446.000000	4.24761904762
rep1	35500000	103	101	435.000000	4.22330097087
rep1	35550000	102	99	427.000000	4.1862745098
rep1	35600000	101	100	439.000000	4.34653465347
rep1	35650000	100	97	391.000000	3.91
rep1	35700000	99	95	419.000000	4.23232323232
rep1	35750000	98	97	404.000000	4.12244897959
rep1	35800000	97	92	414.000000	4.26804123711
rep1	35850000	96	95	412.000000	4.29166666667
rep1	35900000	95	94	397.000000	4.17894736842
rep1	35950000	94	92	421.000000	4.47872340426
rep1	36000000	93	90	408.000000	4.38709677419
rep1	36050000	92	91	381.000000	4.14130434783
rep1	36100000	91	90	390.000000	4.28571428571
rep1	36150000	90	86	358.000000	3.97777777778
rep1	36200000	89	86	372.000000	4.1797752809
rep1	36250000	88	86	390.000000	4.43181818182
rep1	36300000	87	83	399.000000	4.58620689655
rep1	36350000	86	83	391.000000	4.54651162791
rep1	36400000	85	84	417.000000	4.90588235294
rep1	36450000	84	83	426.000000	5.07142857143
rep1	36500000	83	82	358.000000	4.31325301205
rep1	36550000	82	80	386.000000	4.70731707317
rep1	36600000	81	79	393.000000	4.85185185185
rep1	36650000	80	80	397.000000	4.9625
rep1	36700000	79	75	368.000000	4.6582278481
rep1	36750000	78	77	355.000000	4.55128205128
rep1	36800000	77	76	311.000000	4.03896103896
rep1	36850000	76	72	366.000000	4.81578947368
rep1	36900000	75	71	348.000000	4.64
rep1	36950000	74	73	365.000000	4.93243243243
rep1	37000000	73	70	335.000000	4.58904109589
rep1	37050000	72	71	322.000000	4.47222222222
rep1	37100000	71	69	329.000000	4.6338028169
rep1	37150000	70	70	346.000000	4.94285714286
rep1	37200000	69	69	334.000000	4.84057971014
rep1	37250000	68	66	309.000000	4.54411764706
rep1	37300000	67	64	284.000000	4.23880597015
rep1	37350000	66	66	294.000000	4.45454545455
rep1	37400000	65	62	307.000000	4.72307692308
rep1	37450000	64	60	289.000000	4.515625
rep1	37500000	63	62	283.000000	4.49206349206
rep1	37550000	62	60	292.000000	4.70967741935
rep1	37600000	61	60	287.000000	4.70491803279
rep1	37650000	60	58	297.000000	4.95
rep1	37700000	59	59	261.000000	4.42372881356
rep1	37750000	58	58	269.000000	4.63793103448
rep1	37800000	57	55	275.000000	4.82456140351
rep1	37850000	56	55	269.000000	4.80357142857
rep1	37900000	55	54	227.000000	4.12727272727
rep1	37950000	54	51	234.000000	4.33333333333
rep1	38000000	53	52	246.000000	4.64150943396
rep1	38050000	52	49	222.000000	4.26923076923
rep1	38100000	51	50	235.000000	4.60784313725
rep1	38150000	50	50	231.000000	4.62
rep1	38200000	49	49	228.000000	4.65306122449
rep1	38250000	48	47	240.000000	5
rep1	38300000	47	47	217.000000	4.6170212766
rep1	38350000	46	46	222.000000	4.82608695652
rep1	38400000	45	45	217.000000	4.82222222222
rep1	38450000	44	43	213.000000	4.84090909091
rep1	38500000	43	43	214.000000	4.97674418605
rep1	38550000	42	41	232.000000	5.52380952381
rep1	38600000	41	39	187.000000	4.56097560976
rep1	38650000	40	40	173.000000	4.325
rep1	38700000	39	38	207.000000	5.30769230769
rep1	38750000	38	38	222.000000	5.84210526316
rep1	38800000	37	36	198.000000	5.35135135135
rep1	38850000	36	36	196.000000	5.44444444444
rep1	38900000	35	35	203.000000	5.8
rep1	38950000	34	34	187.000000	5.5
rep1	39000000	33	33	195.000000	5.90909090909
rep1	39050000	32	30	148.000000	4.625
rep1	39100000	31	29	162.000000	5.22580645161
rep1	39150000	30	28	152.000000	5.06666666667
rep1	39200000	29	29	159.000000	5.48275862069
rep1	39250000	28	27	160.000000	5.71428571429
rep1	39300000	27	25	150.000000	5.55555555556
rep1	39350000	26	25	145.000000	5.57692307692
rep1	39400000	25	24	156.000000	6.24
rep1	39450000	24	23	127.000000	5.29166666667
rep1	39500000	23	23	137.000000	5.95652173913
rep1	39550000	22	21	127.000000	5.77272727273
rep1	39600000	21	20	132.000000	6.28571428571
rep1	39650000	20	20	158.000000	7.9
rep1	39700000	19	19	126.000000	6.63157894737
rep1	39750000	18	18	130.000000	7.22222222222
rep1	39800000	17	17	125.000000	7.35294117647
rep1	39850000	16	16	122.000000	7.625
rep1	39900000	15	15	118.000000	7.86666666667
rep1	39950000	14	13	119.000000	8.5
rep1	40000000	13	13	113.000000	8.69230769231
rep1	40050000	12	12	87.000000	7.25
rep1	40100000	11	11	116.000000	10.5454545455
rep1	40150000	10	10	120.000000	12
rep1	40200000	9	9	129.000000	14.3333333333
rep1	40250000	8	8	116.000000	14.5
rep1	40300000	7	7	130.000000	18.5714285714
rep1	40350000	6	6	101.000000	16.8333333333
rep1	40400000	5	5	115.000000	23
rep1	40450000	4	4	106.000000	26.5
rep1	40500000	3	3	92.000000	30.6666666667
rep1	40550000	2	2	84.000000	42
rep1	40600000	1	1	39.000000	39
