duplication_type	parent	child	ancestor	parent_mean_TPM	child_mean_TPM	ancestor_mean_TPM	parent_tau	child_tau	ancestor_tau	E_P_A	E_C_A	E_PC_A	CDROM_class	binary_TPM1_class	binary_TPM0.5_class	two_method_agreement	analysis_status
PD	Pbre1_04G336400	Pbre1_04G337000	Prupe.6G323200.1	0.0870335	0.5914561666666667	2.0639925	0.5417399360901545	0.5676762205296839	0.6888812488611326	0.31407683924361446	0.30616599101549985	0.280912204661833	Conservation	Specialization	Specialization	discordant	classified
PD	Pbre1_04G340200	Pbre1_04G340800	Prupe.6G326000.1	0.07760683333333333	1.070978	5.076828833333333	0.8531111831249278	0.8601620688971303	0.9235625245340632	0.22747585747974253	0.6960264879472575	0.6557454194959934	Neofunctionalization(Child)	Specialization	Specialization	discordant	classified
PD	Pbre1_04G342200	Pbre1_04G342600	Prupe.6G326900.1	0.7072998333333333	0.006984666666666667	0.6370618333333333	0.7737379398735115	1.0	0.6595869818628584	0.43244672842026377	0.7281051976913687	0.43124147571651816	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_04G342400	Pbre1_04G342800	Prupe.6G327000.1	0.15196333333333334	61.909521166666664	53.156223833333335	0.7953651024701112	0.38270654083060485	0.482646539007246	0.3627972525510812	0.148828889161159	0.1487939014284869	Conservation	Neofunctionalization(Parent)	Neofunctionalization(Parent)	discordant	classified
PD	Pbre1_04G351800	Pbre1_04G352400	Prupe.6G331700.1	0.005808666666666667	0.017018	3.8175216666666665	1.0	0.9012988532646853	0.8042327930794609	1.1624397652078726	0.3762909970053093	0.3923483143988036	Neofunctionalization(Parent)	Specialization	Specialization	discordant	classified
PD	Pbre1_04G365800	Pbre1_04G366200	Prupe.6G339200.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	missing_expression_record
PD	Pbre1_04G396000	Pbre1_04G397600	Prupe.6G356300.1	5.0195055	8.851719833333334	85.25281	0.6394346331187731	0.5541320494692235	0.7002955217399037	0.27615915709762445	0.3004732530522573	0.2756241857290899	Conservation	Neofunctionalization(Parent)	Neofunctionalization(Parent)	discordant	classified
PD	Pbre1_04G397000	Pbre1_04G397400	Prupe.6G356800.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	missing_expression_record
PD	Pbre1_05G049200	Pbre1_05G049800	Prupe.8G039200.1	0.3065868333333333	1.2151131666666666	0.20787833333333333	0.8181074580820888	0.9965962194413585	0.9746020472980238	0.8729639672023116	0.11626106775407155	0.08451378442993235	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_05G088200	Pbre1_05G089000	Prupe.8G078600.1	0.3908878333333333	9.946669333333332	3.8471235	0.7142611274612344	0.8003707016090432	0.9474415380997134	0.9009837626298536	0.8804938064260379	0.8775475539233711	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_05G108400	Pbre1_05G109000	Prupe.8G091600.1	63.14006666666667	0.288401	235.27391583333335	0.5884209023870407	0.7378781566465838	0.6619369945042195	0.37779742068981126	0.46905480217306733	0.37721584291211613	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
PD	Pbre1_05G116400	Pbre1_05G116800	Prupe.8G096100.1	0.022941166666666665	0.07672283333333334	4.358233833333333	1.0	0.9736600404163573	0.7839049983300127	0.659390396568941	0.5704511005338068	0.5887445596545049	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_05G123000	Pbre1_05G123400	Prupe.8G100500.1	0.9692781666666667	1.789167	22.38722466666667	0.4446452286617341	0.4499910397176306	0.2699028421681359	0.1378644358444686	0.14108605523707546	0.13771837340436688	Conservation	Neofunctionalization(Parent)	Conservation	discordant	classified
PD	Pbre1_05G123200	Pbre1_05G123600	Prupe.8G100700.1	1.3240896666666666	5.358173333333333	15.824585666666666	0.7884983122011	0.5613331391781076	0.8400516163195506	0.7035429658737526	0.46422980447684103	0.5068356551174166	Specialization	Specialization	Neofunctionalization(Parent)	Specialization	classified
PD	Pbre1_05G130200	Pbre1_05G130600	Prupe.8G107300.1	77.17119466666666	74.81761133333333	721.8566156666667	0.8579247170462772	0.7962626807746659	0.9487218123958272	0.26292818658054573	0.3571358457819894	0.3085782839949186	Conservation	Neofunctionalization(Parent)	Neofunctionalization(Parent)	discordant	classified
PD	Pbre1_05G145000	Pbre1_05G145600	Prupe.8G122100.1	44.31483933333333	0.1754095	89.80736	0.8738287503585701	0.837190133926263	0.5216408811872818	0.4033884005204672	0.36964336967425376	0.4031294883317659	Neofunctionalization(Parent)	Neofunctionalization(Child)	Neofunctionalization(Child)	discordant	classified
PD	Pbre1_05G168600	Pbre1_05G169000	Prupe.8G136100.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	missing_expression_record
PD	Pbre1_05G197600	Pbre1_05G198600	Prupe.8G152400.1	0.0	0.0	0.012975833333333334	NA	NA	0.8737622828888097	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_05G198000	Pbre1_05G199000	Prupe.8G153100.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	missing_expression_record
PD	Pbre1_05G227000	Pbre1_05G227800	Prupe.8G169500.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	missing_expression_record
PD	Pbre1_05G227200	Pbre1_05G228000	Prupe.8G169600.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	missing_expression_record
PD	Pbre1_05G242800	Pbre1_05G243200	Prupe.8G176900.1	21.188473166666668	0.007838666666666667	17.19083	0.7072306095332631	0.8548743349844067	0.6050630359614071	0.325984714487547	0.708678584321838	0.3259148980712622	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
PD	Pbre1_05G245800	Pbre1_05G246400	Prupe.8G178500.1	0.22699049999999998	0.23810633333333334	2.5197586666666667	0.6819736792058119	0.8582340649232746	0.3265322464397147	0.28095465480924725	0.47327828831914454	0.13740506188090532	Neofunctionalization(Child)	Specialization	Specialization	discordant	classified
PD	Pbre1_05G252400	Pbre1_05G252800	Prupe.8G180100.1	0.2837111666666667	20.917098333333332	94.01085383333333	0.5012327080169123	0.30018572715376585	0.2085351785199198	0.3054685401069195	0.1098115919972265	0.1111293553147241	Conservation	Neofunctionalization(Parent)	Neofunctionalization(Parent)	discordant	classified
PD	Pbre1_05G263800	Pbre1_05G264800	Prupe.8G183800.1	0.0	0.9645978333333333	4.7271135	NA	0.5955074475496355	0.46314822894958796	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_05G268000	Pbre1_05G268800	Prupe.8G185500.1	29.727688333333333	0.0	15.887087666666666	0.6027648765692598	NA	0.585284928878216	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_05G268200	Pbre1_05G269000	Prupe.8G185600.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	missing_expression_record
PD	Pbre1_05G271800	Pbre1_05G272200	Prupe.8G188300.1	2.4991168333333333	9.969114833333334	5.057752166666666	0.38773143953705996	0.6448800673924578	0.8421485112817244	0.47954865912109335	0.568060252784146	0.5424239648466993	Specialization	Conservation	Conservation	discordant	classified
PD	Pbre1_05G273600	Pbre1_05G274000	Prupe.8G189300.1	0.0	0.6487765	6.3133295	NA	0.28592773664522764	0.6005853790532314	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_05G298200	Pbre1_05G299400	Prupe.8G202300.1	3.792335	3.8036551666666667	5.962060166666666	0.40391033306720053	0.3113918914946335	0.8492990193226232	0.5710560264750592	0.4357927638936088	0.49807257830801277	Specialization	Conservation	Conservation	discordant	classified
PD	Pbre1_05G302800	Pbre1_05G304000	Prupe.8G204300.1	18.0899225	0.3387288333333333	32.927519833333335	0.29522365822715013	0.9691909424071283	0.5683696872622177	0.16637330400190126	0.8291202397790558	0.17096477919991993	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
PD	Pbre1_05G307000	Pbre1_05G308000	Prupe.8G206400.1	0.013543	95.77673850000001	229.69338033333332	1.0	0.7252007463181656	0.8836239773256949	1.1225758543423847	0.5547886231490065	0.5548569249853822	Specialization	Neofunctionalization(Parent)	Neofunctionalization(Parent)	discordant	classified
PD	Pbre1_05G307200	Pbre1_05G308200	Prupe.8G206500.1	0.0	14.203774000000001	24.437503333333332	NA	0.41650441723072323	0.2938548690964228	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_05G329800	Pbre1_05G330200	Prupe.8G216900.1	0.0	3.5040881666666666	9.577382	NA	0.9133907196357928	0.7937210193899589	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_05G350000	Pbre1_05G351000	Prupe.8G228700.1	5.893594333333334	22.112091500000002	36.20077833333333	0.6403450461849199	0.2782312551554087	0.43066757350544094	0.2694889597159537	0.19050923191911695	0.1951117060846963	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_05G358000	Pbre1_05G358400	Prupe.8G232900.1	0.029680666666666664	0.0	35.0314745	1.0	NA	0.5518513243194155	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_05G375800	Pbre1_05G376200	Prupe.4G139500.1	3.3069355	1.520454	3.083623333333333	0.593254851234912	0.8303081891665229	0.735877089736373	0.33754687923065574	0.3882774992793846	0.31112211512313936	Conservation	Neofunctionalization(Child)	Neofunctionalization(Child)	discordant	classified
PD	Pbre1_05G377600	Pbre1_05G378000	Prupe.4G138700.1	22.679812833333333	163.412004	148.64952516666668	0.884161903592898	0.35316756023929397	0.4415744104977117	0.613187521882513	0.17920089268072562	0.2202331625367185	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_05G394000	Pbre1_05G394800	Prupe.4G128200.1	12.481435166666667	173.25290866666666	186.37270583333333	0.8291316247369387	0.5422035571053768	0.3302284404854916	0.4898131319342246	0.2176785325266673	0.23519171972018368	Neofunctionalization(Parent)	Conservation	Conservation	discordant	classified
PD	Pbre1_05G429600	Pbre1_05G428200	Prupe.4G106400.1	0.030509333333333336	23.926782833333334	33.960937	0.9759302781041912	0.5059925890558956	0.21071606334116658	0.8500092432645273	0.13746345603268503	0.13736098954034834	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_05G432400	Pbre1_05G433000	Prupe.4G104100.1	0.0056275000000000006	0.1783625	2.4083883333333334	1.0	0.4042864843764521	0.5941835824984681	0.841097061069329	0.28837994898911384	0.27441615469336406	Neofunctionalization(Parent)	Specialization	Specialization	discordant	classified
PD	Pbre1_05G437400	Pbre1_05G437800	Prupe.4G102500.1	9.753038166666666	9.161012166666666	61.39617916666666	0.372800410502445	0.40139233833977117	0.45851001277076586	0.08281441364748944	0.0980658354844387	0.08844100136143271	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_05G458000	Pbre1_05G458400	Prupe.4G088300.1	0.0	44.914325833333336	49.36722133333333	NA	0.46894683047180263	0.3280652749730214	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_05G462200	Pbre1_05G462600	Prupe.4G086500.1	0.16902816666666667	0.027018833333333332	8.606824	0.9809558366945825	0.7157698224233464	0.8048279590586599	0.4909627133391741	0.22839196723625613	0.4046384470712174	Neofunctionalization(Parent)	Specialization	Specialization	discordant	classified
PD	Pbre1_05G462400	Pbre1_05G463200	Prupe.4G086400.1	0.0	21.956546	20.793672	NA	0.3124926408366517	0.4382157185178432	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_05G540200	Pbre1_05G540600	Prupe.4G039100.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	missing_expression_record
PD	Pbre1_05G540400	Pbre1_05G540800	Prupe.4G039000.1	2.5314316666666667	1.6160591666666666	2.1833975	0.8453196943488157	0.9226979676272598	0.34566281737122956	0.48377510590870426	0.6743972611711302	0.5507944029099622	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_05G541400	Pbre1_05G541800	Prupe.4G038700.1	59.13453666666667	181.07405350000002	101.06154233333334	0.4073506853501271	0.37681260492767576	0.588863542450379	0.31110320423771737	0.2845016121242535	0.2855682609918284	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_05G574600	Pbre1_05G575200	Prupe.4G018500.1	2.5588233333333332	53.71288533333333	212.24359866666668	0.9196566332698923	0.8343901662931117	0.8112687868609807	0.34589778855246667	0.16991739943673717	0.1739473794134022	Conservation	Neofunctionalization(Parent)	Neofunctionalization(Parent)	discordant	classified
PD	Pbre1_05G582200	Pbre1_05G583200	Prupe.4G014600.1	49.79418616666666	0.2452905	97.66442883333333	0.4662168805786953	0.8283716578856664	0.7714131357833207	0.24461535489549305	0.18191395613185427	0.2427191763291833	Conservation	Neofunctionalization(Child)	Neofunctionalization(Child)	discordant	classified
PD	Pbre1_05G582400	Pbre1_05G583400	Prupe.4G014500.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	missing_expression_record
PD	Pbre1_05G591400	Pbre1_05G591800	Prupe.4G008900.1	0.1635655	71.53317966666667	154.150274	0.846373537280761	0.7896927617675582	0.678501939519391	0.6236498489245001	0.5325631873963446	0.5316684405288316	Specialization	Neofunctionalization(Parent)	Neofunctionalization(Parent)	discordant	classified
PD	Pbre1_06G008600	Pbre1_06G009000	Prupe.5G005600.1	12.706250166666667	0.6603093333333333	30.514915666666667	0.42679239004490965	0.6706850815811889	0.7333381684414279	0.22011923843044545	0.34481918331225553	0.21796911527255045	Conservation	Neofunctionalization(Child)	Neofunctionalization(Child)	discordant	classified
PD	Pbre1_06G014000	Pbre1_06G014600	Prupe.5G009300.1	54.11677366666667	4.063679	59.327608166666664	0.48251244773256036	0.5928464066935604	0.4980713813556946	0.1407266371365051	0.2060283127499695	0.12330822569435755	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_06G028200	Pbre1_06G028600	Prupe.5G019700.1	0.006166833333333333	4.0385678333333335	4.3140141666666665	1.0	0.6594320506725698	0.6587331377440597	1.0730239916352358	0.20280941891883306	0.20340453013285215	Neofunctionalization(Parent)	Specialization	Neofunctionalization(Parent)	discordant	classified
PD	Pbre1_06G030000	Pbre1_06G030600	Prupe.5G018500.1	5.7163685	0.0	8.524250333333333	0.7529413367177743	NA	0.6917012610196982	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_06G070400	Pbre1_06G071400	Prupe.5G048100.1	7.3400765	0.8010265	9.945036833333333	0.9982926502688636	1.0	0.9993986014533782	0.010297251076969225	0.0036729988198330892	0.00917692224584317	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_06G075200	Pbre1_06G075800	Prupe.5G051000.1	0.16555566666666666	7.984839	182.97939033333333	0.8274170831653272	0.885524305257098	0.9779637555829142	0.5071209103175645	0.31941566631878315	0.31988756488958825	Neofunctionalization(Parent)	Specialization	Neofunctionalization(Parent)	discordant	classified
PD	Pbre1_06G105600	Pbre1_06G106000	Prupe.5G072800.1	33.39665516666666	8.269617833333333	3496.0782259999996	0.9957399449951275	0.9978762624559112	0.704904728113436	0.9923918880029352	1.0012573151594981	0.9941082424529673	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_06G171800	Pbre1_06G171200	Prupe.5G108600.1	61.34572166666667	5.688708166666666	6.6150245000000005	0.8682661511169737	0.9601863060297472	0.9941147272110642	1.0045141778354658	1.2217833941018825	1.0219787271940441	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_06G188600	Pbre1_06G189400	Prupe.5G117400.1	0.11090799999999999	0.04781266666666667	0.03811916666666666	0.7524248630434125	1.0	0.904135620407741	0.8343944942600738	0.397083921632515	0.49571026437141374	Specialization	Conservation	Conservation	discordant	classified
PD	Pbre1_06G230600	Pbre1_06G231000	Prupe.5G141200.1	0.042938	0.9078455	1.386254	0.8783449550218805	0.8891825330570804	0.7368335824336395	0.601733979456843	0.45830802974303597	0.4624715841903461	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_06G282400	Pbre1_06G281200	Prupe.5G167700.1	1.4531436666666666	1.0015203333333333	0.4381231666666667	0.8879315951264445	0.9755866456411795	0.6760911201682095	0.6720700767056608	0.9636221484870524	0.7906075768033691	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_06G311000	Pbre1_06G311400	Prupe.5G183200.1	52.32322833333333	10.359522333333334	51.63563633333334	0.7980865481017044	0.8584566805184182	0.5734054788271615	0.23256434151328176	0.3666020967824365	0.1754800675366154	Conservation	Neofunctionalization(Child)	Neofunctionalization(Child)	discordant	classified
PD	Pbre1_06G311200	Pbre1_06G311600	Prupe.5G183300.1	8.954837833333332	7.302862	14.244064166666668	0.6694754302592187	0.6136680627851896	0.5263185429899006	0.233247754581834	0.18794737367200712	0.19139860319097454	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_06G318200	Pbre1_06G318600	Prupe.5G186100.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	missing_expression_record
PD	Pbre1_06G344000	Pbre1_06G344400	Prupe.5G203600.1	6.543456333333333	0.031479	295.1928101666667	0.8480161339342468	0.7320325565837886	0.7915065394956559	0.8579513517248376	0.6596291738753027	0.8556077703677679	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_07G001000	Pbre1_07G000600	Prupe.2G001300.1	0.0	3.3035846666666666	8.263200333333334	NA	0.7634763184649452	0.8312936209795077	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_07G015600	Pbre1_07G016200	Prupe.2G012200.1	185.47490866666666	234.46564616666666	693.9585343333333	0.3011151875716507	0.2470703588989931	0.30109006682218703	0.1698885964088128	0.1659580991963222	0.1650019322748763	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_07G015800	Pbre1_07G016600	Prupe.2G012300.1	0.0	2.719603166666667	8.084661166666667	NA	0.4997038113130216	0.6691589082665741	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_07G027400	Pbre1_07G027800	Prupe.2G020700.1	4.973222000000001	2.777489	1.0441686666666667	0.8706510758107777	0.725702689972265	0.7463535293120952	0.5117941387911492	0.5860888385487388	0.41445058175151606	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_07G035800	Pbre1_07G036200	Prupe.2G028600.1	33.610834	0.931549	99.57956349999999	0.9242214567367248	0.7672051861407636	0.7950027116188062	0.3486086904298875	0.36667953425788236	0.343289927148281	Conservation	Specialization	Specialization	discordant	classified
PD	Pbre1_07G042800	Pbre1_07G043600	Prupe.2G031500.1	5.183461666666666	1.1556631666666666	4.257422666666667	0.3292463239565843	0.3964889450264207	0.47484455501842515	0.10003510081724185	0.2184250721928466	0.11475616103451934	Conservation	Neofunctionalization(Child)	Conservation	discordant	classified
PD	Pbre1_07G048400	Pbre1_07G049200	Prupe.2G035500.1	11.013885333333333	10.577844666666667	12.900347833333333	0.17354283939111523	0.3492732732998402	0.7022440887371968	0.2450517009996619	0.2638572382687357	0.24849501448535344	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_07G048800	Pbre1_07G049600	Prupe.2G036100.1	2.392952333333333	0.9327635	8.224631833333333	0.6641129349060415	0.5499233951012357	0.7368697421863214	0.26541563757074244	0.31480837513146315	0.27718233243944146	Conservation	Specialization	Neofunctionalization(Child)	discordant	classified
PD	Pbre1_07G068200	Pbre1_07G069800	Prupe.2G051800.1	0.7060458333333334	0.004926	4.440778	0.7864452463571031	1.0	0.730845583677977	0.29232601847533224	0.667098909985153	0.29243964575334275	Neofunctionalization(Child)	Specialization	Specialization	discordant	classified
PD	Pbre1_07G097000	Pbre1_07G097400	Prupe.2G086100.1	3.4245795	35.36615283333333	15.658326833333334	0.6841029721326162	0.8571996383452104	0.9608534194271563	0.5390349903963148	0.9299562009318749	0.8862989570819727	Specialization	Neofunctionalization(Child)	Neofunctionalization(Child)	discordant	classified
PD	Pbre1_07G134600	Pbre1_07G135200	Prupe.2G112600.1	26.97125266666667	48.675179666666665	11.004543666666667	0.9820778536427724	0.9432776410638226	0.9005400322081349	1.1135317059348586	0.9915964540105758	1.0331443266580391	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_07G140000	Pbre1_07G140600	Prupe.2G115700.1	0.8005095	0.014927000000000001	8.941327166666667	0.29643601571200684	0.910389652384802	0.7038641755109435	0.2990475952144195	0.7937966176010066	0.30267808974907817	Neofunctionalization(Child)	Specialization	Specialization	discordant	classified
PD	Pbre1_07G158200	Pbre1_07G159800	Prupe.2G128200.1	8.984576166666667	0.7892573333333334	11.657759666666667	0.6001179011437581	0.7028172378187155	0.37615805399310054	0.19703840945000864	0.2946430965368502	0.20448490560992796	Conservation	Specialization	Neofunctionalization(Child)	discordant	classified
PD	Pbre1_07G159600	Pbre1_07G160400	Prupe.2G129300.1	1.0334291666666666	1.4499879999999998	4.387864666666666	0.9989426987948058	0.9615712420747474	0.9994876067934884	0.006441421672989855	0.2151933265742457	0.1264934797421493	Conservation	Neofunctionalization(Child)	Neofunctionalization(Child)	discordant	classified
PD	Pbre1_07G172000	Pbre1_07G172400	Prupe.2G135700.1	2.3712388333333334	2.6897771666666666	6.0594065	0.5924555671658427	0.6510681248920073	0.6459457881964532	0.19019003857519212	0.14071728251090546	0.15647777907986898	Conservation	Specialization	Specialization	discordant	classified
PD	Pbre1_07G186800	Pbre1_07G187400	Prupe.2G143800.1	24.184316666666668	16.880703333333333	8.3332355	0.6420974958616544	0.5822612498496962	0.4509773287650404	0.2920744671199183	0.10272831995498137	0.16920067630361454	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_07G312400	Pbre1_07G313000	Prupe.2G222200.1	26.9007775	2.4032726666666666	26.611443666666666	0.6854774960768794	0.7208289005287798	0.4853553529456377	0.14387494166860884	0.21086264621116835	0.14871894548191003	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_07G333000	Pbre1_07G333600	Prupe.2G235400.1	0.7898803333333334	1.7849596666666667	273.54458999999997	0.8070198219712518	0.9019928668669659	0.7484482185464265	0.6631904213512182	0.7077192963947174	0.6829755328228058	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_07G359800	Pbre1_07G358600	Prupe.2G248600.1	2.7797121666666667	1.7832376666666667	14.134585833333333	0.30346398151052395	0.30017892262090734	0.5849312516696676	0.18588629340830032	0.23590948307619147	0.1995760075137051	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_07G389800	Pbre1_07G390400	Prupe.2G267200.1	1.1285795	4.837900666666666	35.30363333333333	0.37731475547461435	0.6868388105475635	0.43804147242935565	0.2240652334120181	0.32360502521205325	0.28476262932890695	Conservation	Neofunctionalization(Parent)	Conservation	discordant	classified
PD	Pbre1_07G407400	Pbre1_07G407800	Prupe.2G276800.1	3.5308973333333333	2.0837125	1.481303	0.991769301277035	0.8932990054270065	0.8922675976385694	0.40554108861286375	0.21500163699728245	0.30426201597221375	Neofunctionalization(Parent)	Specialization	Specialization	discordant	classified
PD	Pbre1_07G490800	Pbre1_07G491600	Prupe.2G319700.1	0.008831	0.4754736666666667	72.25221166666667	1.0	0.9397693734552798	0.9552167971404957	1.2689175536161632	0.16659989350410778	0.16718845364972307	Neofunctionalization(Parent)	Specialization	Specialization	discordant	classified
PD	Pbre1_08G030800	Pbre1_08G031600	Prupe.1G369500.1	11.856586666666667	55.254226333333335	5.118426333333333	0.647504002497044	0.5547224349896572	0.7126064100852931	0.42362936825799297	0.5087799373654183	0.48756954522441726	Specialization	Specialization	Conservation	Specialization	classified
PD	Pbre1_08G032600	Pbre1_08G031400	Prupe.1G369900.1	0.09174800000000001	8.694092166666666	23.227841666666666	0.9887495658814476	0.4565858521367729	0.4248795192449409	0.7866003862121265	0.10463784097291132	0.10616935629680818	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_08G033600	Pbre1_08G034000	Prupe.1G370300.1	0.5105605	1.6961525	2.2874615	0.9202234476661564	0.9807990229891554	0.8440016906637775	0.8686061265815933	1.0800395901045905	0.9293656440108056	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_08G035600	Pbre1_08G036400	Prupe.1G371000.1	4.186173	6.810417	20.208954833333333	0.35715896188798524	0.46723071144654166	0.29762427220054166	0.2448230980270031	0.16610824620258766	0.18797586731991736	Conservation	Neofunctionalization(Parent)	Conservation	discordant	classified
PD	Pbre1_08G056200	Pbre1_08G056800	Prupe.1G382600.1	9.362546333333333	0.7440646666666667	11.732545666666667	0.7435428472807152	0.5142577146982473	0.42903240520965946	0.361386103916457	0.3134289487218023	0.3437899881792497	Conservation	Specialization	Neofunctionalization(Child)	discordant	classified
PD	Pbre1_08G056400	Pbre1_08G057000	Prupe.1G382400.1	12.882349833333334	13.504244833333335	43.68686683333333	0.6792072862374331	0.45310497513091336	0.30485046261161886	0.2990416056811762	0.1308826391596396	0.20995058179818318	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_08G073200	Pbre1_08G073600	Prupe.1G389500.1	22.958476166666667	14.664108666666667	32.06476	0.5858995843067583	0.3403773073171342	0.5564798074837018	0.39031307730124326	0.277028144902259	0.34273740970024613	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_08G104200	Pbre1_08G104600	Prupe.1G411600.1	1.5761188333333334	52.321217	56.301971333333334	0.9535608823033128	0.40151772708578387	0.819824150629896	0.3732794571371093	0.35919027481603777	0.3432110318818677	Conservation	Neofunctionalization(Parent)	Neofunctionalization(Parent)	discordant	classified
PD	Pbre1_08G128000	Pbre1_08G128400	Prupe.1G417800.1	0.017422833333333335	0.0018018333333333332	0.021337	1.0	1.0	0.9079357112710598	0.3948726817868164	0.3948726817868164	0.3948726817868164	Specialization	Conservation	Conservation	discordant	classified
PD	Pbre1_08G132600	Pbre1_08G133400	Prupe.1G420400.1	0.15822	5.283089833333333	9.811469333333333	0.9062820227222097	0.4434440871654636	0.5343791114534323	0.6496265689424298	0.21806977293712135	0.22867378458058546	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_08G137800	Pbre1_08G138400	Prupe.1G422900.1	0.19460533333333332	0.2979603333333333	27.275186	0.729447228485475	0.6916769501106063	0.4940916107986295	0.5376759085974031	0.4619236450734911	0.4769119615774543	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_08G145800	Pbre1_08G146200	Prupe.1G426700.1	0.364134	0.7692078333333333	1230.11353	0.6828462341437319	0.8570950408863489	0.977363626304722	1.0288321486709562	1.0509361330172078	1.0277148329729473	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_08G146000	Pbre1_08G146400	Prupe.1G426800.1	0.0	28.156862666666665	57.31293983333333	NA	0.3465167920035636	0.503975364671605	NA	NA	NA	NA	NA	NA	NA	all_zero_expression_profile
PD	Pbre1_08G152800	Pbre1_08G153200	Prupe.1G430600.1	10.170884333333333	10.830980833333333	4.763850833333334	0.5812461907921986	0.5921990888675416	0.5197036962637986	0.2550898941619533	0.26721159543315637	0.2580701549674872	Conservation	Specialization	Conservation	discordant	classified
