gene	TPM	log2_TPM_plus_1	group
Pbre1_17G361800	0.0	0.0	Cis-associated
Pbre1_17G362000	3.487135	2.1657945896083426	Cis-associated
Pbre1_17G362200	97.675945	6.624626525476836	Cis-associated
Pbre1_17G362400	0.0	0.0	Cis-associated
Pbre1_17G362600	1.202241	1.1389723574034794	Cis-associated
Pbre1_17G362800	0.0	0.0	Cis-associated
Pbre1_17G363000	6.540617	2.9146825747435305	Cis-associated
Pbre1_17G363200	69.959831	6.1489306685659075	Cis-associated
Pbre1_17G363400	22.313447	4.5430904241996855	Cis-associated
Pbre1_17G363600	19.835741	4.380988503687868	Cis-associated
Pbre1_17G363800	0.0	0.0	Cis-associated
Pbre1_17G364000	0.0	0.0	Cis-associated
Pbre1_17G364400	21.103235	4.466185630879815	Cis-associated
Pbre1_17G364600	21.569822	4.496323135449459	Cis-associated
Pbre1_17G364800	6.274748	2.8628972733890117	Cis-associated
Pbre1_17G365000	1.000493	1.0003555805040822	Cis-associated
Pbre1_17G365200	0.009302	0.013357917469446794	Cis-associated
Pbre1_17G365400	0.0	0.0	Cis-associated
Pbre1_17G365600	0.0	0.0	Cis-associated
Pbre1_17G365800	0.094292	0.12999775708995018	Cis-associated
Pbre1_17G366000	1.901697	1.5368968786672839	Cis-associated
Pbre1_17G366200	20.362015	4.416975832427734	Cis-associated
Pbre1_17G366800	0.341234	0.4235609607239508	Cis-associated
Pbre1_17G367000	0.090418	0.12488128264130512	Cis-associated
Pbre1_17G367200	2.622926	1.8571553383544561	Cis-associated
Pbre1_17G367400	10.078579	3.4697009400719243	Cis-associated
Pbre1_17G367600	28.420304	4.878740248924922	Cis-associated
Pbre1_17G367800	1.630619	1.395402314025065	Cis-associated
Pbre1_17G368000	9.979686	3.456764891241369	Cis-associated
Pbre1_17G368200	31.494029	5.022102732305012	Cis-associated
Pbre1_17G368400	277.325629	8.120629951943267	Cis-associated
Pbre1_17G368600	207.321295	7.702666511729385	Cis-associated
Pbre1_17G368800	112.453646	6.825959162659794	Cis-associated
Pbre1_17G369000	0.731859	0.7923214772463345	Cis-associated
Pbre1_17G369200	7.008199	3.0014778249164147	Cis-associated
Pbre1_17G369400	0.0	0.0	Cis-associated
Pbre1_17G369600	0.0	0.0	Cis-associated
Pbre1_17G369800	0.394934	0.4801968639001723	Cis-associated
Pbre1_17G370000	2.358878	1.7479793954558842	Cis-associated
Pbre1_17G370200	18.453552	4.281961694053741	Cis-associated
Pbre1_17G373400	0.0	0.0	Cis-associated
Pbre1_17G373600	214.631456	7.752423841450292	Cis-associated
Pbre1_17G373800	0.0	0.0	Cis-associated
Pbre1_17G374200	59.111704	5.909574011927523	Cis-associated
Pbre1_17G374800	8.288757	3.215485551407057	Cis-associated
Pbre1_17G375000	3.734044	2.243073115089596	Cis-associated
Pbre1_17G375200	3.027329	2.0098233335403197	Cis-associated
Pbre1_17G375400	34.377201	5.144748003199507	Cis-associated
Pbre1_17G375600	2.287092	1.7168118355135478	Cis-associated
Pbre1_17G376000	8.016256	3.1725284787629286	Cis-associated
Pbre1_17G376200	37.020955	5.24872286455033	Cis-associated
Pbre1_17G376400	1.31384	1.2102891068018222	Cis-associated
Pbre1_17G376600	0.0	0.0	Cis-associated
Pbre1_17G377200	1.637467	1.3991530429253434	Cis-associated
Pbre1_17G377400	1.161445	1.111996125969285	Cis-associated
Pbre1_17G377600	17.548359	4.2132196500738495	Cis-associated
Pbre1_17G377800	27.543416	4.8350860979332815	Cis-associated
Pbre1_17G378000	0.091104	0.1257886205738783	Cis-associated
Pbre1_17G378600	11.175209	3.605874632753547	Cis-associated
Pbre1_17G378800	20.55871	4.430198949588083	Cis-associated
Pbre1_17G379000	44.190753	5.4979556912924945	Cis-associated
Pbre1_17G379200	0.010626	0.01524920122579129	Cis-associated
Pbre1_17G379400	7.23423	3.04163374684052	Cis-associated
Pbre1_17G379600	49.626581	5.661823151900275	Cis-associated
Pbre1_17G379800	3.222223	2.078002777760861	Cis-associated
Pbre1_17G380000	65.584964	6.0571245242604785	Cis-associated
Pbre1_17G380200	20.690492	4.438990872559139	Cis-associated
Pbre1_17G380400	28.288964	4.872285258453025	Cis-associated
Pbre1_17G380600	59.223143	5.91224609807098	Cis-associated
Pbre1_17G380800	0.589105	0.6682144538082505	Cis-associated
Pbre1_17G381200	13.142248	3.821939558788307	Cis-associated
Pbre1_17G381600	10.150017	3.4789740046559916	Cis-associated
Pbre1_17G381800	0.483355	0.5688639082776072	Cis-associated
Pbre1_17G382000	1.054174	1.0385583911522318	Cis-associated
Pbre1_17G382200	14.782721	3.980274047690893	Cis-associated
Pbre1_17G382400	9.920024	3.448904121899975	Cis-associated
Pbre1_17G382600	7.425174	3.0747064817063565	Cis-associated
Pbre1_17G383000	13.872589	3.8945839065237045	Cis-associated
Pbre1_17G383200	60.991798	5.95400544316931	Cis-associated
Pbre1_17G383400	51.125503	5.703917495211652	Cis-associated
Pbre1_17G383600	0.0	0.0	Cis-associated
Pbre1_17G383800	0.0	0.0	Cis-associated
Pbre1_17G384200	62.05722	5.97858966229805	Cis-associated
Pbre1_17G384400	118.250995	6.897857493536556	Cis-associated
Pbre1_17G384600	5.191736	2.6303439599173397	Cis-associated
Pbre1_17G384800	27.385971	4.827106187668898	Cis-associated
Pbre1_17G385000	31.311631	5.013981670505291	Cis-associated
Pbre1_17G385200	58.839587	5.903028312975412	Cis-associated
Pbre1_17G386400	19.644265	4.367669149888192	Cis-associated
Pbre1_17G386600	1.32463	1.2170011077717147	Cis-associated
Pbre1_17G386800	0.056817	0.0797255791334421	Cis-associated
Pbre1_17G387000	52.557209	5.743008875064627	Cis-associated
Pbre1_17G387400	46.538028	5.571010152698028	Cis-associated
Pbre1_17G387600	0.386046	0.470975138334165	Cis-associated
Pbre1_17G387800	52.987786	5.754561149008963	Cis-associated
Pbre1_17G388000	8.192859	3.2005136127292495	Cis-associated
Pbre1_17G388200	0.772269	0.8255975968456357	Cis-associated
Pbre1_17G388800	30.518239	4.978115025083301	Cis-associated
Pbre1_17G389200	4.506723	2.461194039653274	Cis-associated
Pbre1_17G389400	0.060451	0.08467796015163286	Cis-associated
Pbre1_17G390000	4.463167	2.449737524516664	Cis-associated
Pbre1_17G390200	1.895006	1.533566338252949	Cis-associated
Pbre1_17G390400	4.621866	2.4910490667670975	Cis-associated
Pbre1_17G390600	0.752996	0.8098227041483652	Cis-associated
Pbre1_17G390800	10.621818	3.5387638619456316	Cis-associated
Pbre1_17G391000	4.73892	2.520779263513439	Cis-associated
Pbre1_17G391800	0.160835	0.21516292345354907	Cis-associated
Pbre1_17G392000	16.032426	4.090212033655964	Cis-associated
Pbre1_17G392200	3.745829	2.246660118800623	Cis-associated
Pbre1_17G392400	0.0	0.0	Cis-associated
Pbre1_17G392600	0.0	0.0	Cis-associated
Pbre1_17G392800	0.0	0.0	Cis-associated
Pbre1_17G393000	0.0	0.0	Cis-associated
Pbre1_17G393400	0.0	0.0	Cis-associated
Pbre1_17G393600	0.0	0.0	Cis-associated
Pbre1_17G393800	34.980462	5.169141806235782	Cis-associated
Pbre1_17G394000	0.0	0.0	Cis-associated
Pbre1_17G394200	0.0	0.0	Cis-associated
Pbre1_17G394400	3.502803	2.17082336039347	Cis-associated
Pbre1_17G394600	11.661283	3.6623516990179255	Cis-associated
Pbre1_17G394800	0.0	0.0	Cis-associated
Pbre1_17G395000	0.0	0.0	Cis-associated
Pbre1_17G395200	2.556281	1.8303693234055365	Cis-associated
Pbre1_17G395400	0.0	0.0	Cis-associated
Pbre1_17G395600	1.938345	1.5550037970405444	Cis-associated
Pbre1_17G395800	0.007468	0.010734015453505621	Cis-associated
Pbre1_17G396000	0.0	0.0	Cis-associated
Pbre1_17G396200	0.0	0.0	Cis-associated
Pbre1_17G396400	0.71861	0.781242194669587	Cis-associated
Pbre1_17G396600	95.594148	6.593863883253626	Cis-associated
Pbre1_17G396800	43.211487	5.466349353301674	Cis-associated
Pbre1_17G397000	2.347264	1.742982341424998	Cis-associated
Pbre1_17G397200	3.305482	2.106174756805467	Cis-associated
Pbre1_17G397400	2.734874	1.9010595729632722	Cis-associated
Pbre1_17G397600	36.129373	5.214489047639178	Cis-associated
Pbre1_17G397800	1.822653	1.497051783428329	Cis-associated
Pbre1_17G398000	4.565254	2.4764475341400893	Cis-associated
Pbre1_17G398200	0.0	0.0	Cis-associated
Pbre1_17G398400	46.659246	5.574684222230369	Cis-associated
Pbre1_17G398600	19.435583	4.3530114970035125	Cis-associated
Pbre1_17G398800	14.318613	3.93721377148388	Cis-associated
Pbre1_17G399000	104.030718	6.714667519809466	Cis-associated
Pbre1_17G399200	14.634083	3.9666226969357417	Cis-associated
Pbre1_17G399400	0.014338	0.020538470556298496	Cis-associated
Pbre1_17G399600	31.045295	5.002040645851412	Cis-associated
Pbre1_17G399800	23.09738	4.590804392110925	Cis-associated
Pbre1_17G400000	0.0	0.0	Cis-associated
Pbre1_17G400200	11.864798	3.685356899282341	Cis-associated
Pbre1_17G400400	16.999141	4.169856151186115	Cis-associated
Pbre1_17G400600	0.594375	0.6729909938277475	Cis-associated
Pbre1_17G400800	101.780085	6.683416940151931	Cis-associated
Pbre1_17G401000	4.053838	2.3373794196561626	Cis-associated
Pbre1_17G401200	7.839739	3.1440037735800006	Cis-associated
Pbre1_17G401400	0.133158	0.1803490349661063	Cis-associated
Pbre1_17G401600	0.53915	0.6221338383657997	Cis-associated
Pbre1_17G402400	3.999892	2.3218969323379226	Cis-associated
Pbre1_17G402600	13.070379	3.814589284446625	Cis-associated
Pbre1_17G403000	34.105199	5.133612801089033	Cis-associated
Pbre1_17G403200	0.0	0.0	Cis-associated
Pbre1_17G403400	0.0	0.0	Cis-associated
Pbre1_17G403600	402.388872	8.65602747567936	Cis-associated
Pbre1_17G403800	0.0	0.0	Cis-associated
Pbre1_17G404000	0.072896	0.1015102368064453	Cis-associated
Pbre1_17G404200	0.136946	0.1851637341050368	Cis-associated
Pbre1_17G404400	125.709372	6.985379426470305	Cis-associated
Pbre1_17G404600	5.106301	2.6102987065614447	Cis-associated
Pbre1_17G404800	2.514309	1.8132410476834029	Cis-associated
Pbre1_17G405000	33.602937	5.11282258984501	Cis-associated
Pbre1_17G405200	0.198016	0.2606471760453223	Cis-associated
Pbre1_17G405400	0.300285	0.3788278717328773	Cis-associated
Pbre1_17G405600	5.867589	2.779803701919499	Cis-associated
Pbre1_17G405800	0.856902	0.8928976775001563	Cis-associated
Pbre1_17G406000	1.175182	1.1211361179785366	Cis-associated
Pbre1_17G406800	4.169011	2.369888272438508	Cis-associated
Pbre1_17G407000	12.625931	3.768282901158305	Cis-associated
Pbre1_17G407200	5.844272	2.7748970954868124	Cis-associated
Pbre1_17G408200	4.455667	2.4477555886234406	Cis-associated
Pbre1_17G408400	4.623822	2.4915509322871854	Cis-associated
Pbre1_17G408600	317.314858	8.314310689075405	Cis-associated
Pbre1_17G408800	38.749895	5.312879144386761	Cis-associated
Pbre1_17G409000	1.488113	1.3150520083132133	Cis-associated
Pbre1_17G409400	0.0	0.0	Cis-associated
Pbre1_17G409600	0.0	0.0	Cis-associated
Pbre1_17G409800	0.0	0.0	Cis-associated
Pbre1_17G410000	0.0	0.0	Cis-associated
Pbre1_17G410200	0.0	0.0	Cis-associated
Pbre1_17G410400	24.459269	4.670119091298078	Cis-associated
Pbre1_17G410600	35.594808	5.193567071156407	Cis-associated
Pbre1_17G410800	0.0	0.0	Cis-associated
Pbre1_17G411000	323.730327	8.343098315912073	Cis-associated
Pbre1_17G411200	9.471245	3.3883610795193024	Cis-associated
Pbre1_17G411400	0.0567	0.07956584981027477	Cis-associated
Pbre1_17G411600	18.507365	4.28594701080615	Cis-associated
Pbre1_17G411800	0.307418	0.3867204648636984	Cis-associated
Pbre1_17G412000	0.043676	0.06167390947389408	Cis-associated
Pbre1_17G412200	15.252728	4.022609987905639	Cis-associated
Pbre1_17G412400	15.283684	4.025355224913419	Cis-associated
Pbre1_17G412600	1.302171	1.2029949975403333	Cis-associated
Pbre1_17G412800	0.0	0.0	Cis-associated
Pbre1_17G413000	151.355812	7.251300726121034	Cis-associated
Pbre1_17G413200	0.0	0.0	Cis-associated
Pbre1_17G413400	0.0	0.0	Cis-associated
Pbre1_17G413600	82.2653	6.379643486663128	Cis-associated
Pbre1_17G413800	33.25921	5.098419978877197	Cis-associated
Pbre1_17G414000	171.778326	7.432778441225838	Cis-associated
Pbre1_17G414200	5.961936	2.7994885516503607	Cis-associated
Pbre1_17G414400	46.351751	5.565345870365799	Cis-associated
Pbre1_17G414600	11.218648	3.6110127538897863	Cis-associated
Pbre1_17G414800	0.371992	0.456272069270218	Cis-associated
Pbre1_17G415000	0.521326	0.6053293366181034	Cis-associated
Pbre1_17G415200	0.0	0.0	Cis-associated
Pbre1_17G415400	0.203768	0.26755737091739984	Cis-associated
Pbre1_17G415600	0.0	0.0	Cis-associated
Pbre1_17G415800	0.0	0.0	Cis-associated
Pbre1_17G416000	1.342032	1.2277607880192791	Cis-associated
Pbre1_17G416200	52.250868	5.734733136640663	Cis-associated
Pbre1_17G416800	0.434221	0.5202673469393903	Cis-associated
Pbre1_17G418600	18.011861	4.248827853810259	Cis-associated
Pbre1_17G419000	0.0	0.0	Cis-associated
Pbre1_17G419200	17.456647	4.206068578757058	Cis-associated
Pbre1_17G419400	21.614773	4.499193609608935	Cis-associated
Pbre1_17G419600	52.453852	5.740222010299145	Cis-associated
Pbre1_17G419800	0.0	0.0	Cis-associated
Pbre1_17G420000	0.539997	0.6229275404725544	Cis-associated
Pbre1_17G420800	0.124603	0.1694158005413723	Cis-associated
Pbre1_17G421000	8.905558	3.3082382473164866	Cis-associated
Pbre1_17G421200	0.692763	0.7593799988335455	Cis-associated
Pbre1_17G421400	10.622077	3.5387960130128784	Cis-associated
Pbre1_17G421600	78.835478	6.318958101487734	Cis-associated
Pbre1_17G421800	12.85288	3.7921140372110402	Cis-associated
Pbre1_17G422000	27.607648	4.838328985130758	Cis-associated
Pbre1_17G422200	97.1507	6.616926651757896	Cis-associated
Pbre1_17G422400	19.593189	4.364095353620882	Cis-associated
Pbre1_17G422600	5.137979	2.617763709889167	Cis-associated
Pbre1_17G422800	137.455147	7.113274875934268	Cis-associated
Pbre1_17G423000	12.512141	3.75618438282694	Cis-associated
Pbre1_17G423200	25.007854	4.7008754572099365	Cis-associated
Pbre1_17G423400	4.349225	2.419329887841342	Cis-associated
Pbre1_17G423600	5.956276	2.7983151747278714	Cis-associated
Pbre1_17G423800	5.724425	2.7494109092879158	Cis-associated
Pbre1_17G424000	0.327802	0.40904003003184525	Cis-associated
Pbre1_17G424200	3.760113	2.2509958219795614	Cis-associated
Pbre1_17G424400	0.0	0.0	Cis-associated
Pbre1_17G424600	9.532249	3.396741629513366	Cis-associated
Pbre1_17G424800	0.0	0.0	Cis-associated
Pbre1_17G425000	1.960023	1.5656083859410577	Cis-associated
Pbre1_17G425200	12.734157	3.7796964556656363	Cis-associated
Pbre1_17G425400	2.047194	1.6074813523146365	Cis-associated
Pbre1_17G425600	93.416086	6.560960772433908	Cis-associated
Pbre1_17G425800	25.754932	4.741732957095655	Cis-associated
Pbre1_17G426400	1.890588	1.5313629939016022	Cis-associated
Pbre1_17G426600	0.0	0.0	Cis-associated
Pbre1_17G426800	44.472218	5.506913471073591	Cis-associated
Pbre1_17G427000	0.042177	0.05960032112553881	Cis-associated
Pbre1_17G427200	0.17822	0.23660894772098587	Cis-associated
Pbre1_17G427800	0.0	0.0	Cis-associated
Pbre1_17G428000	1.405037	1.2660590891329073	Cis-associated
Pbre1_17G428200	11.97457	3.6976148208194695	Cis-associated
Pbre1_17G428600	0.0	0.0	Cis-associated
Pbre1_17G428800	2.942869	1.9792457783661137	Cis-associated
Pbre1_17G429000	1.081394	1.0575500876309911	Cis-associated
Pbre1_17G429200	1.92143	1.5466747214709575	Cis-associated
Pbre1_17G429400	4.282118	2.401116530984993	Cis-associated
Pbre1_17G429600	0.0	0.0	Cis-associated
Pbre1_17G429800	4.950169	2.5729306452272005	Cis-associated
Pbre1_17G430000	0.023144	0.03300920809956017	Cis-associated
Pbre1_17G430400	12.901454	3.797163882072403	Cis-associated
Pbre1_17G431000	14.250235	3.930759569085667	Cis-associated
Pbre1_17G431200	2.224057	1.6888772503455325	Cis-associated
Pbre1_17G431400	21.223631	4.4740226450856095	Cis-associated
Pbre1_17G431600	0.0	0.0	Cis-associated
Pbre1_17G431800	0.0	0.0	Cis-associated
Pbre1_17G432000	19.649459	4.368032079522822	Cis-associated
Pbre1_17G432200	16.611256	4.138425897886966	Cis-associated
Pbre1_17G432600	0.0	0.0	Cis-associated
Pbre1_17G432800	29.298049	4.921152991270503	Cis-associated
Pbre1_17G433000	12.18171	3.7204656312800957	Cis-associated
Pbre1_17G433600	1.001308	1.000943214159319	Cis-associated
Pbre1_17G433800	4.850563	2.5485754619996226	Cis-associated
Pbre1_17G434200	0.0	0.0	Cis-associated
Pbre1_17G434600	2.646034	1.8663280148610522	Cis-associated
Pbre1_17G434800	24.813507	4.690054252894259	Cis-associated
Pbre1_17G435000	7.7779	3.1338758347537348	Cis-associated
Pbre1_17G435200	5.594159	2.7211886740489346	Cis-associated
Pbre1_17G436000	5.730413	2.750695036005041	Cis-associated
Pbre1_17G436800	0.0	0.0	Cis-associated
Pbre1_17G437600	20.004554	4.39263024758542	Cis-associated
Pbre1_17G437800	101.761146	6.683151074259002	Cis-associated
Pbre1_17G438800	822.347632	9.685357880531896	Cis-associated
Pbre1_17G439000	141.842555	7.158282034278039	Cis-associated
Pbre1_17G439200	11.609742	3.6564668527796367	Cis-associated
Pbre1_17G439400	5.742958	2.7533816115499565	Cis-associated
Pbre1_17G439800	1.105277	1.0740100671324866	Cis-associated
Pbre1_17G440000	13.393441	3.8473396292995594	Cis-associated
Pbre1_17G440200	16.774436	4.151731877353018	Cis-associated
Pbre1_17G440400	10.552192	3.5300947203367494	Cis-associated
Pbre1_17G440600	15.915384	4.080264023341018	Cis-associated
Pbre1_17G441200	159.202854	7.323756039237767	Cis-associated
Pbre1_17G441400	0.0	0.0	Cis-associated
Pbre1_17G441600	0.0	0.0	Cis-associated
Pbre1_17G441800	0.0	0.0	Cis-associated
Pbre1_17G442000	0.02041	0.02914894250825297	Cis-associated
Pbre1_17G442200	48.714363	5.635590816599775	Cis-associated
Pbre1_17G442400	65.309897	6.051152308923836	Cis-associated
Pbre1_17G443000	1.410506	1.2693360207565534	Cis-associated
Pbre1_17G443200	2.026245	1.5975287905873135	Cis-associated
Pbre1_17G443800	0.0	0.0	Cis-associated
Pbre1_17G444600	0.145771	0.19631872805847475	Cis-associated
Pbre1_17G444800	0.0	0.0	Cis-associated
Pbre1_17G445000	24.132056	4.651456794743905	Cis-associated
Pbre1_17G445200	9.860821	3.441061259526818	Cis-associated
Pbre1_17G445400	110.045369	6.795005418228767	Cis-associated
Pbre1_17G446000	0.425448	0.511415411067891	Cis-associated
Pbre1_17G446200	13.165578	3.824317564285759	Cis-associated
Pbre1_17G446400	4.799574	2.5359469328852544	Cis-associated
Pbre1_17G446600	0.0	0.0	Cis-associated
Pbre1_17G446800	6.514798	2.909734324592071	Cis-associated
Pbre1_17G447000	0.115783	0.158056475854666	Cis-associated
Pbre1_17G448200	69.118497	6.131723166941945	Cis-associated
Pbre1_17G448400	68.260598	6.113962938788516	Cis-associated
Pbre1_17G448600	0.508019	0.5926546056842265	Cis-associated
Pbre1_17G448800	0.097778	0.13458633241114148	Cis-associated
Pbre1_17G449200	1.42995	1.280926628442504	Cis-associated
Pbre1_17G449400	0.13508	0.18279398168883532	Cis-associated
Pbre1_17G449600	0.034136	0.04842592803520894	Cis-associated
Pbre1_17G450000	27.053409	4.810104190090773	Cis-associated
Pbre1_17G450200	2.320386	1.7313509668479328	Cis-associated
Pbre1_17G450400	6.678311	2.940788995854442	Cis-associated
Pbre1_17G451000	0.0	0.0	Cis-associated
Pbre1_17G451200	0.0	0.0	Cis-associated
Pbre1_17G451400	0.0	0.0	Cis-associated
Pbre1_17G451600	0.754737	0.8112548155846911	Cis-associated
Pbre1_17G451800	0.0	0.0	Cis-associated
Pbre1_17G452000	0.0	0.0	Cis-associated
Pbre1_17G452200	0.0	0.0	Cis-associated
Pbre1_17G452800	0.0	0.0	Cis-associated
Pbre1_17G453000	0.0	0.0	Cis-associated
Pbre1_17G453400	0.0	0.0	Cis-associated
Pbre1_17G453600	0.0	0.0	Cis-associated
Pbre1_17G454200	0.046522	0.06560264026756882	Cis-associated
Pbre1_17G454600	0.0	0.0	Cis-associated
Pbre1_17G455800	0.0	0.0	Cis-associated
Pbre1_17G456200	9.839149	3.438179587587057	Cis-associated
Pbre1_17G456400	21.291492	4.478421276265848	Cis-associated
Pbre1_17G456600	3.176853	2.0624163702416998	Cis-associated
Pbre1_17G457200	11.470938	3.6404980762582246	Cis-associated
Pbre1_17G457400	0.577472	0.6576143977151772	Cis-associated
Pbre1_17G457600	26.556753	4.784334000826187	Cis-associated
Pbre1_17G458000	1.534769	1.3418542767199295	Cis-associated
Pbre1_17G458200	0.0	0.0	Cis-associated
Pbre1_17G458400	62.105638	5.9796969994815345	Cis-associated
Pbre1_17G459000	87.523834	6.467994031035368	Cis-associated
Pbre1_17G459200	4.044829	2.334805368433111	Cis-associated
Pbre1_17G459400	6.630481	2.9317740025961747	Cis-associated
Pbre1_17G459600	5.597035	2.721817759028405	Cis-associated
Pbre1_17G460000	0.471688	0.5574718503606022	Cis-associated
Pbre1_17G460200	16.72565	4.147766626983053	Cis-associated
Pbre1_17G460400	23.818742	4.633358085603122	Cis-associated
Pbre1_17G460600	6.360265	2.879757710209368	Cis-associated
Pbre1_17G461000	9.798847	3.432805378000032	Cis-associated
Pbre1_17G461200	7.11658	3.0208719618449433	Cis-associated
Pbre1_17G463000	1.21951	1.1502412087386578	Cis-associated
Pbre1_17G463200	13.218371	3.829684279616496	Cis-associated
Pbre1_17G464000	0.093202	0.12856000436951528	Cis-associated
Pbre1_17G464200	64.181715	6.0263954062986835	Cis-associated
Pbre1_17G464400	8.006634	3.1709880362476275	Cis-associated
Pbre1_17G464600	2.180166	1.6691020740398927	Cis-associated
Pbre1_17G464800	0.020661	0.029503772356982913	Cis-associated
Pbre1_17G465200	1.325067	1.2172722900593884	Cis-associated
Pbre1_17G465400	8.619151	3.265909565290375	Cis-associated
Pbre1_17G465600	14.087055	3.9152393135056944	Cis-associated
Pbre1_17G465800	14.026788	3.9094647587197024	Cis-associated
Pbre1_17G466000	0.0	0.0	Cis-associated
Pbre1_17G466200	0.0	0.0	Cis-associated
Pbre1_17G466400	0.0	0.0	Cis-associated
Pbre1_17G466600	11.639582	3.659876848236352	Cis-associated
Pbre1_17G466800	1.714429	1.4406487484877477	Cis-associated
Pbre1_17G467000	38.292711	5.29618980484044	Cis-associated
Pbre1_17G467200	0.559557	0.6411362825065763	Cis-associated
Pbre1_17G467400	37.761791	5.27656332733084	Cis-associated
Pbre1_17G467800	50.580575	5.688755950702057	Cis-associated
Pbre1_17G468000	0.75737	0.8134179710661825	Cis-associated
Pbre1_17G468400	4.073814	2.343070632883113	Cis-associated
Pbre1_17G468600	28.743721	4.894513237652358	Cis-associated
Pbre1_17G469400	4.575929	2.479212191048509	Cis-associated
Pbre1_17G469600	0.0	0.0	Cis-associated
Pbre1_17G470000	38.749313	5.312858020943272	Cis-associated
Pbre1_17G470200	1.64873	1.4053007891534612	Cis-associated
Pbre1_17G470400	1.060812	1.0432128993270497	Cis-associated
Pbre1_17G470600	74.533461	6.239043988657424	Cis-associated
Pbre1_17G470800	0.0	0.0	Cis-associated
Pbre1_17G471000	21.694415	4.504265394906877	Cis-associated
Pbre1_17G471200	26.042907	4.757178338558554	Cis-associated
Pbre1_17G472400	67.554091	6.099170857015925	Cis-associated
Pbre1_17G472600	8.742251	3.284255153347775	Cis-associated
Pbre1_17G472800	7.08726	3.0156509938813523	Cis-associated
Pbre1_17G473000	16.543144	4.132835418880892	Cis-associated
Pbre1_17G473200	5.426948	2.684133799674109	Cis-associated
Pbre1_17G473400	180.780021	7.506049834916591	Cis-associated
Pbre1_17G473600	0.018006	0.025746064502739925	Cis-associated
Pbre1_17G473800	37.897026	5.281587948323189	Cis-associated
Pbre1_17G474000	46.760346	5.5777413831374005	Cis-associated
Pbre1_17G474200	28.67433	4.891143551322715	Cis-associated
Pbre1_17G474600	8.416272	3.2351559949073057	Cis-associated
Pbre1_17G474800	2.957698	1.9846615288772973	Cis-associated
Pbre1_17G475200	0.328148	0.40941592000490323	Cis-associated
Pbre1_17G475600	1.64088	1.401018747798774	Cis-associated
Pbre1_17G475800	0.0	0.0	Cis-associated
Pbre1_17G476200	0.530382	0.613891810250235	Cis-associated
Pbre1_17G476400	1419.771992	10.472459331569036	Cis-associated
Pbre1_17G476600	4.592229	2.4834234398263413	Cis-associated
Pbre1_17G476800	37.411442	5.263464219839367	Cis-associated
Pbre1_17G477000	335.247209	8.393378482489132	Cis-associated
Pbre1_17G477200	34.021278	5.130159826592027	Cis-associated
Pbre1_17G477400	13.068556	3.814402352491793	Cis-associated
Pbre1_17G477600	7.852805	3.1461346437172915	Cis-associated
Pbre1_17G477800	28.960633	4.9049961998693945	Cis-associated
Pbre1_17G478000	0.305939	0.38508751062646385	Cis-associated
Pbre1_17G478200	2.435806	1.780648578170363	Cis-associated
Pbre1_17G478400	4.021551	2.328133036368762	Cis-associated
Pbre1_17G478600	328.628295	8.364696277271918	Cis-associated
Pbre1_17G479000	1.778102	1.4740995698710295	Cis-associated
Pbre1_17G479200	6.226631	2.8533232305281793	Cis-associated
Pbre1_17G479400	212.253326	7.7364244324497635	Cis-associated
Pbre1_17G479600	1.526433	1.337101920763533	Cis-associated
Pbre1_17G479800	0.0	0.0	Cis-associated
Pbre1_17G480200	0.0	0.0	Cis-associated
Pbre1_17G480400	0.014582	0.02088547052837639	Cis-associated
Pbre1_17G480600	1.840167	1.5059757617681344	Cis-associated
Pbre1_17G480800	9.276514	3.361279051264984	Cis-associated
Pbre1_17G481000	0.0	0.0	Cis-associated
Pbre1_17G481200	0.0	0.0	Cis-associated
Pbre1_17G481400	1.107067	1.0752361893478761	Cis-associated
Pbre1_17G481600	11.850523	3.6837551713611445	Cis-associated
Pbre1_17G481800	12.046568	3.7055984395701955	Cis-associated
Pbre1_17G482000	1.856737	1.514368223442325	Cis-associated
Pbre1_17G482200	7.535344	3.0934492993681864	Cis-associated
Pbre1_17G482400	16.838879	4.156953053645897	Cis-associated
Pbre1_17G482600	2.114548	1.6390228067567592	Cis-associated
Pbre1_17G482800	8.390889	3.231261738835607	Cis-associated
Pbre1_17G483000	0.163931	0.21900553512901644	Cis-associated
Pbre1_17G483200	23.859674	4.635735472465728	Cis-associated
Pbre1_17G483400	51.813264	5.722828401437737	Cis-associated
Pbre1_17G483600	0.0	0.0	Cis-associated
Pbre1_17G483800	0.478216	0.5638570944910232	Cis-associated
Pbre1_17G484000	171.197909	7.427923813963337	Cis-associated
Pbre1_17G484200	37.321163	5.26006944063974	Cis-associated
Pbre1_17G484400	16.790959	4.153072374309433	Cis-associated
Pbre1_17G484600	95.218183	6.588237650474194	Cis-associated
Pbre1_17G484800	0.016415	0.023489571595926892	Cis-associated
Pbre1_17G485000	0.0	0.0	Cis-associated
Pbre1_17G485200	21.755621	4.508151052821483	Cis-associated
Pbre1_17G485400	16.488741	4.12835452946232	Cis-associated
Pbre1_17G485600	0.022987	0.03278781159868703	Cis-associated
Pbre1_17G485800	12.288945	3.7321546695026906	Cis-associated
Pbre1_17G486600	2.7282	1.898479255718769	Cis-associated
Pbre1_17G486800	0.122754	0.16704186197042187	Cis-associated
Pbre1_17G487400	4.563509	2.4759951023887825	Cis-associated
Pbre1_17G487600	0.84784	0.8858398426848083	Cis-associated
