duplication_type	parent	child	ancestor	parent_mean_TPM	child_mean_TPM	ancestor_mean_TPM	parent_tau	child_tau	ancestor_tau	E_P_A	E_C_A	E_PC_A	CDROM_class	binary_TPM1_class	binary_TPM0.5_class	two_method_agreement	analysis_status
TRD	Pbre1_10G135800	Pbre1_05G128000	Prupe.8G105800.1	128.8079685	65.13360366666667	371.74331516666666	0.2995388637901781	0.3739208879070679	0.5537933041236667	0.2762141494583641	0.2942371074566409	0.2786479464447497	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_07G062800	Pbre1_05G128400	Prupe.2G040800.1	38.300300166666666	6.160064	48.98087516666667	0.2957777302148874	0.458185137484202	0.3229704550653938	0.099111469607644	0.0914019782609915	0.0924425637468061	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_05G363200	Pbre1_05G129000	Prupe.4G148700.1	18.734697666666666	0.0298936666666666	59.32098366666666	0.1080238229701346	1.0	0.3670825931023146	0.1600670811174933	0.9322041033159476	0.1602769514826654	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_01G341000	Pbre1_05G132200	Prupe.2G282400.1	2.406479833333333	3.7773938333333335	14.336646	0.8538337709695266	0.6341213328895727	0.9293936787977298	0.7055244470942736	0.6711471777953172	0.616093462927132	Specialization	Specialization	Conservation	Specialization	classified
TRD	Pbre1_17G209200	Pbre1_05G156000	Prupe.3G195000.1	20.457289666666668	0.3402423333333333	51.80710833333333	0.696519880675482	0.9964377041963296	0.5856574572265872	0.3611203238513177	0.8686323324481039	0.3570312596622219	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_10G169400	Pbre1_05G165800	Prupe.8G134200.1	12.967620666666669	0.0796863333333333	21.733687	0.3489024630296155	1.0	0.6461154166252887	0.1718988738701005	1.0694865410468324	0.1739958983935461	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_15G706400	Pbre1_05G193400	Prupe.1G541400.1	20.7094275	0.275343	67.39817316666667	0.3408409495401235	0.657421034049576	0.2585294970598795	0.0595200854540224	0.4038885466275697	0.0618783624110407	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_12G396200	Pbre1_05G209200	Prupe.6G341500.1	15.629627333333334	0.6910253333333333	90.58698683333334	0.8630657689707469	0.5815608676326255	0.8144474243938307	0.1969219724750086	0.5978211121214412	0.1845787662941033	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_17G459000	Pbre1_05G214000	Prupe.3G160800.1	118.1851755	0.0169393333333333	80.06786233333334	0.4168518475047779	1.0	0.3491048039613858	0.1917441418386075	0.9002884809212395	0.1916963346280094	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_10G234600	Pbre1_05G237000	Prupe.8G174300.1	16.227543999999998	9.072925833333334	17.648206	0.8952045298372404	0.6355042405448936	0.8315872656518526	0.2589770195397172	0.5458401318063062	0.2598375475992053	Neofunctionalization(Child)	Neofunctionalization(Child)	Conservation	Neofunctionalization(Child)	classified
TRD	Pbre1_15G294200	Pbre1_05G241200	Prupe.7G250400.1	5.921209166666666	0.3407793333333333	7.7942085	0.7206042418535388	0.9371731416514184	0.3730791632981737	0.3260649334545345	0.5918603024945898	0.2942977727046908	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_15G593200	Pbre1_05G271400	Prupe.6G172500.1	28.038716166666667	0.2407521666666666	35.09572416666666	0.1790130541682529	0.9191472028713028	0.3655818305140948	0.1673993803425115	0.6051933066495018	0.1656887794109177	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_10G270200	Pbre1_05G277400	Prupe.8G190300.1	16.2479805	0.1350423333333333	11.517241833333332	0.2975108198758557	0.8322485039248569	0.7309522713808564	0.269473069443481	0.7082579050297326	0.2686067572768457	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_06G388200	Pbre1_05G289000	Prupe.1G320700.1	4.085673833333333	0.074896	387.622109	0.618484608751656	0.9357870661625932	0.4217251095317766	0.2649724683858402	0.7351266267588483	0.2653789696079371	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_10G302000	Pbre1_05G315200	Prupe.8G209600.1	0.9842201666666668	0.2667266666666666	26.9199235	0.7197327077592093	0.6387508000385773	0.9528707459990752	0.9439978111139185	0.757549967380444	0.8977435883304753	Specialization	Specialization	Specialization	Specialization	classified
TRD	Pbre1_01G046200	Pbre1_05G321200	Prupe.6G161400.1	63.7414755	0.2192583333333333	200.36442416666665	0.4854207496163411	0.9809275131596696	0.5177549590936403	0.3482273776973716	0.9182999417064672	0.3476565392648263	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_10G300600	Pbre1_05G331800	Prupe.8G208900.1	118.81733283333334	0.3780903333333333	277.90582866666665	0.1232115123435193	0.9152330250768548	0.4438485693449261	0.1502679541329785	0.5530472574286202	0.1497419679127346	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_10G330000	Pbre1_05G355200	Prupe.8G226000.1	0.144782	9.351287	3.781082333333333	0.8367326968674336	0.4824260330699798	0.6554310662778482	0.5339188922275752	0.462015347262996	0.4586122121267729	Specialization	Specialization	Specialization	Specialization	classified
TRD	Pbre1_10G371000	Pbre1_05G391800	Prupe.4G129900.1	3.967258833333333	1.8060478333333332	2.9736421666666666	0.1437203229159618	0.4789820448927583	0.4823547180679005	0.1335411517446672	0.2095361279672048	0.1490368898054947	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_10G375000	Pbre1_05G394600	Prupe.4G128300.1	4.729666166666667	1.6237108333333332	2.814013	0.4024620032600753	0.9595842267654792	0.2710728332972965	0.1037508658867482	0.6912757881818712	0.2243428863484808	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_08G329600	Pbre1_05G423800	Prupe.1G528600.1	8.191773666666666	0.244826	29.344175166666663	0.4458910497872643	0.919623685159842	0.4940301629650491	0.242340087541098	0.4947206616702745	0.2352608550302209	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_17G196200	Pbre1_05G429000	Prupe.3G203100.1	8.920224833333334	10.306491833333334	21.308912166666666	0.7892919870062381	0.1674926476014666	0.3341336605995703	0.2998450804191706	0.1469357601318834	0.1585740712391266	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_07G359600	Pbre1_05G429400	Prupe.2G248500.1	50.037413666666666	11.572149	200.2219355	0.5477938187670298	0.2040088443426675	0.3473762390145916	0.0815039731377938	0.1138294712932078	0.0607844795349143	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_05G243800	Pbre1_05G435600	Prupe.8G177400.1	22.894692666666668	0.0427458333333333	61.44621333333333	0.4071834060688019	0.939275185524042	0.4695086690313298	0.1808001387001328	0.7119965143637856	0.1813666920370035	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_16G015000	Pbre1_05G436600	Prupe.1G343400.1	7.785599166666667	0.0614698333333333	20.711473166666668	0.7319332993657889	0.9463653649764292	0.5407432689083833	0.3528621557324025	0.7851702675800746	0.3507008971238622	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_15G778400	Pbre1_05G438400	Prupe.1G585000.1	31.507089333333333	4.59782	16.643331	0.580142354182773	0.4097073327523647	0.4879293054746271	0.1273635436373717	0.1553776099524289	0.1125350364669299	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_05G375800	Pbre1_05G440800	Prupe.4G139500.1	3.3069355	3.7224721666666665	3.083623333333333	0.593254851234912	0.8414208637944587	0.735877089736373	0.3375468792306557	0.6307314868361589	0.4902677516438546	Neofunctionalization(Child)	Neofunctionalization(Child)	Conservation	Neofunctionalization(Child)	classified
TRD	Pbre1_10G438800	Pbre1_05G465400	Prupe.4G085500.1	2.4728263333333333	1.2773955	5.496891333333333	0.5711304086879785	0.3880986607034088	0.5950188682014057	0.2865015281508374	0.1902659018090428	0.2361469566050997	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_10G353400	Pbre1_05G502600	Prupe.4G141000.1	36.015593833333334	0.0070995	71.97519083333333	0.48414636432914	1.0	0.6497973836619496	0.3112243228766677	0.9225918204810752	0.3111974667470182	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_16G368000	Pbre1_05G502800	Prupe.1G041700.1	63.55534333333333	0.0122438333333333	76.44156966666667	0.6351685102983577	0.9641182892370924	0.6225198349075726	0.1776699155417325	0.7952804148907854	0.1776246550923802	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_08G131600	Pbre1_05G519600	Prupe.1G419800.1	16.048745833333335	0.1507721666666666	20.437117	0.2324612026060478	0.8572613353287174	0.4550300040959689	0.181548835314151	0.5730722806522616	0.1824832384301922	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_16G427600	Pbre1_05G548800	Prupe.1G081500.1	38.43981433333333	0.06179	51.194958166666666	0.6564414299496233	0.9811122689661076	0.3676918252161701	0.2908117117198825	0.7451475596924167	0.2899444864957453	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_10G563200	Pbre1_05G579200	Prupe.4G016400.1	17.594707500000002	5.161265333333334	16.241377833333335	0.8104686995124339	0.6945930223116913	0.515818295519657	0.3036853903709042	0.2619587316333724	0.2877245918640587	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_10G584000	Pbre1_05G596000	Prupe.4G006600.1	8.075023666666667	21.012452166666662	21.96872283333333	0.2685831817182158	0.5576163499812941	0.3828871610174719	0.0923524906136822	0.2327359116508129	0.1671538341248417	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_10G592200	Pbre1_05G603800	Prupe.4G001300.1	47.649677	3.3658745	73.44220083333333	0.4547495162649023	0.4127022189284812	0.3727290893427124	0.145430639032225	0.2079742838748987	0.1445656494963961	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_10G223000	Pbre1_06G002600	Prupe.8G167000.1	25.715958333333333	5.7013515	46.44869683333334	0.2296708172912266	0.6393462064659036	0.4062349897445646	0.1332326451728352	0.2745358940089684	0.1406794869134616	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_03G209800	Pbre1_06G004400	Prupe.6G118600.1	20.84079433333333	34.922877	63.811024833333335	0.6286099806525776	0.6083441924280478	0.447661708501065	0.3143975149544221	0.298945026859255	0.3013358421071557	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_12G066400	Pbre1_06G017800	Prupe.7G097000.1	25.6343915	0.0452553333333333	12.153451	0.4966038067712305	0.8010988688115177	0.511065696978034	0.2140334062247839	0.5436730008154727	0.2137560867975501	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_11G198400	Pbre1_06G022400	Prupe.6G098200.1	96.71644133333334	0.0116823333333333	90.95427983333332	0.4624869626664705	1.0	0.5863779837428289	0.3190655983322097	0.7530701691263976	0.3189826376869695	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_15G443200	Pbre1_06G032800	Prupe.7G165600.1	12.1540945	2.147863666666667	126.14570416666666	0.2857632846874188	0.5999206082941283	0.7563148174155125	0.3288557933973188	0.504821465301562	0.3519426228755621	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_17G473200	Pbre1_06G036800	Prupe.3G117700.1	15.671452666666667	0.0264841666666666	25.799138166666665	0.7645157916126578	1.0	0.4469185558509547	0.3394968996008065	1.000263679854075	0.3394686860072685	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_11G330800	Pbre1_06G040200	Prupe.4G231300.1	48.50903133333333	119.82404283333334	67.90232416666666	0.4963484831559843	0.5328538228085222	0.471868213372485	0.2511349438938354	0.1830268619359195	0.1839196522460601	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_06G070400	Pbre1_06G046200	Prupe.5G048100.1	7.3400765	0.2396795	9.945036833333331	0.9982926502688636	0.7142878855429011	0.9993986014533782	0.0102972510769692	0.9551238296731492	0.0352866831972782	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_15G067400	Pbre1_06G049400	Prupe.1G389200.1	68.74366016666667	0.1487241666666666	200.3011398333333	0.6204937641942507	0.8981313027093405	0.2961015728754727	0.195109544510209	0.5661895417089622	0.1945497751277349	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_15G294000	Pbre1_06G056200	Prupe.7G250500.1	7.8051425	13.682525	9.584814666666666	0.3109373497550945	0.3607404301505404	0.3042600415621408	0.0984596549292071	0.2238634016354257	0.1658608785581057	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_04G134400	Pbre1_06G114600	Prupe.5G076600.1	29.0654455	0.0068993333333333	52.0940485	0.8037151695821526	0.8037522733799177	0.7419585394053201	0.3443763575726326	0.6444612572437353	0.3442780730816857	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_04G130400	Pbre1_06G116800	Prupe.5G079200.1	72.15938216666667	11.094155	96.67859483333334	0.3661812317990572	0.6987257461776151	0.6640686977312023	0.1818593959399138	0.1327303299171119	0.1634588283410488	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_13G025800	Pbre1_06G137200	Prupe.1G338000.1	0.7494093333333333	0.0843631666666666	2.7446456666666665	0.8396152224685458	0.9511570056977676	0.6944057694920301	0.4902787673948653	0.9302910567849576	0.464354758221185	Specialization	Specialization	Specialization	Specialization	classified
TRD	Pbre1_10G431000	Pbre1_06G140600	Prupe.4G088900.1	16.989080166666668	0.0272376666666666	21.435607	0.2413104699427176	1.0	0.2222432264740543	0.059911387825302	0.9026445039516064	0.0606792280459241	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_14G189400	Pbre1_06G142600	Prupe.5G097700.1	158.127411	548.5994503333334	625.1173373333334	0.4713521339357161	0.6722858710782014	0.7120022110347213	0.3626194855393232	0.3095616890560396	0.3070553180028603	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_14G189200	Pbre1_06G143600	Prupe.5G097500.1	7.413251166666667	13.1725935	32.242056833333336	0.275348268384387	0.523221870888844	0.6959433020332546	0.2974416825511321	0.1589446549660245	0.200970368781925	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_14G189000	Pbre1_06G143800	Prupe.5G097400.1	18.69768033333333	5.2329675	17.450843833333334	0.2164491927066358	0.1599346435539596	0.3908328890664282	0.1791626437093949	0.1880660433087958	0.17826671264954	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_14G189000	Pbre1_06G144000	Prupe.5G097400.1	18.69768033333333	3.739723666666667	17.450843833333334	0.2164491927066358	0.3120202714949317	0.3908328890664282	0.1791626437093949	0.2657765515041562	0.1781434387274817	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_01G329000	Pbre1_06G153600	Prupe.2G275100.1	41.331718333333335	0.0350816666666666	31.2215815	0.4866812710001293	1.0	0.4019495735383768	0.2678615680681747	0.9755663854807696	0.2682619905682223	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_09G204200	Pbre1_06G164600	Prupe.3G202500.1	0.8400065	2.687840833333333	23.645870166666665	0.916187412840224	0.68419988757783	0.9244508325786456	0.9562858962030498	0.4089311297564955	0.4842948988299446	Specialization	Specialization	Neofunctionalization(Parent)	Specialization	classified
TRD	Pbre1_06G412800	Pbre1_06G189000	Prupe.5G242300.1	76.7708325	0.3979439999999999	13.777290166666669	0.7584762073189669	0.7274825007371756	0.9357116682765646	0.3944194898035932	0.414877781552716	0.3943664210351908	Specialization	Specialization	Specialization	Specialization	classified
TRD	Pbre1_12G099200	Pbre1_06G192200	Prupe.7G075800.1	21.6600755	0.4334931666666666	17.366720166666667	0.439972083282418	0.6521205648660718	0.6108382417273491	0.3239556922062898	0.4070778571685243	0.3207284685721161	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_12G282200	Pbre1_06G199400	Prupe.6G277500.1	234.48932433333331	0.282156	346.0445476666667	0.68456526789501	0.8272872176478359	0.6536892169882003	0.286717013751353	0.6335183640213676	0.2861614176573671	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_14G264200	Pbre1_06G221600	Prupe.5G137400.1	59.11387466666667	0.3025695	19.2256455	0.4121500682665225	0.7538956970038014	0.7055241599063601	0.4477778925056215	0.4051804665708853	0.4464200017174795	Specialization	Specialization	Specialization	Specialization	classified
TRD	Pbre1_07G229400	Pbre1_06G246000	Prupe.2G171400.1	35.920708166666664	0.8598156666666668	42.0904255	0.4020680033319075	0.9754088294136456	0.6155402986490841	0.309690661614699	0.998821084315884	0.3087444330969954	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_03G416800	Pbre1_06G259200	Prupe.4G154500.1	48.420982333333335	0.0518506666666666	87.008241	0.3425075363696772	0.9318045845222804	0.2384066802670729	0.1559575425115419	0.630441263717184	0.1554110953069137	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_14G306400	Pbre1_06G269600	Prupe.5G160800.1	143.10113533333333	74.50690116666667	84.39080233333333	0.4166360547995317	0.5237683293617856	0.3443719906174489	0.206721767849239	0.1664719647615131	0.1869578222825406	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_14G317000	Pbre1_06G276400	Prupe.5G165300.1	0.8764661666666667	0.222773	3.470232666666667	0.5101113454266383	0.5516155790229397	0.8750270675562815	0.5154576014530459	0.4776866136690907	0.5060479709271029	Specialization	Specialization	Specialization	Specialization	classified
TRD	Pbre1_14G352000	Pbre1_06G314000	Prupe.5G184000.1	3.9408871666666654	0.0071113333333333	15.011847	0.9958955320506536	1.0	0.7220749582490505	0.6337695904770569	0.6558300923348638	0.6338091109492132	Specialization	Specialization	Specialization	Specialization	classified
TRD	Pbre1_10G550800	Pbre1_06G323600	Prupe.4G023400.1	20.76420333333333	0.0074665	69.72168166666667	0.5011280435950379	1.0	0.4905514869262944	0.1073719384387098	0.7938403359173445	0.1070722158989005	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_15G363200	Pbre1_06G342800	Prupe.7G215100.1	8.067410166666667	4.48275	13.894352666666666	0.3371450064418488	0.4084751850430017	0.4333010250811545	0.149790566935712	0.1319583123910007	0.1403981824101847	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_14G388200	Pbre1_06G350600	Prupe.5G206500.1	30.4635925	0.0066281666666666	13.4964105	0.4812237362614546	1.0	0.6132857224522166	0.1381274004385695	1.027332525030664	0.1383117355965397	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_09G411800	Pbre1_06G357000	Prupe.3G134800.1	18.9226185	0.0097658333333333	116.35590433333334	0.1720428274326629	1.0	0.4476913348294152	0.1412752795809249	0.8084020279819365	0.1409297357418327	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_14G354600	Pbre1_06G378800	Prupe.5G185400.1	0.0109668333333333	1.1117608333333333	0.2067083333333333	0.8910243467236401	0.7966046909630776	0.9807287002750062	0.8578587631545861	0.5614737778815763	0.5601335438582685	Specialization	Specialization	Specialization	Specialization	classified
TRD	Pbre1_05G223000	Pbre1_06G390600	Prupe.8G167300.1	20.333372	2.089804	77.27326783333334	0.4358823935049124	0.542477942234888	0.4119451247574582	0.1787930717453867	0.2470923021723292	0.1827137771903412	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_06G388400	Pbre1_06G396800	Prupe.5G228400.1	4.780950333333333	1.8320166666666664	1.267555166666667	0.9595013243452104	0.9605511108284066	0.9852796628317486	1.237048432282592	1.206432012451392	1.2274361960211964	Specialization	Specialization	Specialization	Specialization	classified
TRD	Pbre1_13G191400	Pbre1_06G402400	Prupe.1G234000.1	322.23446466666667	0.0086028333333333	1717.5886931666666	0.2270464203108273	1.0	0.3704675982966507	0.1891823616323768	0.8424186821999549	0.1891760909642058	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_11G352800	Pbre1_06G416200	Prupe.4G214800.1	2.803579333333333	6.3329580000000005	5.620458833333333	0.4987913758073404	0.3896855356373432	0.6111161781486582	0.1429463731122341	0.2759690928823601	0.2314182065322754	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_02G494200	Pbre1_07G020200	Prupe.2G015000.1	15.236812666666667	1.9459681666666664	11.029555333333333	0.576740919368555	0.4329399096869856	0.4315544945104385	0.2508764773350023	0.2173535607752806	0.2328286162625737	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_09G285400	Pbre1_07G022000	Prupe.3G028100.1	31.54315983333333	0.4453716666666666	119.6439405	0.6030248725128093	0.7501561355812368	0.547054152790372	0.1626394256973943	0.5382652029101563	0.1625153855075182	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_01G434000	Pbre1_07G039000	Prupe.2G329300.1	6.433078166666666	10.199645166666668	14.781729666666669	0.65785819367478	0.4910084111107945	0.378039637060032	0.2853015315072058	0.1468432235977185	0.1721637517236798	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_07G512000	Pbre1_07G039400	Prupe.2G329400.1	10.385324833333334	8.7090395	26.05861383333333	0.1996911516612457	0.384034401755597	0.3619539047449057	0.0816244015698629	0.175195949849602	0.1168544148668153	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_02G460000	Pbre1_07G046600	Prupe.2G034600.1	6.1379605	2.006330333333333	4.459353	0.314615182206699	0.3740417638536725	0.8570972363294622	0.4236796661222766	0.4360846053875907	0.4223983523277188	Specialization	Specialization	Conservation	Specialization	classified
TRD	Pbre1_02G424600	Pbre1_07G075600	Prupe.2G058400.1	109.29561666666666	92.469567	159.32696033333332	0.4690499636480446	0.5359193619294906	0.3330802149751428	0.2208067654831576	0.2708829622220748	0.2336604719784314	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_04G166400	Pbre1_07G082400	Prupe.6G236600.1	16.5610465	7.748462833333333	37.53148983333333	0.3245717987472283	0.4884354634837963	0.5082092758056105	0.1578184526388514	0.2303716504650547	0.1752981071555313	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_13G242000	Pbre1_07G092600	Prupe.1G105700.1	11.978724333333332	18.711071	47.9113245	0.4034269808994962	0.4456714106040931	0.4010669960286657	0.0601154596664689	0.2283147950599244	0.1432327727162766	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_07G466000	Pbre1_07G111600	Prupe.2G308200.1	16.323921833333333	1.5293093333333334	96.968626	0.6113659726566694	0.4697992473466542	0.7233707626500674	0.2437798092961403	0.4702765531607015	0.2474623186505628	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_07G499400	Pbre1_07G112800	Prupe.2G323000.1	34.297747333333334	11.548114333333334	17.891915833333332	0.3224431525003995	0.4776600913966528	0.1547632508445147	0.0802505346924107	0.1952117760847485	0.0752803433195991	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_02G370800	Pbre1_07G126600	Prupe.2G107600.1	0.2711635	35.00775066666667	12.554176333333334	0.8804204670787005	0.9342368091043166	0.9116091462155628	0.8044443276268325	0.7228047515090833	0.7227553732455076	Specialization	Specialization	Specialization	Specialization	classified
TRD	Pbre1_12G229400	Pbre1_07G133600	Prupe.6G249100.1	50.82374083333333	29.02697333333333	78.199386	0.316399201172635	0.3484774868890827	0.4113787908005639	0.1687475189081249	0.2224410527325568	0.1837167870585429	Conservation	Conservation	Conservation	Conservation	classified
TRD	Pbre1_08G132200	Pbre1_07G147800	Prupe.1G420200.1	13.901267833333334	0.755429	59.8567395	0.2633082742484309	0.6768584782456896	0.6854806561327098	0.2130887241606948	0.4487354773639716	0.2217738449091241	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_15G364200	Pbre1_07G150600	Prupe.7G214600.1	92.27424066666669	0.186448	362.59511	0.6256350080506425	0.7721870817239666	0.4429547439160366	0.2629875209480485	0.3977027886888594	0.262446519333783	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_07G193200	Pbre1_07G164000	Prupe.5G081500.1	0.0182008333333333	0.0950986666666666	24.337818833333333	0.9467064062717448	0.9900892482691134	0.6375856806433604	0.8694274567465999	0.7320464776510509	0.6009769386788865	Specialization	Specialization	Specialization	Specialization	classified
TRD	Pbre1_10G123400	Pbre1_07G164800	Prupe.8G096700.1	0.09147	16.320826166666667	37.4279865	0.848964136545928	0.3660958036057462	0.5423966836596683	0.5733547725041155	0.1773688075125909	0.1780263482061062	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
TRD	Pbre1_05G118200	Pbre1_07G165000	Prupe.8G096600.1	2.9388281666666667	0.0208788333333333	16.6910345	0.6152510863123812	0.809571152527582	0.4779366837883508	0.1495817754868363	0.7188256707357413	0.1494639866217201	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
TRD	Pbre1_05G217600	Pbre1_07G179600	Prupe.8G164700.1	27.086472166666667	0.0838075	58.484586166666666	0.2577458994592234	1.0	0.4074341736967357	0.1116835949462243	1.0374645814823518	0.1130521909264021	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
