duplication_type	trajectory	role	tau
TRD	Con	C	0.5598122641896743
TRD	Con	C	0.559910897998037
TRD	Con	C	0.3692803533603261
TRD	Con	C	0.2734947134322619
TRD	Con	C	0.7353079075414892
TRD	Con	C	0.4128877289907808
TRD	Con	C	0.363806198726481
TRD	Con	C	0.293625165617989
TRD	Con	C	0.4540139523363748
TRD	Con	C	0.5230035935118476
TRD	Con	C	0.1393643347614148
TRD	Con	C	0.4166392167308098
TRD	Con	C	0.1910897889331339
TRD	Con	C	0.2750809946398693
TRD	Con	C	0.3256829985245598
TRD	Con	C	0.985935517318736
TRD	Con	C	0.4801140759418166
TRD	Con	C	0.2878886194564158
TRD	Con	C	0.4687129501901667
TRD	Con	C	0.4676259096863004
TRD	Con	C	0.4010570820052043
TRD	Con	C	0.5767803825083069
TRD	Con	C	0.4481659310537292
TRD	Con	C	0.2105805476485702
TRD	Con	C	0.625821271952774
TRD	Con	C	0.172802025834592
TRD	Con	C	0.4344699109721168
TRD	Con	C	0.7286197063673236
TRD	Con	C	0.6218666105922483
TRD	Con	C	0.3729183591105934
TRD	Con	C	0.3892539452401625
TRD	Con	C	0.4170919846704112
TRD	Con	C	0.3752011816227417
TRD	Con	C	0.3202879891231575
TRD	Con	C	0.4136651297157231
TRD	Con	C	0.4332036555977483
TRD	Con	C	0.6223544692445286
TRD	Con	C	0.5269675423023643
TRD	Con	C	0.1994104482803223
TRD	Con	C	0.6591344166351389
TRD	Con	C	0.328000316114282
TRD	Con	C	0.3686337135286313
TRD	Con	C	0.4743896560554065
TRD	Con	C	0.2248146210291433
TRD	Con	C	0.3225244376295934
TRD	Con	C	0.5482993833907394
TRD	Con	C	0.3951624712110007
TRD	Con	C	0.3225744973176457
TRD	Con	C	0.2120239092647327
TRD	Con	C	0.4287959443862405
TRD	Con	C	0.4801449497538959
TRD	Con	C	1.0
TRD	Con	C	0.6138393898063675
TRD	Con	C	0.632777280023516
TRD	Con	C	0.5240008890484155
TRD	Con	C	0.3862259185071693
TRD	Con	C	0.7504523362056411
TRD	Con	C	0.7779182935452721
TRD	Con	C	0.515661420604288
TRD	Con	C	0.4224226863415848
TRD	Con	C	0.3863163917709141
TRD	Con	C	0.2431764963106498
TRD	Con	C	0.3749799050182741
TRD	Con	C	0.7913813112612441
TRD	Con	C	0.2871811432402983
TRD	Con	C	0.4892872364356347
TRD	Con	C	0.4286254526689556
TRD	Con	C	0.3861439288396263
TRD	Con	C	0.4063875155976054
TRD	Con	C	0.3768262886921542
TRD	Con	C	0.5001595965673845
TRD	Con	C	0.6562463281866785
TRD	Con	C	0.4181946631174689
TRD	Con	C	0.3180627417003043
TRD	Con	C	0.2977406393126969
TRD	Con	C	0.7168834625942677
TRD	Con	C	0.4036983090761959
TRD	Con	C	0.4050042230382692
TRD	Con	C	0.4066032881456548
TRD	Con	C	0.3796654516247105
TRD	Con	C	0.2236725591621994
TRD	Con	C	0.3164428668948846
TRD	Con	C	0.4068781433851763
TRD	Con	C	0.6344899459341615
TRD	Con	C	0.3394062014194294
TRD	Con	C	0.3618004674034438
TRD	Con	C	0.372106319374817
TRD	Con	C	0.3861021183342704
TRD	Con	C	0.4030052372903008
TRD	Con	C	0.2354055136771077
TRD	Con	C	0.5713687131183152
TRD	Con	C	0.4363610966250648
TRD	Con	C	0.2827445829418785
TRD	Con	C	0.190162283986418
TRD	Con	C	0.403226386486073
TRD	Con	C	0.4399325465954818
TRD	Con	C	0.3817001135078738
TRD	Con	C	0.2162267030826627
TRD	Con	C	0.2111134420167166
TRD	Con	C	0.6080399264336706
TRD	Con	C	0.5130410809552962
TRD	Con	C	0.4238588021425126
TRD	Con	C	0.3364764697006421
TRD	Con	C	0.3737864405414915
TRD	Con	C	0.3639353561378036
TRD	Con	C	0.4010258964622968
TRD	Con	C	0.4379942898309283
TRD	Con	C	0.2112157638612357
TRD	Con	C	0.6441318423892053
TRD	Con	C	0.4908443633351628
TRD	Con	C	0.1832203397148836
TRD	Con	C	0.3862845821490955
TRD	Con	C	0.2888728750141195
TRD	Con	C	0.4662584873080456
TRD	Con	C	0.6047421770820335
TRD	Con	C	0.4762436475334687
TRD	Con	C	0.4744070447221731
TRD	Con	C	0.2095854062354599
TRD	Con	C	0.5231549996454212
TRD	Con	C	0.7885691314849146
TRD	Con	C	0.5455539403132597
TRD	Con	C	0.5512805789048174
TRD	Con	C	0.2154878223947958
TRD	Con	C	0.5395876952443205
TRD	Con	C	0.4599232730070436
TRD	Con	C	0.2852978810612043
TRD	Con	C	0.3719200747228718
TRD	Con	C	0.5376816943845368
TRD	Con	C	0.3239397596943875
TRD	Con	C	0.3051552560045661
TRD	Con	C	0.1389628055949622
TRD	Con	C	0.4265915686457188
TRD	Con	C	0.4553024946223896
TRD	Con	C	0.2888063180158571
TRD	Con	C	0.4219746860623458
TRD	Con	C	0.5244004040678244
TRD	Con	C	0.6024657772051029
TRD	Con	C	0.5286809021350946
TRD	Con	C	0.6653684767535787
TRD	Con	C	0.4905044910570882
TRD	Con	C	0.8445539326601533
TRD	Con	C	0.3976141219338028
TRD	Con	C	0.2921839802709411
TRD	Con	C	0.3292466825731053
TRD	Con	C	0.4229278597878282
TRD	Con	C	0.5224357878063703
TRD	Con	C	0.4983688889087121
TRD	Con	C	0.5350371030701814
TRD	Con	C	0.573799742331582
TRD	Con	C	0.4794936207387045
TRD	Con	C	0.6213354704329818
TRD	Con	C	0.506536302024615
TRD	Con	C	0.4074008125846122
TRD	Con	C	0.5170727999301794
TRD	Con	C	0.3764905134086076
TRD	Con	C	0.4299030373746769
TRD	Con	C	0.5634689087303647
TRD	Con	C	0.4009903181457137
TRD	Con	C	0.4876066624969348
TRD	Con	C	0.4036815630456086
TRD	Con	C	0.3606280753439684
TRD	Con	C	0.2287200334294776
TRD	Con	C	0.5371655484007971
TRD	Con	C	0.391438783568922
TRD	Con	C	0.2154017233876383
TRD	Con	C	0.5089892458177527
TRD	Con	C	0.4050159289950005
TRD	Con	C	0.3019969984405615
TRD	Con	C	0.542477942234888
TRD	Con	C	0.559910897998037
TRD	Con	C	0.363806198726481
TRD	Con	C	0.4010570820052043
TRD	Con	C	0.3768262886921542
TRD	Con	C	0.5455539403132597
TRD	Con	A	0.3476640600175274
TRD	Con	A	0.4909427213883782
TRD	Con	A	0.7390448100958558
TRD	Con	A	0.7390448100958558
TRD	Con	A	0.3606571038307063
TRD	Con	A	0.1702970387307304
TRD	Con	A	0.1702970387307304
TRD	Con	A	0.2384066802670729
TRD	Con	A	0.3486640020789951
TRD	Con	A	0.5100018825087179
TRD	Con	A	0.5585004227666669
TRD	Con	A	0.569576986871503
TRD	Con	A	0.4695086690313298
TRD	Con	A	0.5067435554566423
TRD	Con	A	0.4161653905192851
TRD	Con	A	0.5594908133370506
TRD	Con	A	0.5594908133370506
TRD	Con	A	0.604606501921663
TRD	Con	A	0.7022440887371968
TRD	Con	A	0.4248284427960213
TRD	Con	A	0.4792562960167725
TRD	Con	A	0.6291865547709599
TRD	Con	A	0.7096658200681065
TRD	Con	A	0.6736084432341821
TRD	Con	A	0.3249142530403723
TRD	Con	A	0.6458197852456042
TRD	Con	A	0.6346244272591276
TRD	Con	A	0.5071940801199419
TRD	Con	A	0.6463824223140857
TRD	Con	A	0.53149947602787
TRD	Con	A	0.3241936723978743
TRD	Con	A	0.4912830726886794
TRD	Con	A	0.3218529600969086
TRD	Con	A	0.4956213315646761
TRD	Con	A	0.5493177722067941
TRD	Con	A	0.2814637570999416
TRD	Con	A	0.4690982242228364
TRD	Con	A	0.4695086690313298
TRD	Con	A	0.4317561313427078
TRD	Con	A	0.6958335390231344
TRD	Con	A	0.4076029277996251
TRD	Con	A	0.6746157664554523
TRD	Con	A	0.5070948133094804
TRD	Con	A	0.4101015654395566
TRD	Con	A	0.3496944522954981
TRD	Con	A	0.3218529600969086
TRD	Con	A	0.3651040857812888
TRD	Con	A	0.5800566508758713
TRD	Con	A	0.5621306387795312
TRD	Con	A	0.4598813487055116
TRD	Con	A	0.4333010250811545
TRD	Con	A	0.6178004132481064
TRD	Con	A	0.3572541780123437
TRD	Con	A	0.4249423100549941
TRD	Con	A	0.6825897947699566
TRD	Con	A	0.1387874549059977
TRD	Con	A	0.3471108101821659
TRD	Con	A	0.4974206010049226
TRD	Con	A	0.5818683094378448
TRD	Con	A	0.5562203074117549
TRD	Con	A	0.329587068854585
TRD	Con	A	0.5537933041236667
TRD	Con	A	0.3229704550653938
TRD	Con	A	0.4823547180679005
TRD	Con	A	0.3341336605995703
TRD	Con	A	0.3473762390145916
TRD	Con	A	0.4879293054746271
TRD	Con	A	0.5950188682014057
TRD	Con	A	0.515818295519657
TRD	Con	A	0.3828871610174719
TRD	Con	A	0.3727290893427124
TRD	Con	A	0.4062349897445646
TRD	Con	A	0.447661708501065
TRD	Con	A	0.471868213372485
TRD	Con	A	0.3042600415621408
TRD	Con	A	0.6640686977312023
TRD	Con	A	0.7120022110347213
TRD	Con	A	0.6959433020332546
TRD	Con	A	0.3908328890664282
TRD	Con	A	0.3908328890664282
TRD	Con	A	0.3443719906174489
TRD	Con	A	0.4333010250811545
TRD	Con	A	0.4119451247574582
TRD	Con	A	0.6111161781486582
TRD	Con	A	0.4315544945104385
TRD	Con	A	0.378039637060032
TRD	Con	A	0.3619539047449057
TRD	Con	A	0.3330802149751428
TRD	Con	A	0.5082092758056105
TRD	Con	A	0.4010669960286657
TRD	Con	A	0.1547632508445147
TRD	Con	A	0.4113787908005639
TRD	Con	A	0.5100018825087179
TRD	Con	A	0.4755848374859818
TRD	Con	A	0.8043733844227836
TRD	Con	A	0.2728703767312522
TRD	Con	A	0.4564572627414595
TRD	Con	A	0.5732778915688587
TRD	Con	A	0.4451636989202663
TRD	Con	A	0.3261698424157104
TRD	Con	A	0.2378534960266169
TRD	Con	A	0.4076029277996251
TRD	Con	A	0.5208371369710099
TRD	Con	A	0.6825897947699566
TRD	Con	A	0.5319823318158672
TRD	Con	A	0.5189796895030412
TRD	Con	A	0.4921075990965863
TRD	Con	A	0.5679103253215967
TRD	Con	A	0.6444801062300654
TRD	Con	A	0.9993986014533782
TRD	Con	A	0.4065476859422782
TRD	Con	A	0.2614499453817568
TRD	Con	A	0.4076029277996251
TRD	Con	A	0.5646658439378458
TRD	Con	A	0.5135830959471981
TRD	Con	A	0.4182304768875909
TRD	Con	A	0.4381919431049054
TRD	Con	A	0.4774503102874777
TRD	Con	A	0.4259734940936583
TRD	Con	A	0.1702970387307304
TRD	Con	A	0.304075431369685
TRD	Con	A	0.7901072537728586
TRD	Con	A	0.4120965454609379
TRD	Con	A	0.3096142450786349
TRD	Con	A	0.3096142450786349
TRD	Con	A	0.086587022890689
TRD	Con	A	0.7124381986637551
TRD	Con	A	0.3471108101821659
TRD	Con	A	0.324274155738999
TRD	Con	A	0.4378655462258071
TRD	Con	A	0.4506237611400244
TRD	Con	A	0.4506237611400244
TRD	Con	A	0.2272952468696771
TRD	Con	A	0.5236186687035304
TRD	Con	A	0.2344256145423066
TRD	Con	A	0.6335732361778774
TRD	Con	A	0.4233696707670032
TRD	Con	A	0.3855233414562727
TRD	Con	A	0.2720442787996585
TRD	Con	A	0.5795768197265543
TRD	Con	A	0.3364319385094245
TRD	Con	A	0.6803187973913767
TRD	Con	A	0.6803187973913767
TRD	Con	A	0.3499113264221482
TRD	Con	A	0.5302779439899614
TRD	Con	A	0.99945102559588
TRD	Con	A	0.3695734314760934
TRD	Con	A	0.5425299556109862
TRD	Con	A	0.4644089854512468
TRD	Con	A	0.1492718713815887
TRD	Con	A	0.6559572174441436
TRD	Con	A	0.3709506387721147
TRD	Con	A	0.2824960266963899
TRD	Con	A	0.2465153713388907
TRD	Con	A	0.477154793676554
TRD	Con	A	0.3816323428351762
TRD	Con	A	0.6814505348103362
TRD	Con	A	0.6065349406192947
TRD	Con	A	0.4752004757415839
TRD	Con	A	0.5228280847825111
TRD	Con	A	0.4127483686307355
TRD	Con	A	0.4477913554105245
TRD	Con	A	0.5916754535414089
TRD	Con	A	0.4164655446280485
TRD	Con	A	0.4575623965169518
TRD	Con	A	0.4550701556092413
TRD	Con	A	0.477154793676554
TRD	Con	A	0.5785958303049246
TRD	Con	A	0.1702970387307304
TRD	Con	A	0.3855924840409436
TRD	Con	A	0.5785958303049246
TRD	Con	A	0.5245781015624885
TRD	Con	A	0.6135597955850962
TRD	Con	A	0.1855343092414018
TRD	Con	A	0.481049440224791
TRD	Con	A	0.2768526617279965
TRD	Con	A	0.2332590524338265
TRD	Con	A	0.3924693551133219
TRD	Con	A	0.481080699776617
TRD	Con	A	0.6064616098618976
TRD	Con	A	0.6922987260562969
TRD	Con	A	0.6199854104912099
TRD	Con	A	0.447285728031802
TRD	Con	A	0.4313369245157396
TRD	Con	A	0.6555805962007141
TRD	Con	A	0.3716516355191077
TRD	Con	A	0.5096486937512206
TRD	Con	A	0.5306891753518845
TRD	Con	A	0.3823837199169858
TRD	Con	A	0.3178458017020247
TRD	Con	A	0.6208277190618157
TRD	Con	A	0.5675006207125086
TRD	Con	A	0.5675006207125086
TRD	Con	A	0.4249755910238882
TRD	Con	A	0.3542125691048042
TRD	Con	A	0.5895949779401095
TRD	Con	A	0.7450009319555593
TRD	Con	A	0.28605249380878
TRD	Con	A	0.365518270863186
TRD	Con	A	0.1868696475778855
TRD	Con	A	0.6899762801676168
TRD	Con	A	0.477164232398758
TRD	Con	A	0.3710541070463463
TRD	Con	A	0.4564572627414595
TRD	Con	A	0.3773107957019611
TRD	Con	A	0.3773107957019611
TRD	Con	A	0.390021439827776
TRD	Con	A	0.5593265452135772
TRD	Con	A	0.550094116320819
TRD	Con	A	0.4587498822208639
TRD	Con	A	0.4587498822208639
TRD	Con	A	0.3459025225074928
TRD	Con	A	0.5348606146306899
TRD	Con	A	0.4144255745657839
TRD	Con	A	0.6198281623680765
TRD	Con	A	0.4003024452689127
TRD	Con	A	0.4629067847971152
TRD	Con	A	0.77906523474613
TRD	Con	A	0.5757491131744239
TRD	Con	A	0.5892497677589085
TRD	Con	A	0.4899270575697985
TRD	Con	A	0.4838516040292645
TRD	Con	A	0.3420723495445944
TRD	Con	A	0.3420723495445944
TRD	Con	A	0.2166208723329043
TRD	Con	A	0.5163718340774416
TRD	Con	A	0.3683018371568394
TRD	Con	A	0.5585004227666669
TRD	Con	A	0.2699211682611019
TRD	Con	A	0.573807815695193
TRD	Con	A	0.5763182739434131
TRD	Con	A	0.5631633373102215
TRD	Con	A	0.6622743578818534
TRD	Con	A	0.5228280847825111
TRD	Con	A	0.4119319978723087
TRD	Con	A	0.7534350264754324
TRD	Con	A	0.6922987260562969
TRD	Con	A	0.2956721256184957
TRD	Con	A	0.4578072270095145
TRD	Con	A	0.422674113897432
TRD	Con	A	0.2986627659480165
TRD	Con	A	0.4191166101455081
TRD	Con	A	0.4191166101455081
TRD	Con	A	0.5585004227666669
TRD	Con	A	0.4179976441659986
TRD	Con	A	0.6090469307551848
TRD	Con	A	0.2621780463347963
TRD	Con	A	0.3237023355322307
TRD	Con	A	0.4041130367143939
TRD	Con	A	0.5590533226597791
TRD	Con	A	0.5596376957928297
TRD	Con	A	0.3859219041599377
TRD	Con	A	0.2958040991850087
TRD	Con	A	0.6610760841480234
TRD	Con	A	0.3462089493149257
TRD	Con	A	0.6922987260562969
TRD	Con	A	0.4860740007573471
TRD	Con	A	0.4899270575697985
TRD	Con	A	0.5963427179709123
TRD	Con	A	0.6235555389615637
TRD	Con	A	0.5646976056130812
TRD	Con	A	0.6922987260562969
TRD	Con	A	0.4119451247574582
TRD	Con	A	0.2728703767312522
TRD	Con	A	0.2378534960266169
TRD	Con	A	0.5135830959471981
TRD	Con	A	0.4164655446280485
TRD	Con	A	0.6198281623680765
TD	Neo(C)	P	0.999991723941024
TD	Neo(C)	P	0.6854485477613877
TD	Neo(C)	P	0.4826992970693523
TD	Neo(C)	P	0.1734031679833948
TD	Neo(C)	P	0.4690499636480446
TD	Neo(C)	P	0.3914717007836356
TD	Neo(C)	P	0.3654219108278693
TD	Neo(C)	P	0.5773650899973852
TD	Neo(C)	P	0.9999244963136432
TD	Neo(C)	P	0.884944818829964
TD	Neo(C)	P	0.6432851239124492
TD	Neo(C)	P	0.6388006766055703
TD	Neo(C)	P	0.7775542129432113
TD	Neo(C)	P	0.91325870855932
TD	Neo(C)	P	0.6690043758894912
TD	Neo(C)	P	0.260749118312877
TD	Neo(C)	P	0.5226696092914102
TD	Neo(C)	P	0.2770387691189478
TD	Neo(C)	P	0.2746078134939805
TD	Neo(C)	P	0.281633500980313
TD	Neo(C)	P	0.8952045298372404
TD	Neo(C)	P	1.0
TD	Neo(C)	P	0.4533536482889342
TD	Neo(C)	P	0.7344145212535289
TD	Neo(C)	P	0.4365624708925334
TD	Neo(C)	P	0.4360276412744877
TD	Neo(C)	P	0.3876980681077779
TD	Neo(C)	P	0.3210402401715323
TD	Neo(C)	P	0.2846304714737677
TD	Neo(C)	P	0.325272927955667
TD	Neo(C)	P	0.4611665103573926
TD	Neo(C)	P	0.6370789711071148
TD	Neo(C)	P	0.5205287825888443
TD	Neo(C)	P	0.6354758574937334
TD	Neo(C)	P	0.2298685988075547
TD	Neo(C)	P	0.5118187626398484
TD	Neo(C)	P	0.5026717325204114
TD	Neo(C)	P	0.5941079977259561
TD	Neo(C)	P	0.9995735603456144
TD	Neo(C)	P	0.525837893327498
TD	Neo(C)	P	0.6817857419010761
TD	Neo(C)	P	0.4709474327091687
TD	Neo(C)	P	0.4759200078493052
TD	Neo(C)	P	0.9983948970095288
TD	Neo(C)	P	0.358027399904596
TD	Neo(C)	P	0.974584761676871
TD	Neo(C)	P	0.3015887768773534
TD	Neo(C)	P	0.852716731000425
TD	Neo(C)	C	0.93349908965954
TD	Neo(C)	C	0.6866448664773867
TD	Neo(C)	C	0.8257228445129161
TD	Neo(C)	C	0.8439969137202683
TD	Neo(C)	C	0.8839672867509553
TD	Neo(C)	C	0.9403613595299852
TD	Neo(C)	C	0.978949797475359
TD	Neo(C)	C	1.0
TD	Neo(C)	C	0.724368961962618
TD	Neo(C)	C	0.5876521217196209
TD	Neo(C)	C	0.9427672963596242
TD	Neo(C)	C	0.9400359969948748
TD	Neo(C)	C	0.9757055042790124
TD	Neo(C)	C	0.5585117592623317
TD	Neo(C)	C	0.9553372219261927
TD	Neo(C)	C	0.8278241227322087
TD	Neo(C)	C	0.9547154918773246
TD	Neo(C)	C	1.0
TD	Neo(C)	C	0.9004664286128984
TD	Neo(C)	C	0.991495645181452
TD	Neo(C)	C	1.0
TD	Neo(C)	C	0.8217115897077454
TD	Neo(C)	C	0.8297885170611667
TD	Neo(C)	C	0.8902238457290913
TD	Neo(C)	C	0.4924464854661858
TD	Neo(C)	C	1.0
TD	Neo(C)	C	0.9548484455117804
TD	Neo(C)	C	0.8550625190606892
TD	Neo(C)	C	0.8688812468354812
TD	Neo(C)	C	0.8362562424097512
TD	Neo(C)	C	0.8842517870730584
TD	Neo(C)	C	0.988533837436312
TD	Neo(C)	C	0.7827960040577946
TD	Neo(C)	C	0.9747818085526324
TD	Neo(C)	C	0.9080182674468388
TD	Neo(C)	C	1.0
TD	Neo(C)	C	0.9141516859097544
TD	Neo(C)	C	0.9767261467215947
TD	Neo(C)	C	0.8792308315772409
TD	Neo(C)	C	0.9410218004976494
TD	Neo(C)	C	0.9613579190264232
TD	Neo(C)	C	0.637426492710226
TD	Neo(C)	C	0.8169969303087189
TD	Neo(C)	C	0.8588527562705712
TD	Neo(C)	C	0.8928277310924371
TD	Neo(C)	C	0.5841420298106246
TD	Neo(C)	C	0.924638208835066
TD	Neo(C)	C	0.6705958019060982
TD	Neo(C)	A	0.9968801913085152
TD	Neo(C)	A	0.2919813162848868
TD	Neo(C)	A	0.4403925476303248
TD	Neo(C)	A	0.4479469620877495
TD	Neo(C)	A	0.3330802149751428
TD	Neo(C)	A	0.5584094798119318
TD	Neo(C)	A	0.4151119161317105
TD	Neo(C)	A	0.4997758120498544
TD	Neo(C)	A	0.9940260966877578
TD	Neo(C)	A	0.8579396593989441
TD	Neo(C)	A	0.4407346909950913
TD	Neo(C)	A	0.7843153846172486
TD	Neo(C)	A	0.4589464961890799
TD	Neo(C)	A	0.951201375713262
TD	Neo(C)	A	0.2961015728754727
TD	Neo(C)	A	0.3315449904214505
TD	Neo(C)	A	0.4502531232975602
TD	Neo(C)	A	0.5917162887691882
TD	Neo(C)	A	0.3868865199842037
TD	Neo(C)	A	0.3605695099109904
TD	Neo(C)	A	0.8315872656518526
TD	Neo(C)	A	0.9894868285712354
TD	Neo(C)	A	0.6138271582306256
TD	Neo(C)	A	0.7126450325935594
TD	Neo(C)	A	0.6678903739324988
TD	Neo(C)	A	0.4859448937507567
TD	Neo(C)	A	0.6621238373498146
TD	Neo(C)	A	0.3247255024633458
TD	Neo(C)	A	0.3447880068414343
TD	Neo(C)	A	0.3436465326267866
TD	Neo(C)	A	0.482646539007246
TD	Neo(C)	A	0.737754421502801
TD	Neo(C)	A	0.550798260799796
TD	Neo(C)	A	0.5488163617402531
TD	Neo(C)	A	0.4134214683321729
TD	Neo(C)	A	0.3436465326267866
TD	Neo(C)	A	0.5442938043056773
TD	Neo(C)	A	0.523375598732852
TD	Neo(C)	A	0.9990858055319372
TD	Neo(C)	A	0.7843153846172486
TD	Neo(C)	A	0.4589464961890799
TD	Neo(C)	A	0.6518473357576884
TD	Neo(C)	A	0.4175546151207559
TD	Neo(C)	A	0.9755778124379434
TD	Neo(C)	A	0.2585718140241079
TD	Neo(C)	A	0.9958349804699445
TD	Neo(C)	A	0.7204256384074836
TD	Neo(C)	A	0.7937346803855567
PD	Neo(C)	P	0.6615899636520434
PD	Neo(C)	P	0.6019894804886644
PD	Neo(C)	P	0.2741548900194417
PD	Neo(C)	P	0.3902495421178759
PD	Neo(C)	P	1.0
PD	Neo(C)	P	0.3237892285195365
PD	Neo(C)	P	0.4408545136723506
PD	Neo(C)	P	0.5884209023870407
PD	Neo(C)	P	0.7072306095332631
PD	Neo(C)	P	0.2952236582271501
PD	Neo(C)	P	0.6386229595604959
PD	Neo(C)	P	0.9984749032985965
PD	Neo(C)	P	0.9711491071479388
PD	Neo(C)	P	0.6136043874836792
PD	Neo(C)	P	0.6136043874836792
PD	Neo(C)	P	0.695054306343879
PD	Neo(C)	P	0.6477688177595416
PD	Neo(C)	P	0.5213348793456518
PD	Neo(C)	P	0.5118187626398484
PD	Neo(C)	P	0.5118187626398484
PD	Neo(C)	P	0.2298336504286489
PD	Neo(C)	P	0.4462839021664914
PD	Neo(C)	P	0.2988524402945542
PD	Neo(C)	P	0.4590058779372876
PD	Neo(C)	C	0.874551946566039
PD	Neo(C)	C	0.7964557415317842
PD	Neo(C)	C	0.9003215914287033
PD	Neo(C)	C	0.9211504841680872
PD	Neo(C)	C	0.8556836894888928
PD	Neo(C)	C	0.819152499305315
PD	Neo(C)	C	0.9664581865418688
PD	Neo(C)	C	0.7378781566465838
PD	Neo(C)	C	0.8548743349844067
PD	Neo(C)	C	0.9691909424071284
PD	Neo(C)	C	0.8732902405425452
PD	Neo(C)	C	0.8577634748657104
PD	Neo(C)	C	0.9861069915137518
PD	Neo(C)	C	0.7489157520810138
PD	Neo(C)	C	0.8386470646340258
PD	Neo(C)	C	0.9455393369069478
PD	Neo(C)	C	0.9944049342079864
PD	Neo(C)	C	0.6855022716966526
PD	Neo(C)	C	0.8999231030350054
PD	Neo(C)	C	0.8044062892132999
PD	Neo(C)	C	0.7974427201942651
PD	Neo(C)	C	1.0
PD	Neo(C)	C	0.996793057824461
PD	Neo(C)	C	0.9673471099572004
PD	Neo(C)	A	0.5056483029860424
PD	Neo(C)	A	0.2572066324091017
PD	Neo(C)	A	0.5329646580870231
PD	Neo(C)	A	0.5671453251228044
PD	Neo(C)	A	0.9984062101538462
PD	Neo(C)	A	0.4999903447261726
PD	Neo(C)	A	0.4884466483417776
PD	Neo(C)	A	0.6619369945042195
PD	Neo(C)	A	0.6050630359614071
PD	Neo(C)	A	0.5683696872622177
PD	Neo(C)	A	0.6260276728633587
PD	Neo(C)	A	1.0
PD	Neo(C)	A	0.9459173987492556
PD	Neo(C)	A	0.7078962711959937
PD	Neo(C)	A	0.7078962711959937
PD	Neo(C)	A	0.503969170405449
PD	Neo(C)	A	0.7519581639880597
PD	Neo(C)	A	0.7002955217399037
PD	Neo(C)	A	0.3436465326267866
PD	Neo(C)	A	0.3436465326267866
PD	Neo(C)	A	0.3868746532647693
PD	Neo(C)	A	0.6085403976591043
PD	Neo(C)	A	0.2939752515075116
PD	Neo(C)	A	0.6371568574956541
TRD	Neo(C)	P	0.4977385048884553
TRD	Neo(C)	P	0.604662632771183
TRD	Neo(C)	P	0.5125284665216027
TRD	Neo(C)	P	0.5772012599608546
TRD	Neo(C)	P	0.8228283171525159
TRD	Neo(C)	P	0.3686355486634594
TRD	Neo(C)	P	0.5284364250736096
TRD	Neo(C)	P	0.5314942599463732
TRD	Neo(C)	P	0.7980865481017044
TRD	Neo(C)	P	0.6142968091459489
TRD	Neo(C)	P	0.5306147418312983
TRD	Neo(C)	P	0.3753554658087404
TRD	Neo(C)	P	0.2860859932995114
TRD	Neo(C)	P	0.4543256020216578
TRD	Neo(C)	P	0.2764523880821382
TRD	Neo(C)	P	0.1543993370783381
TRD	Neo(C)	P	0.218842145501546
TRD	Neo(C)	P	0.5311104140591336
TRD	Neo(C)	P	0.3233667589036408
TRD	Neo(C)	P	0.3987498067110669
TRD	Neo(C)	P	0.3059346870794494
TRD	Neo(C)	P	0.321472041277784
TRD	Neo(C)	P	0.4213298288861196
TRD	Neo(C)	P	0.2593986285136773
TRD	Neo(C)	P	0.3221639232460229
TRD	Neo(C)	P	0.9998633329166738
TRD	Neo(C)	P	0.2492252975506027
TRD	Neo(C)	P	0.2636640966483318
TRD	Neo(C)	P	0.4334864907161661
TRD	Neo(C)	P	0.4334864907161661
TRD	Neo(C)	P	0.3575004585565134
TRD	Neo(C)	P	0.4725528945314595
TRD	Neo(C)	P	0.2819240524600238
TRD	Neo(C)	P	0.2820579775269379
TRD	Neo(C)	P	0.3876980681077779
TRD	Neo(C)	P	0.3359118257626403
TRD	Neo(C)	P	0.641599382746376
TRD	Neo(C)	P	0.5386935525054054
TRD	Neo(C)	P	0.2925194090039905
TRD	Neo(C)	P	0.3894014025070984
TRD	Neo(C)	P	0.5354432476542768
TRD	Neo(C)	P	0.4185261924344113
TRD	Neo(C)	P	0.6734386898681681
TRD	Neo(C)	P	0.4692559969287526
TRD	Neo(C)	P	0.4818779415320754
TRD	Neo(C)	P	0.5125323534709396
TRD	Neo(C)	P	0.3562797323833004
TRD	Neo(C)	P	0.6197500850446515
TRD	Neo(C)	P	0.4013076710982165
TRD	Neo(C)	P	0.273209076064929
TRD	Neo(C)	P	0.8418050016962877
TRD	Neo(C)	P	0.3608792986291261
TRD	Neo(C)	P	0.2516549686941102
TRD	Neo(C)	P	0.8266284309080818
TRD	Neo(C)	P	0.5691787347099393
TRD	Neo(C)	P	0.6514143163014701
TRD	Neo(C)	P	0.6912094085403744
TRD	Neo(C)	P	0.4585464352737777
TRD	Neo(C)	P	0.3924177845863374
TRD	Neo(C)	P	0.659967590301791
TRD	Neo(C)	P	0.3270865334850928
TRD	Neo(C)	P	0.2633082742484309
TRD	Neo(C)	P	0.1434653527149021
TRD	Neo(C)	P	0.8104686995124339
TRD	Neo(C)	P	0.5311104140591336
TRD	Neo(C)	P	0.6204937641942507
TRD	Neo(C)	P	0.8923758290995035
TRD	Neo(C)	P	0.3622879569008823
TRD	Neo(C)	P	0.32898201195126
TRD	Neo(C)	P	0.572076202114524
TRD	Neo(C)	P	0.6532840280290986
TRD	Neo(C)	P	0.4543610022227399
TRD	Neo(C)	P	0.1080238229701346
